Processed Iteration 50,episodic return 38.07563810147281, reward_pressure: 1.0
Processed Iteration 100,episodic return 541.0264612532917, reward_pressure: 1.0
Processed Iteration 150,episodic return 1068.9987688236859, reward_pressure: 1.0
Processed Iteration 200,episodic return 1493.5837772298482, reward_pressure: 1.0
Processed Iteration 250,episodic return 1519.4500453149733, reward_pressure: 1.0
Processed Iteration 300,episodic return 1492.8508182570702, reward_pressure: 1.0
Processed Iteration 350,episodic return 1965.8466459664464, reward_pressure: 1.0
Processed Iteration 400,episodic return 1920.3430052287918, reward_pressure: 0.9960000000000002
Processed Iteration 450,episodic return 2112.9598124966697, reward_pressure: 1.0
Processed Iteration 500,episodic return 2214.1715794368156, reward_pressure: 0.9869999999999999
Processed Iteration 550,episodic return 2271.4048960017717, reward_pressure: 0.983000000000001
Processed Iteration 600,episodic return 2293.6372073285265, reward_pressure: 0.9329999999999993
Processed Iteration 650,episodic return 2325.2965069783268, reward_pressure: 0.98
Processed Iteration 700,episodic return 2389.631390670621, reward_pressure: 0.9630000000000006
Processed Iteration 750,episodic return 2370.1428054323433, reward_pressure: 0.9280000000000004
Processed Iteration 800,episodic return 2322.732493199423, reward_pressure: 0.9399999999999997
Processed Iteration 850,episodic return 2342.1975344915695, reward_pressure: 0.961
Processed Iteration 900,episodic return 2452.6479175454715, reward_pressure: 0.9890000000000007
Processed Iteration 950,episodic return 2432.1537117030266, reward_pressure: 0.9389999999999996
Processed Iteration 1000,episodic return 2430.055310259552, reward_pressure: 0.9490000000000006
Processed Iteration 1050,episodic return 2452.0535630286854, reward_pressure: 0.9009999999999992
Processed Iteration 1100,episodic return 2531.031757752211, reward_pressure: 0.8510000000000008
Processed Iteration 1150,episodic return 2339.4147284585138, reward_pressure: 0.8009999999999998
Processed Iteration 1200,episodic return 2513.18155715739, reward_pressure: 0.7509999999999999
Processed Iteration 1250,episodic return 2387.229221465227, reward_pressure: 0.7009999999999996
Processed Iteration 1300,episodic return 2497.21668203009, reward_pressure: 0.6539999999999994
Processed Iteration 1350,episodic return 2472.294039071975, reward_pressure: 0.6969999999999995
Processed Iteration 1400,episodic return 2425.746799969181, reward_pressure: 0.6469999999999994
Processed Iteration 1450,episodic return 2343.7438679942143, reward_pressure: 0.5970000000000004
Processed Iteration 1500,episodic return 2499.0950480258266, reward_pressure: 0.5650000000000002
Processed Iteration 1550,episodic return 2442.470265565733, reward_pressure: 0.5850000000000002
Processed Iteration 1600,episodic return 2403.015702757755, reward_pressure: 0.5349999999999997
Processed Iteration 1650,episodic return 2452.678602146066, reward_pressure: 0.4849999999999997
Processed Iteration 1700,episodic return 2283.2853013614913, reward_pressure: 0.43499999999999917
Processed Iteration 1750,episodic return 2382.8622490985626, reward_pressure: 0.3850000000000001
Processed Iteration 1800,episodic return 2385.3763727825412, reward_pressure: 0.3349999999999995
Processed Iteration 1850,episodic return 2513.481901080255, reward_pressure: 0.2849999999999997
Processed Iteration 1900,episodic return 2610.994295972363, reward_pressure: 0.2749999999999994
Processed Iteration 1950,episodic return 2472.112932758375, reward_pressure: 0.34099999999999964
Processed Iteration 2000,episodic return 2506.6564227620092, reward_pressure: 0.30899999999999933
