Processed Iteration 50,episodic return 114.26914980725313, reward_pressure: 1.0
Processed Iteration 100,episodic return 139.25877636189858, reward_pressure: 1.0
Processed Iteration 150,episodic return 172.08116036780882, reward_pressure: 0.9809999999999998
Processed Iteration 200,episodic return 217.85866347467862, reward_pressure: 0.9850000000000009
Processed Iteration 250,episodic return 269.74416933957525, reward_pressure: 0.985
Processed Iteration 300,episodic return 276.31638149998025, reward_pressure: 0.995
Processed Iteration 350,episodic return 264.13511490644356, reward_pressure: 0.988
Processed Iteration 400,episodic return 296.755408116945, reward_pressure: 0.9850000000000009
Processed Iteration 450,episodic return 343.63739782912717, reward_pressure: 0.9349999999999993
Processed Iteration 500,episodic return 377.0165383460388, reward_pressure: 0.9180000000000004
Processed Iteration 550,episodic return 1482.2615869407882, reward_pressure: 0.996
Processed Iteration 600,episodic return 1359.8664748108145, reward_pressure: 1.0
Processed Iteration 650,episodic return 1602.7575375470228, reward_pressure: 0.9610000000000006
Processed Iteration 700,episodic return 773.2318882619693, reward_pressure: 0.9109999999999991
Processed Iteration 750,episodic return 2119.6523107040466, reward_pressure: 0.8610000000000008
Processed Iteration 800,episodic return 4615.417748767822, reward_pressure: 0.8220000000000006
Processed Iteration 850,episodic return 3741.9861088326656, reward_pressure: 0.8909999999999991
Processed Iteration 900,episodic return 4288.505090610229, reward_pressure: 0.8999999999999995
Processed Iteration 950,episodic return 5300.9912496328425, reward_pressure: 0.9460000000000002
Processed Iteration 1000,episodic return 6389.128604787501, reward_pressure: 0.8959999999999994
Processed Iteration 1050,episodic return 6796.119560733654, reward_pressure: 0.8550000000000004
Processed Iteration 1100,episodic return 7167.581528867819, reward_pressure: 0.9150000000000005
Processed Iteration 1150,episodic return 6638.754889194861, reward_pressure: 0.993
Processed Iteration 1200,episodic return 5585.432965311651, reward_pressure: 0.9570000000000006
Processed Iteration 1250,episodic return 5608.137622542072, reward_pressure: 0.9069999999999991
Processed Iteration 1300,episodic return 6870.580532736524, reward_pressure: 0.8800000000000003
Processed Iteration 1350,episodic return 3404.721226003711, reward_pressure: 0.9450000000000002
Processed Iteration 1400,episodic return 7351.219836420829, reward_pressure: 0.8949999999999995
Processed Iteration 1450,episodic return 6094.739649912738, reward_pressure: 0.8450000000000003
Processed Iteration 1500,episodic return 5219.05357176241, reward_pressure: 0.795
Processed Iteration 1550,episodic return 6386.640292818896, reward_pressure: 0.7450000000000001
Processed Iteration 1600,episodic return 7538.9600697883625, reward_pressure: 0.6949999999999993
Processed Iteration 1650,episodic return 5156.653416471821, reward_pressure: 0.6449999999999995
Processed Iteration 1700,episodic return 7904.4451876659305, reward_pressure: 0.5950000000000003
Processed Iteration 1750,episodic return 8993.608885796682, reward_pressure: 0.5449999999999998
Processed Iteration 1800,episodic return 8710.917240024122, reward_pressure: 0.4949999999999999
Processed Iteration 1850,episodic return 9172.259219774209, reward_pressure: 0.4449999999999993
Processed Iteration 1900,episodic return 7719.878329379534, reward_pressure: 0.39499999999999985
Processed Iteration 1950,episodic return 8590.629093697877, reward_pressure: 0.3449999999999997
Processed Iteration 2000,episodic return 5711.425391178844, reward_pressure: 0.2949999999999995
