Processed Iteration 50,episodic return 96.7438064417334, reward_pressure: 1.0
Processed Iteration 100,episodic return 118.07201458705148, reward_pressure: 0.9880000000000007
Processed Iteration 150,episodic return 126.46198777179644, reward_pressure: 0.996
Processed Iteration 200,episodic return 179.60690743679027, reward_pressure: 0.9749999999999998
Processed Iteration 250,episodic return 244.51706321386374, reward_pressure: 0.9930000000000004
Processed Iteration 300,episodic return 296.39851200064584, reward_pressure: 0.9829999999999999
Processed Iteration 350,episodic return 275.2998242501943, reward_pressure: 0.9690000000000007
Processed Iteration 400,episodic return 275.4498953495191, reward_pressure: 0.918999999999999
Processed Iteration 450,episodic return 258.9602588409607, reward_pressure: 0.8690000000000009
Processed Iteration 500,episodic return 305.566537551924, reward_pressure: 0.8189999999999995
Processed Iteration 550,episodic return 300.6396157439125, reward_pressure: 0.8470000000000008
Processed Iteration 600,episodic return 328.57983636881005, reward_pressure: 0.8029999999999998
Processed Iteration 650,episodic return 295.53565016887273, reward_pressure: 0.753
Processed Iteration 700,episodic return 349.42521020564715, reward_pressure: 0.7029999999999997
Processed Iteration 750,episodic return 364.58644230814537, reward_pressure: 0.6529999999999992
Processed Iteration 800,episodic return 333.28924731236003, reward_pressure: 0.6030000000000004
Processed Iteration 850,episodic return 314.935168452006, reward_pressure: 0.5529999999999999
Processed Iteration 900,episodic return 359.00612111408424, reward_pressure: 0.5329999999999999
Processed Iteration 950,episodic return 310.28717188846997, reward_pressure: 0.5199999999999998
Processed Iteration 1000,episodic return 327.9123096843989, reward_pressure: 0.46999999999999953
Processed Iteration 1050,episodic return 320.0485014223976, reward_pressure: 0.4199999999999996
Processed Iteration 1100,episodic return 311.2585174479293, reward_pressure: 0.3699999999999999
Processed Iteration 1150,episodic return 341.44935481595866, reward_pressure: 0.3199999999999993
Processed Iteration 1200,episodic return 344.9675148652852, reward_pressure: 0.2699999999999999
Processed Iteration 1250,episodic return 338.13503953583097, reward_pressure: 0.21999999999999942
Processed Iteration 1300,episodic return 297.98522039895187, reward_pressure: 0.16999999999999965
Processed Iteration 1350,episodic return 294.325924308407, reward_pressure: 0.11999999999999965
Processed Iteration 1400,episodic return 393.1574616336343, reward_pressure: 0.06999999999999976
Processed Iteration 1450,episodic return 312.6587088769758, reward_pressure: 0.01999999999999988
Processed Iteration 1500,episodic return 349.98347827790747, reward_pressure: 0.0
Processed Iteration 1550,episodic return 330.07100205267506, reward_pressure: 0.0
Processed Iteration 1600,episodic return 328.37700824551814, reward_pressure: 0.0
Processed Iteration 1650,episodic return 244.08524264383556, reward_pressure: 0.0
Processed Iteration 1700,episodic return 279.3505453417037, reward_pressure: 0.0
Processed Iteration 1750,episodic return 248.49921209540025, reward_pressure: 0.0
Processed Iteration 1800,episodic return 235.9088938228011, reward_pressure: 0.0
Processed Iteration 1850,episodic return 211.4962614517699, reward_pressure: 0.0
Processed Iteration 1900,episodic return 249.15304846697313, reward_pressure: 0.0
Processed Iteration 1950,episodic return 226.5152717136719, reward_pressure: 0.0
Processed Iteration 2000,episodic return 261.23489697496325, reward_pressure: 0.0
