Processed Iteration 50,episodic return -178.70326350779786, reward_pressure: 1.0
Processed Iteration 100,episodic return 250.9675344306127, reward_pressure: 1.0
Processed Iteration 150,episodic return 775.0669192568515, reward_pressure: 1.0
Processed Iteration 200,episodic return 1192.8494159995419, reward_pressure: 1.0
Processed Iteration 250,episodic return 1805.8467797373596, reward_pressure: 1.0
Processed Iteration 300,episodic return 2147.3665172444616, reward_pressure: 1.0
Processed Iteration 350,episodic return 2331.933273027475, reward_pressure: 1.0
Processed Iteration 400,episodic return 2596.81404070904, reward_pressure: 1.0
Processed Iteration 450,episodic return 2890.20206477387, reward_pressure: 1.0
Processed Iteration 500,episodic return 2847.3037133687412, reward_pressure: 0.985599999999999
Processed Iteration 550,episodic return 2909.2045895962788, reward_pressure: 0.9656000000000006
Processed Iteration 600,episodic return 2979.5631628357473, reward_pressure: 0.9588000000000007
Processed Iteration 650,episodic return 2974.5213315002075, reward_pressure: 0.9467999999999998
Processed Iteration 700,episodic return 3015.416280186924, reward_pressure: 0.926800000000001
Processed Iteration 750,episodic return 3003.245218338307, reward_pressure: 0.9095999999999995
Processed Iteration 800,episodic return 2992.382077330216, reward_pressure: 0.9172000000000006
Processed Iteration 850,episodic return 3022.7416086514822, reward_pressure: 0.8971999999999997
Processed Iteration 900,episodic return 2962.832414266479, reward_pressure: 0.890799999999999
Processed Iteration 950,episodic return 2998.710555035237, reward_pressure: 0.8919999999999999
Processed Iteration 1000,episodic return 3010.6999573007465, reward_pressure: 0.8971999999999997
Processed Iteration 1050,episodic return 3038.0100736526515, reward_pressure: 0.9088000000000007
Processed Iteration 1100,episodic return 3003.8631133401427, reward_pressure: 0.9103999999999995
Processed Iteration 1150,episodic return 3034.2925438038246, reward_pressure: 0.8904000000000003
Processed Iteration 1200,episodic return 3042.950707949973, reward_pressure: 0.8703999999999995
Processed Iteration 1250,episodic return 3050.553534265425, reward_pressure: 0.8504000000000005
Processed Iteration 1300,episodic return 3048.346271587162, reward_pressure: 0.8304
Processed Iteration 1350,episodic return 3048.148832098643, reward_pressure: 0.8103999999999997
Processed Iteration 1400,episodic return 3045.549797076929, reward_pressure: 0.7904000000000007
Processed Iteration 1450,episodic return 3059.31376428214, reward_pressure: 0.7967999999999997
Processed Iteration 1500,episodic return 2985.129862893449, reward_pressure: 0.7832000000000005
Processed Iteration 1550,episodic return 3089.3235976082583, reward_pressure: 0.7631999999999988
Processed Iteration 1600,episodic return 3022.098602764003, reward_pressure: 0.7431999999999996
Processed Iteration 1650,episodic return 2983.616747224672, reward_pressure: 0.7231999999999991
Processed Iteration 1700,episodic return 2970.8322314777906, reward_pressure: 0.7031999999999996
Processed Iteration 1750,episodic return 2950.153570735893, reward_pressure: 0.6831999999999998
Processed Iteration 1800,episodic return 3009.687118137478, reward_pressure: 0.6631999999999999
Processed Iteration 1850,episodic return 3052.088933813203, reward_pressure: 0.6432000000000003
Processed Iteration 1900,episodic return 3009.725950119784, reward_pressure: 0.6232000000000002
Processed Iteration 1950,episodic return 3008.5813358211126, reward_pressure: 0.6032000000000005
Processed Iteration 2000,episodic return 3011.1731814809687, reward_pressure: 0.5831999999999993
