Processed Iteration 50,episodic return 3.3721089506547024, reward_pressure: 0.0
Processed Iteration 100,episodic return 2.082578071469236, reward_pressure: 0.0
Processed Iteration 150,episodic return -0.0076726788801917325, reward_pressure: 0.0
Processed Iteration 200,episodic return -2.7217217641732403, reward_pressure: 0.0
Processed Iteration 250,episodic return -3.0757450511000752, reward_pressure: 0.0
Processed Iteration 300,episodic return -4.361271864170148, reward_pressure: 0.0
Processed Iteration 350,episodic return -4.84298490066253, reward_pressure: 0.0
Processed Iteration 400,episodic return -4.070647378564076, reward_pressure: 0.0
Processed Iteration 450,episodic return -1.6406277502220832, reward_pressure: 0.0
Processed Iteration 500,episodic return -6.194286275690572, reward_pressure: 0.0
Processed Iteration 550,episodic return -5.739688681275145, reward_pressure: 0.0
Processed Iteration 600,episodic return -4.6801120510044525, reward_pressure: 0.0
Processed Iteration 650,episodic return -5.127710502023472, reward_pressure: 0.0
Processed Iteration 700,episodic return -5.2563578769336585, reward_pressure: 0.0
Processed Iteration 750,episodic return -4.951099675234877, reward_pressure: 0.0
Processed Iteration 800,episodic return -3.0052849859520414, reward_pressure: 0.0
Processed Iteration 850,episodic return -2.0287708968877105, reward_pressure: 0.0
Processed Iteration 900,episodic return 4.18009729675908, reward_pressure: 0.0
Processed Iteration 950,episodic return 2.555537913230929, reward_pressure: 0.0
Processed Iteration 1000,episodic return -3.6431208864861007, reward_pressure: 0.0
Processed Iteration 1050,episodic return -3.8958333967622663, reward_pressure: 0.0
Processed Iteration 1100,episodic return -4.001706084646732, reward_pressure: 0.0
Processed Iteration 1150,episodic return -4.611814160987462, reward_pressure: 0.0
Processed Iteration 1200,episodic return -3.6364061729890373, reward_pressure: 0.0
Processed Iteration 1250,episodic return -5.390155214861485, reward_pressure: 0.0
Processed Iteration 1300,episodic return 3.2870447052278444, reward_pressure: 0.0
Processed Iteration 1350,episodic return 7.080889967607351, reward_pressure: 0.0
Processed Iteration 1400,episodic return 8.054131099264808, reward_pressure: 0.0
Processed Iteration 1450,episodic return 11.282858060412114, reward_pressure: 0.0
Processed Iteration 1500,episodic return 20.45086979071203, reward_pressure: 0.0
Processed Iteration 1550,episodic return 25.495120451753515, reward_pressure: 0.0
Processed Iteration 1600,episodic return 89.05816790657593, reward_pressure: 0.0
Processed Iteration 1650,episodic return 292.6337596032326, reward_pressure: 0.0
Processed Iteration 1700,episodic return 425.6998239811662, reward_pressure: 0.0
Processed Iteration 1750,episodic return 438.3842742036059, reward_pressure: 0.0
Processed Iteration 1800,episodic return 503.9375919694513, reward_pressure: 0.0
Processed Iteration 1850,episodic return 553.0696419996589, reward_pressure: 0.0
Processed Iteration 1900,episodic return 594.9530101496157, reward_pressure: 0.0
Processed Iteration 1950,episodic return 586.9279794185637, reward_pressure: 0.0
Processed Iteration 2000,episodic return 727.9772759845509, reward_pressure: 0.0
