Processed Iteration 50,episodic return -121.84030386472683, reward_pressure: 1.0
Processed Iteration 100,episodic return 605.3245225653326, reward_pressure: 1.0
Processed Iteration 150,episodic return 1156.937891307958, reward_pressure: 1.0
Processed Iteration 200,episodic return 1656.1784863009557, reward_pressure: 1.0
Processed Iteration 250,episodic return 1808.0725180447282, reward_pressure: 1.0
Processed Iteration 300,episodic return 1930.063134745594, reward_pressure: 1.0
Processed Iteration 350,episodic return 1994.4223887056414, reward_pressure: 1.0
Processed Iteration 400,episodic return 2021.0895089447865, reward_pressure: 0.985599999999999
Processed Iteration 450,episodic return 1994.825751938498, reward_pressure: 0.9656000000000006
Processed Iteration 500,episodic return 2121.85581125536, reward_pressure: 0.9787999999999997
Processed Iteration 550,episodic return 2144.1091531645875, reward_pressure: 0.9967999999999995
Processed Iteration 600,episodic return 2205.8859548336795, reward_pressure: 0.9940000000000001
Processed Iteration 650,episodic return 2215.330388142656, reward_pressure: 1.0
Processed Iteration 700,episodic return 2207.244951877686, reward_pressure: 1.0
Processed Iteration 750,episodic return 2122.1321526802426, reward_pressure: 0.984799999999999
Processed Iteration 800,episodic return 2167.897682575234, reward_pressure: 0.9648000000000007
Processed Iteration 850,episodic return 2202.812317052721, reward_pressure: 0.9447999999999998
Processed Iteration 900,episodic return 2146.2383209430677, reward_pressure: 0.9248000000000011
Processed Iteration 950,episodic return 2166.16287594614, reward_pressure: 0.9047999999999992
Processed Iteration 1000,episodic return 2185.162984986036, reward_pressure: 0.8848000000000004
Processed Iteration 1050,episodic return 2191.13653728295, reward_pressure: 0.8732000000000003
Processed Iteration 1100,episodic return 2206.5723325511044, reward_pressure: 0.8715999999999994
Processed Iteration 1150,episodic return 2190.214493134514, reward_pressure: 0.8516000000000006
Processed Iteration 1200,episodic return 2209.0085479377653, reward_pressure: 0.8316
Processed Iteration 1250,episodic return 2206.937631812994, reward_pressure: 0.8115999999999997
Processed Iteration 1300,episodic return 2502.9180102840824, reward_pressure: 0.882799999999999
Processed Iteration 1350,episodic return 2609.6163398311073, reward_pressure: 0.9163999999999995
Processed Iteration 1400,episodic return 2579.1183167659706, reward_pressure: 0.9328000000000009
Processed Iteration 1450,episodic return 2576.0308838494907, reward_pressure: 0.9127999999999998
Processed Iteration 1500,episodic return 2590.3373093755044, reward_pressure: 0.8928000000000003
Processed Iteration 1550,episodic return 2572.804865222502, reward_pressure: 0.8727999999999995
Processed Iteration 1600,episodic return 2580.130312237614, reward_pressure: 0.8528000000000006
Processed Iteration 1650,episodic return 2582.061540932958, reward_pressure: 0.8328
Processed Iteration 1700,episodic return 2587.19195017697, reward_pressure: 0.8127999999999996
Processed Iteration 1750,episodic return 2571.84181959206, reward_pressure: 0.7928000000000006
Processed Iteration 1800,episodic return 2567.1389292364565, reward_pressure: 0.7727999999999995
Processed Iteration 1850,episodic return 2596.716140609351, reward_pressure: 0.7527999999999996
Processed Iteration 1900,episodic return 2578.2027375586813, reward_pressure: 0.7327999999999993
Processed Iteration 1950,episodic return 2586.9748095004584, reward_pressure: 0.7127999999999995
Processed Iteration 2000,episodic return 2581.9247036303677, reward_pressure: 0.6927999999999996
