Processed Iteration 50,episodic return -92.04338207587816, reward_pressure: 1.0
Processed Iteration 100,episodic return 696.1171111028484, reward_pressure: 1.0
Processed Iteration 150,episodic return 1510.7910964326832, reward_pressure: 1.0
Processed Iteration 200,episodic return 1985.1717525636218, reward_pressure: 1.0
Processed Iteration 250,episodic return 2447.1000469779024, reward_pressure: 1.0
Processed Iteration 300,episodic return 2694.8344232972536, reward_pressure: 1.0
Processed Iteration 350,episodic return 2743.428427225997, reward_pressure: 1.0
Processed Iteration 400,episodic return 2948.157921686515, reward_pressure: 1.0
Processed Iteration 450,episodic return 3033.43252172923, reward_pressure: 0.9895999999999993
Processed Iteration 500,episodic return 3128.753543325912, reward_pressure: 1.0
Processed Iteration 550,episodic return 3026.008305530343, reward_pressure: 1.0
Processed Iteration 600,episodic return 3027.6599335095484, reward_pressure: 0.9827999999999991
Processed Iteration 650,episodic return 3059.4267069429266, reward_pressure: 0.9628000000000008
Processed Iteration 700,episodic return 3119.7410710191384, reward_pressure: 0.9427999999999996
Processed Iteration 750,episodic return 3072.6015632878994, reward_pressure: 0.922800000000001
Processed Iteration 800,episodic return 2980.2908260522327, reward_pressure: 0.9027999999999992
Processed Iteration 850,episodic return 2958.43860877423, reward_pressure: 0.8828000000000001
Processed Iteration 900,episodic return 3035.9486069221693, reward_pressure: 0.8627999999999996
Processed Iteration 950,episodic return 3064.18878742601, reward_pressure: 0.8428000000000005
Processed Iteration 1000,episodic return 3000.1947903881805, reward_pressure: 0.8228000000000002
Processed Iteration 1050,episodic return 3081.144709637841, reward_pressure: 0.8027999999999998
Processed Iteration 1100,episodic return 2968.9577258660743, reward_pressure: 0.7828000000000004
Processed Iteration 1150,episodic return 2944.5893374182588, reward_pressure: 0.7627999999999987
Processed Iteration 1200,episodic return 2928.215189721438, reward_pressure: 0.7427999999999996
Processed Iteration 1250,episodic return 3079.3593871711914, reward_pressure: 0.7227999999999991
Processed Iteration 1300,episodic return 3144.7802178628694, reward_pressure: 0.7171999999999992
Processed Iteration 1350,episodic return 3049.540195239086, reward_pressure: 0.7055999999999998
Processed Iteration 1400,episodic return 3081.4347931427096, reward_pressure: 0.6855999999999995
Processed Iteration 1450,episodic return 2965.6481720629927, reward_pressure: 0.6655999999999999
Processed Iteration 1500,episodic return 3040.316126475227, reward_pressure: 0.6456000000000003
Processed Iteration 1550,episodic return 2996.94681940736, reward_pressure: 0.6256000000000003
Processed Iteration 1600,episodic return 3022.040113069846, reward_pressure: 0.6056000000000005
Processed Iteration 1650,episodic return 3036.1933287217175, reward_pressure: 0.5855999999999991
Processed Iteration 1700,episodic return 2985.8796444560267, reward_pressure: 0.565599999999999
Processed Iteration 1750,episodic return 2993.9745810047316, reward_pressure: 0.5455999999999993
Processed Iteration 1800,episodic return 2960.539340308609, reward_pressure: 0.5255999999999995
Processed Iteration 1850,episodic return 2908.562144796429, reward_pressure: 0.5055999999999998
Processed Iteration 1900,episodic return 2915.1179545626856, reward_pressure: 0.48560000000000014
Processed Iteration 1950,episodic return 2993.8633524767192, reward_pressure: 0.46559999999999974
Processed Iteration 2000,episodic return 2949.442513595026, reward_pressure: 0.44559999999999905
