Processed Iteration 50,episodic return -171.22011717859678, reward_pressure: 1.0
Processed Iteration 100,episodic return 228.105180686087, reward_pressure: 1.0
Processed Iteration 150,episodic return 1013.0319947023693, reward_pressure: 1.0
Processed Iteration 200,episodic return 1527.015154355506, reward_pressure: 1.0
Processed Iteration 250,episodic return 2072.166258701449, reward_pressure: 1.0
Processed Iteration 300,episodic return 2295.4702635506533, reward_pressure: 0.9640000000000007
Processed Iteration 350,episodic return 2165.657802412887, reward_pressure: 0.913999999999999
Processed Iteration 400,episodic return 2253.5615379259452, reward_pressure: 0.8869999999999998
Processed Iteration 450,episodic return 2531.6241469653414, reward_pressure: 0.9330000000000004
Processed Iteration 500,episodic return 2607.2504668826696, reward_pressure: 1.0
Processed Iteration 550,episodic return 2953.8830062295033, reward_pressure: 1.0
Processed Iteration 600,episodic return 2889.0442935331434, reward_pressure: 0.9690000000000007
Processed Iteration 650,episodic return 2890.2683129232937, reward_pressure: 0.918999999999999
Processed Iteration 700,episodic return 3019.3715402496664, reward_pressure: 0.8790000000000003
Processed Iteration 750,episodic return 3174.9938144317193, reward_pressure: 0.9390000000000006
Processed Iteration 800,episodic return 3204.290096068986, reward_pressure: 0.9109999999999991
Processed Iteration 850,episodic return 3175.381088266513, reward_pressure: 0.8610000000000008
Processed Iteration 900,episodic return 3195.270755582427, reward_pressure: 0.8109999999999998
Processed Iteration 950,episodic return 3205.018324218528, reward_pressure: 0.7609999999999999
Processed Iteration 1000,episodic return 3130.192492293634, reward_pressure: 0.7109999999999999
Processed Iteration 1050,episodic return 3112.9159756945523, reward_pressure: 0.6609999999999993
Processed Iteration 1100,episodic return 3164.9266793896372, reward_pressure: 0.6110000000000005
Processed Iteration 1150,episodic return 3138.6475533998664, reward_pressure: 0.5609999999999998
Processed Iteration 1200,episodic return 3090.268990205938, reward_pressure: 0.5109999999999999
Processed Iteration 1250,episodic return 3123.803128925374, reward_pressure: 0.46099999999999935
Processed Iteration 1300,episodic return 3134.687484567492, reward_pressure: 0.41099999999999964
Processed Iteration 1350,episodic return 3136.933994892716, reward_pressure: 0.3609999999999998
Processed Iteration 1400,episodic return 3127.736407496578, reward_pressure: 0.31099999999999933
Processed Iteration 1450,episodic return 3080.841038971705, reward_pressure: 0.2609999999999999
Processed Iteration 1500,episodic return 3119.2916724989573, reward_pressure: 0.2109999999999994
Processed Iteration 1550,episodic return 3193.70370750262, reward_pressure: 0.1609999999999995
Processed Iteration 1600,episodic return 3146.684022876471, reward_pressure: 0.11099999999999965
Processed Iteration 1650,episodic return 3144.3184942816133, reward_pressure: 0.0609999999999997
Processed Iteration 1700,episodic return 3138.753596862679, reward_pressure: 0.010999999999999932
Processed Iteration 1750,episodic return 3138.8156416080037, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3210.5276594741904, reward_pressure: 0.0
Processed Iteration 1850,episodic return 3136.587090739467, reward_pressure: 0.0
Processed Iteration 1900,episodic return 3183.333130017509, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3157.699874455486, reward_pressure: 0.0
Processed Iteration 2000,episodic return 3152.1554055199363, reward_pressure: 0.0
