Processed Iteration 50,episodic return 76.20660346127065, reward_pressure: 1.0
Processed Iteration 100,episodic return 711.7691839634352, reward_pressure: 1.0
Processed Iteration 150,episodic return 1005.655440190646, reward_pressure: 0.9730000000000009
Processed Iteration 200,episodic return 1009.8131820636278, reward_pressure: 0.9229999999999992
Processed Iteration 250,episodic return 1012.8908896636326, reward_pressure: 0.8730000000000007
Processed Iteration 300,episodic return 1016.3505466908159, reward_pressure: 0.8229999999999995
Processed Iteration 350,episodic return 1017.0671790814129, reward_pressure: 0.8300000000000008
Processed Iteration 400,episodic return 1017.594827353589, reward_pressure: 0.8199999999999996
Processed Iteration 450,episodic return 1019.1347287566757, reward_pressure: 0.77
Processed Iteration 500,episodic return 1020.418772652933, reward_pressure: 0.7259999999999996
Processed Iteration 550,episodic return 1034.9143896115543, reward_pressure: 0.934
Processed Iteration 600,episodic return 1056.9107578842434, reward_pressure: 1.0
Processed Iteration 650,episodic return 1066.5308583048939, reward_pressure: 1.0
Processed Iteration 700,episodic return 1071.928073725262, reward_pressure: 1.0
Processed Iteration 750,episodic return 1089.285658733021, reward_pressure: 1.0
Processed Iteration 800,episodic return 1086.59866027368, reward_pressure: 0.9850000000000009
Processed Iteration 850,episodic return 1094.4925823546746, reward_pressure: 0.985
Processed Iteration 900,episodic return 1096.1471185087603, reward_pressure: 0.9650000000000007
Processed Iteration 950,episodic return 1094.9626186510277, reward_pressure: 0.914999999999999
Processed Iteration 1000,episodic return 1096.1070472732506, reward_pressure: 0.865000000000001
Processed Iteration 1050,episodic return 1100.3199845012523, reward_pressure: 0.8370000000000007
Processed Iteration 1100,episodic return 1102.5474716069614, reward_pressure: 0.8279999999999997
Processed Iteration 1150,episodic return 1101.7899249246373, reward_pressure: 0.8809999999999992
Processed Iteration 1200,episodic return 1103.8880467025053, reward_pressure: 0.8600000000000009
Processed Iteration 1250,episodic return 1103.8605263283157, reward_pressure: 0.8099999999999997
Processed Iteration 1300,episodic return 1102.252123362454, reward_pressure: 0.7900000000000003
Processed Iteration 1350,episodic return 1098.569296919729, reward_pressure: 0.8359999999999996
Processed Iteration 1400,episodic return 1098.3871010396101, reward_pressure: 0.7860000000000003
Processed Iteration 1450,episodic return 1101.328593436248, reward_pressure: 0.7360000000000002
Processed Iteration 1500,episodic return 1103.279684515453, reward_pressure: 0.6859999999999993
Processed Iteration 1550,episodic return 1100.2177764126784, reward_pressure: 0.6359999999999999
Processed Iteration 1600,episodic return 1100.415104255676, reward_pressure: 0.5860000000000002
Processed Iteration 1650,episodic return 1102.9177740162197, reward_pressure: 0.5359999999999997
Processed Iteration 1700,episodic return 1105.755436287649, reward_pressure: 0.5570000000000002
Processed Iteration 1750,episodic return 1104.25378419753, reward_pressure: 0.5790000000000002
Processed Iteration 1800,episodic return 1103.7448382433486, reward_pressure: 0.6359999999999993
Processed Iteration 1850,episodic return 1098.6265136730776, reward_pressure: 0.6379999999999992
Processed Iteration 1900,episodic return 1102.5711008100043, reward_pressure: 0.6210000000000007
Processed Iteration 1950,episodic return 1108.19337040551, reward_pressure: 0.5950000000000003
Processed Iteration 2000,episodic return 1107.5461705375426, reward_pressure: 0.5760000000000002
Processed Iteration 2050,episodic return 1110.8292412554028, reward_pressure: 0.5850000000000004
Processed Iteration 2100,episodic return 1102.4621034798315, reward_pressure: 0.565
Processed Iteration 2150,episodic return 1113.0983422800339, reward_pressure: 0.5149999999999999
Processed Iteration 2200,episodic return 1115.6832475178605, reward_pressure: 0.5459999999999998
Processed Iteration 2250,episodic return 1029.5746409630506, reward_pressure: 0.5039999999999999
Processed Iteration 2300,episodic return 1099.670463106379, reward_pressure: 0.4709999999999996
Processed Iteration 2350,episodic return 1082.0897284424327, reward_pressure: 0.4829999999999997
Processed Iteration 2400,episodic return 1104.678939221028, reward_pressure: 0.43299999999999916
Processed Iteration 2450,episodic return 1099.2101544939608, reward_pressure: 0.38299999999999995
Processed Iteration 2500,episodic return 993.371443989225, reward_pressure: 0.33299999999999946
Processed Iteration 2550,episodic return 737.975269337852, reward_pressure: 0.2829999999999997
Processed Iteration 2600,episodic return 490.809397405324, reward_pressure: 0.23299999999999962
Processed Iteration 2650,episodic return 535.6060384844616, reward_pressure: 0.18299999999999966
Processed Iteration 2700,episodic return 469.2630274280247, reward_pressure: 0.1329999999999996
Processed Iteration 2750,episodic return 472.4997255367087, reward_pressure: 0.0829999999999997
Processed Iteration 2800,episodic return 402.875905518236, reward_pressure: 0.03299999999999978
Processed Iteration 2850,episodic return 380.9213614080684, reward_pressure: 0.0
Processed Iteration 2900,episodic return 384.1005680741855, reward_pressure: 0.0
Processed Iteration 2950,episodic return 514.7592991270832, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1237.4733551951908, reward_pressure: 0.14800000000000005
