Processed Iteration 50,episodic return 118.69190243741274, reward_pressure: 1.0
Processed Iteration 100,episodic return 125.92839846838088, reward_pressure: 1.0
Processed Iteration 150,episodic return 173.99814272796203, reward_pressure: 1.0
Processed Iteration 200,episodic return 240.43154877364853, reward_pressure: 1.0
Processed Iteration 250,episodic return 265.0875857638497, reward_pressure: 0.995
Processed Iteration 300,episodic return 275.6514258374749, reward_pressure: 1.0
Processed Iteration 350,episodic return 260.3839455387543, reward_pressure: 0.9600000000000005
Processed Iteration 400,episodic return 313.0023373409665, reward_pressure: 0.9099999999999991
Processed Iteration 450,episodic return 335.6985097384726, reward_pressure: 0.9130000000000007
Processed Iteration 500,episodic return 519.3197161250843, reward_pressure: 0.985
Processed Iteration 550,episodic return 521.1330440742603, reward_pressure: 0.9720000000000009
Processed Iteration 600,episodic return 722.649800341497, reward_pressure: 0.9450000000000006
Processed Iteration 650,episodic return 710.4771513581727, reward_pressure: 0.9269999999999992
Processed Iteration 700,episodic return 638.4708548495634, reward_pressure: 0.8820000000000001
Processed Iteration 750,episodic return 884.907985684364, reward_pressure: 0.9729999999999999
Processed Iteration 800,episodic return 866.5656058146649, reward_pressure: 0.976000000000001
Processed Iteration 850,episodic return 790.0917995303181, reward_pressure: 0.9329999999999997
Processed Iteration 900,episodic return 894.2995826160301, reward_pressure: 0.943
Processed Iteration 950,episodic return 2138.4988874114765, reward_pressure: 0.9210000000000005
Processed Iteration 1000,episodic return 1626.5901499745335, reward_pressure: 0.9289999999999992
Processed Iteration 1050,episodic return 830.2246244906065, reward_pressure: 0.8790000000000003
Processed Iteration 1100,episodic return 496.23240823952204, reward_pressure: 0.8289999999999996
Processed Iteration 1150,episodic return 1292.6608153667153, reward_pressure: 0.7790000000000002
Processed Iteration 1200,episodic return 3359.955576488316, reward_pressure: 0.8310000000000005
Processed Iteration 1250,episodic return 3115.36110195673, reward_pressure: 0.9410000000000005
Processed Iteration 1300,episodic return 5396.215977985248, reward_pressure: 0.9109999999999994
Processed Iteration 1350,episodic return 2197.1233606269625, reward_pressure: 0.995
Processed Iteration 1400,episodic return 1831.7813493529738, reward_pressure: 0.9550000000000005
Processed Iteration 1450,episodic return 5458.659393249956, reward_pressure: 0.9049999999999991
Processed Iteration 1500,episodic return 5541.876503728888, reward_pressure: 0.87
Processed Iteration 1550,episodic return 2729.0735907733033, reward_pressure: 0.885
Processed Iteration 1600,episodic return 5828.582940839783, reward_pressure: 0.8349999999999997
Processed Iteration 1650,episodic return 6420.403019202722, reward_pressure: 0.7909999999999999
Processed Iteration 1700,episodic return 6852.860091272641, reward_pressure: 0.8649999999999999
Processed Iteration 1750,episodic return 2896.86552729152, reward_pressure: 0.884
Processed Iteration 1800,episodic return 2737.1091324419144, reward_pressure: 0.8339999999999996
Processed Iteration 1850,episodic return 6855.808891030349, reward_pressure: 0.7840000000000003
Processed Iteration 1900,episodic return 8480.257803613937, reward_pressure: 0.7679999999999996
Processed Iteration 1950,episodic return 9001.837959170925, reward_pressure: 0.8240000000000007
Processed Iteration 2000,episodic return 8487.868911305608, reward_pressure: 0.8259999999999996
