Processed Iteration 50,episodic return 157.20450032205272, reward_pressure: 1.0
Processed Iteration 100,episodic return 340.2253979675504, reward_pressure: 1.0
Processed Iteration 150,episodic return 718.8891328565119, reward_pressure: 0.9990000000000001
Processed Iteration 200,episodic return 895.4851874341501, reward_pressure: 1.0
Processed Iteration 250,episodic return 1060.2651412650482, reward_pressure: 1.0
Processed Iteration 300,episodic return 1148.4663802068499, reward_pressure: 1.0
Processed Iteration 350,episodic return 1253.4126320252708, reward_pressure: 1.0
Processed Iteration 400,episodic return 1287.6177623448157, reward_pressure: 1.0
Processed Iteration 450,episodic return 1279.0966348788324, reward_pressure: 0.9860000000000005
Processed Iteration 500,episodic return 1349.821825995484, reward_pressure: 0.9990000000000001
Processed Iteration 550,episodic return 1413.730267523368, reward_pressure: 1.0
Processed Iteration 600,episodic return 1387.4861614810916, reward_pressure: 0.982000000000001
Processed Iteration 650,episodic return 1511.6435113881043, reward_pressure: 1.0
Processed Iteration 700,episodic return 1547.534528513644, reward_pressure: 0.978000000000001
Processed Iteration 750,episodic return 1582.0733123208724, reward_pressure: 0.9279999999999992
Processed Iteration 800,episodic return 1454.300424126477, reward_pressure: 0.8780000000000004
Processed Iteration 850,episodic return 1503.9004439552111, reward_pressure: 0.8279999999999997
Processed Iteration 900,episodic return 1560.0705062585976, reward_pressure: 0.7780000000000001
Processed Iteration 950,episodic return 1481.5437434785606, reward_pressure: 0.7280000000000001
Processed Iteration 1000,episodic return 1602.2524483663715, reward_pressure: 0.7469999999999999
Processed Iteration 1050,episodic return 1596.9028766246793, reward_pressure: 0.7029999999999997
Processed Iteration 1100,episodic return 1478.4380347444842, reward_pressure: 0.7079999999999997
Processed Iteration 1150,episodic return 1539.4731787413918, reward_pressure: 0.8020000000000006
Processed Iteration 1200,episodic return 1532.0531341688445, reward_pressure: 0.8779999999999992
Processed Iteration 1250,episodic return 1534.9451984282025, reward_pressure: 0.8720000000000008
Processed Iteration 1300,episodic return 1642.454567317642, reward_pressure: 0.8219999999999996
Processed Iteration 1350,episodic return 1589.3596115319324, reward_pressure: 0.772
Processed Iteration 1400,episodic return 1461.8648338067087, reward_pressure: 0.7799999999999997
Processed Iteration 1450,episodic return 1540.78161985961, reward_pressure: 0.7769999999999996
Processed Iteration 1500,episodic return 1509.0169380055418, reward_pressure: 0.7930000000000001
Processed Iteration 1550,episodic return 1652.3818548043116, reward_pressure: 0.7430000000000002
Processed Iteration 1600,episodic return 1459.864402353292, reward_pressure: 0.6929999999999993
Processed Iteration 1650,episodic return 1636.5168409649677, reward_pressure: 0.6429999999999996
Processed Iteration 1700,episodic return 1589.2474955440148, reward_pressure: 0.5930000000000003
Processed Iteration 1750,episodic return 1611.7464797614648, reward_pressure: 0.5429999999999998
Processed Iteration 1800,episodic return 1700.689538979108, reward_pressure: 0.4929999999999998
Processed Iteration 1850,episodic return 1520.4706204415443, reward_pressure: 0.4429999999999993
Processed Iteration 1900,episodic return 1661.5167489967241, reward_pressure: 0.39299999999999996
Processed Iteration 1950,episodic return 1424.6706947921405, reward_pressure: 0.3429999999999997
Processed Iteration 2000,episodic return 1620.1309726822606, reward_pressure: 0.2929999999999995
