Processed Iteration 50,episodic return -68.45011648277156, reward_pressure: 1.0
Processed Iteration 100,episodic return 805.6756049133521, reward_pressure: 1.0
Processed Iteration 150,episodic return 1342.4584503628162, reward_pressure: 1.0
Processed Iteration 200,episodic return 1935.8571560476776, reward_pressure: 1.0
Processed Iteration 250,episodic return 2043.0245976772517, reward_pressure: 1.0
Processed Iteration 300,episodic return 2085.8907088922533, reward_pressure: 1.0
Processed Iteration 350,episodic return 2049.676597736816, reward_pressure: 0.9807999999999991
Processed Iteration 400,episodic return 2365.548262566891, reward_pressure: 0.9659999999999996
Processed Iteration 450,episodic return 2563.4932353556324, reward_pressure: 0.9908000000000001
Processed Iteration 500,episodic return 2701.614789723386, reward_pressure: 1.0
Processed Iteration 550,episodic return 2542.253024201633, reward_pressure: 0.9971999999999995
Processed Iteration 600,episodic return 2849.4862819431555, reward_pressure: 0.9880000000000001
Processed Iteration 650,episodic return 2967.768010272332, reward_pressure: 1.0
Processed Iteration 700,episodic return 3027.2301506077756, reward_pressure: 0.9932000000000001
Processed Iteration 750,episodic return 3060.343770425443, reward_pressure: 0.9995999999999999
Processed Iteration 800,episodic return 2973.2548549671787, reward_pressure: 0.9795999999999992
Processed Iteration 850,episodic return 3099.7370454781317, reward_pressure: 0.9596000000000007
Processed Iteration 900,episodic return 3073.146108978288, reward_pressure: 0.9395999999999997
Processed Iteration 950,episodic return 3226.650495716287, reward_pressure: 0.9307999999999997
Processed Iteration 1000,episodic return 3162.4319299399112, reward_pressure: 0.9292000000000009
Processed Iteration 1050,episodic return 3136.5010030361113, reward_pressure: 0.9091999999999993
Processed Iteration 1100,episodic return 3111.807017716514, reward_pressure: 0.8892000000000004
Processed Iteration 1150,episodic return 3103.2895679831045, reward_pressure: 0.8691999999999994
Processed Iteration 1200,episodic return 3148.969000816489, reward_pressure: 0.8492000000000004
Processed Iteration 1250,episodic return 3115.076802671318, reward_pressure: 0.8292
Processed Iteration 1300,episodic return 3170.96084304339, reward_pressure: 0.8091999999999997
Processed Iteration 1350,episodic return 3111.094413476794, reward_pressure: 0.7892000000000007
Processed Iteration 1400,episodic return 3260.3497712803596, reward_pressure: 0.7691999999999989
Processed Iteration 1450,episodic return 3251.5124837213702, reward_pressure: 0.7507999999999992
Processed Iteration 1500,episodic return 3207.915764962837, reward_pressure: 0.7583999999999992
Processed Iteration 1550,episodic return 3191.3902648031585, reward_pressure: 0.7423999999999991
Processed Iteration 1600,episodic return 3189.169582938799, reward_pressure: 0.7575999999999994
Processed Iteration 1650,episodic return 3148.7200083056987, reward_pressure: 0.7375999999999991
Processed Iteration 1700,episodic return 3164.276266262813, reward_pressure: 0.7175999999999995
Processed Iteration 1750,episodic return 3198.2351189911005, reward_pressure: 0.6975999999999993
Processed Iteration 1800,episodic return 3194.7085025625815, reward_pressure: 0.6775999999999996
Processed Iteration 1850,episodic return 3139.0410590460733, reward_pressure: 0.6576000000000001
Processed Iteration 1900,episodic return 3175.88758042709, reward_pressure: 0.6376000000000004
Processed Iteration 1950,episodic return 3209.2111874739257, reward_pressure: 0.6176000000000001
Processed Iteration 2000,episodic return 3224.803669530691, reward_pressure: 0.5976
