Processed Iteration 50,episodic return 120.6226747793666, reward_pressure: 1.0
Processed Iteration 100,episodic return 169.29721423158128, reward_pressure: 1.0
Processed Iteration 150,episodic return 192.1149975372291, reward_pressure: 0.9710000000000004
Processed Iteration 200,episodic return 221.26549044974604, reward_pressure: 0.9940000000000003
Processed Iteration 250,episodic return 258.22004548965015, reward_pressure: 0.9699999999999998
Processed Iteration 300,episodic return 286.5015704097114, reward_pressure: 1.0
Processed Iteration 350,episodic return 311.8041224202034, reward_pressure: 0.996
Processed Iteration 400,episodic return 300.7061070680385, reward_pressure: 0.9770000000000009
Processed Iteration 450,episodic return 423.9308222125146, reward_pressure: 0.985
Processed Iteration 500,episodic return 630.5030743742478, reward_pressure: 1.0
Processed Iteration 550,episodic return 668.4601935357456, reward_pressure: 0.9990000000000001
Processed Iteration 600,episodic return 1267.2933216953063, reward_pressure: 0.9629999999999999
Processed Iteration 650,episodic return 3266.976966159033, reward_pressure: 1.0
Processed Iteration 700,episodic return 3449.292554116902, reward_pressure: 1.0
Processed Iteration 750,episodic return 6609.930794042204, reward_pressure: 1.0
Processed Iteration 800,episodic return 3928.9796375453548, reward_pressure: 1.0
Processed Iteration 850,episodic return 4628.75271597477, reward_pressure: 1.0
Processed Iteration 900,episodic return 6044.860166234206, reward_pressure: 0.9799999999999998
Processed Iteration 950,episodic return 3905.6649777694784, reward_pressure: 0.9920000000000003
Processed Iteration 1000,episodic return 6157.15993577342, reward_pressure: 0.9880000000000007
Processed Iteration 1050,episodic return 6701.115035028309, reward_pressure: 0.9379999999999995
Processed Iteration 1100,episodic return 7906.661712209586, reward_pressure: 0.8909999999999997
Processed Iteration 1150,episodic return 4965.918882567665, reward_pressure: 0.8969999999999994
Processed Iteration 1200,episodic return 6268.368362180143, reward_pressure: 0.8470000000000004
Processed Iteration 1250,episodic return 8919.863453403723, reward_pressure: 0.8330000000000009
Processed Iteration 1300,episodic return 7047.636468773173, reward_pressure: 0.8169999999999996
Processed Iteration 1350,episodic return 4878.093951132927, reward_pressure: 0.767
Processed Iteration 1400,episodic return 7314.22246279222, reward_pressure: 0.7169999999999999
Processed Iteration 1450,episodic return 9359.516890640216, reward_pressure: 0.6669999999999991
Processed Iteration 1500,episodic return 6914.404042868751, reward_pressure: 0.6170000000000004
Processed Iteration 1550,episodic return 6951.888833597945, reward_pressure: 0.567
Processed Iteration 1600,episodic return 6650.66059466791, reward_pressure: 0.5169999999999999
Processed Iteration 1650,episodic return 8444.154224219072, reward_pressure: 0.46699999999999947
Processed Iteration 1700,episodic return 8156.814137105958, reward_pressure: 0.4169999999999996
Processed Iteration 1750,episodic return 7536.572219678072, reward_pressure: 0.36699999999999977
Processed Iteration 1800,episodic return 6778.1524476447075, reward_pressure: 0.3169999999999993
Processed Iteration 1850,episodic return 6401.889717783775, reward_pressure: 0.2669999999999999
Processed Iteration 1900,episodic return 4072.2380583684712, reward_pressure: 0.2169999999999994
Processed Iteration 1950,episodic return 4061.059655801708, reward_pressure: 0.1669999999999996
Processed Iteration 2000,episodic return 4710.752663265054, reward_pressure: 0.11699999999999966
