Processed Iteration 50,episodic return -22.32865397315048, reward_pressure: 1.0
Processed Iteration 100,episodic return 376.50114654229924, reward_pressure: 1.0
Processed Iteration 150,episodic return 449.1105002149159, reward_pressure: 1.0
Processed Iteration 200,episodic return 562.6335583962318, reward_pressure: 1.0
Processed Iteration 250,episodic return 601.8876509216072, reward_pressure: 1.0
Processed Iteration 300,episodic return 640.1933029731694, reward_pressure: 0.9840000000000009
Processed Iteration 350,episodic return 625.3636812632595, reward_pressure: 0.9339999999999992
Processed Iteration 400,episodic return 639.852197924375, reward_pressure: 0.884
Processed Iteration 450,episodic return 662.2609823403741, reward_pressure: 0.8339999999999996
Processed Iteration 500,episodic return 649.0728675676373, reward_pressure: 0.7840000000000003
Processed Iteration 550,episodic return 640.2298994132377, reward_pressure: 0.7989999999999998
Processed Iteration 600,episodic return 691.7029822372169, reward_pressure: 0.7509999999999999
Processed Iteration 650,episodic return 689.9489795982228, reward_pressure: 0.7009999999999996
Processed Iteration 700,episodic return 809.0783669900869, reward_pressure: 0.728
Processed Iteration 750,episodic return 870.6539816226879, reward_pressure: 0.9669999999999996
Processed Iteration 800,episodic return 1004.6850529183392, reward_pressure: 1.0
Processed Iteration 850,episodic return 1022.8853954849269, reward_pressure: 1.0
Processed Iteration 900,episodic return 1011.6480408520589, reward_pressure: 1.0
Processed Iteration 950,episodic return 994.3607651544821, reward_pressure: 0.9770000000000009
Processed Iteration 1000,episodic return 1014.7645856844169, reward_pressure: 0.9269999999999992
Processed Iteration 1050,episodic return 1024.1351721039491, reward_pressure: 0.8770000000000004
Processed Iteration 1100,episodic return 983.2445143941928, reward_pressure: 0.8269999999999996
Processed Iteration 1150,episodic return 1058.497723665269, reward_pressure: 0.7849999999999997
Processed Iteration 1200,episodic return 1045.1011781212492, reward_pressure: 0.8160000000000006
Processed Iteration 1250,episodic return 1059.755159158474, reward_pressure: 0.8339999999999996
Processed Iteration 1300,episodic return 974.1690384010258, reward_pressure: 0.7840000000000003
Processed Iteration 1350,episodic return 1000.3753662002497, reward_pressure: 0.7340000000000002
Processed Iteration 1400,episodic return 1057.2820603750124, reward_pressure: 0.6839999999999992
Processed Iteration 1450,episodic return 1014.4551028984956, reward_pressure: 0.634
Processed Iteration 1500,episodic return 1037.2519588355133, reward_pressure: 0.5840000000000002
Processed Iteration 1550,episodic return 1060.4291776154807, reward_pressure: 0.5339999999999997
Processed Iteration 1600,episodic return 973.2403850481163, reward_pressure: 0.4839999999999997
Processed Iteration 1650,episodic return 1041.8973909008198, reward_pressure: 0.4339999999999992
Processed Iteration 1700,episodic return 1021.1827316445933, reward_pressure: 0.38400000000000006
Processed Iteration 1750,episodic return 1026.0748171329378, reward_pressure: 0.33399999999999946
Processed Iteration 1800,episodic return 994.2047234863358, reward_pressure: 0.2839999999999997
Processed Iteration 1850,episodic return 987.9958584165362, reward_pressure: 0.23399999999999962
Processed Iteration 1900,episodic return 1029.727397229267, reward_pressure: 0.18399999999999966
Processed Iteration 1950,episodic return 1068.4305304149912, reward_pressure: 0.1789999999999995
Processed Iteration 2000,episodic return 1017.6006397456222, reward_pressure: 0.17099999999999962
