Processed Iteration 50,episodic return -65.59290033643477, reward_pressure: 1.0
Processed Iteration 100,episodic return 681.8415690749747, reward_pressure: 1.0
Processed Iteration 150,episodic return 1462.0765938181162, reward_pressure: 1.0
Processed Iteration 200,episodic return 2083.0931923573853, reward_pressure: 1.0
Processed Iteration 250,episodic return 2197.8155225535256, reward_pressure: 0.9790000000000009
Processed Iteration 300,episodic return 2368.6503875789003, reward_pressure: 1.0
Processed Iteration 350,episodic return 2460.767766359552, reward_pressure: 1.0
Processed Iteration 400,episodic return 2420.717115529443, reward_pressure: 0.9889999999999999
Processed Iteration 450,episodic return 2556.0065789535356, reward_pressure: 0.991
Processed Iteration 500,episodic return 2532.9576320330843, reward_pressure: 0.9730000000000009
Processed Iteration 550,episodic return 2660.9696913308107, reward_pressure: 0.9890000000000001
Processed Iteration 600,episodic return 2650.4412732719675, reward_pressure: 0.9610000000000006
Processed Iteration 650,episodic return 2584.6828115667126, reward_pressure: 0.9109999999999991
Processed Iteration 700,episodic return 2688.282262781409, reward_pressure: 0.9250000000000006
Processed Iteration 750,episodic return 2687.7434137607693, reward_pressure: 0.9440000000000005
Processed Iteration 800,episodic return 2616.151074263071, reward_pressure: 0.9299999999999992
Processed Iteration 850,episodic return 2688.7863299577, reward_pressure: 0.8979999999999992
Processed Iteration 900,episodic return 2579.4496302578145, reward_pressure: 0.8820000000000001
Processed Iteration 950,episodic return 2730.6319234579105, reward_pressure: 0.8319999999999996
Processed Iteration 1000,episodic return 2811.5444338958096, reward_pressure: 0.7939999999999998
Processed Iteration 1050,episodic return 2809.25612540703, reward_pressure: 0.7880000000000003
Processed Iteration 1100,episodic return 2888.2045203313155, reward_pressure: 0.8240000000000007
Processed Iteration 1150,episodic return 2887.7180235995124, reward_pressure: 0.8259999999999996
Processed Iteration 1200,episodic return 2954.9815340922564, reward_pressure: 0.7929999999999997
Processed Iteration 1250,episodic return 3103.620376782558, reward_pressure: 0.8400000000000007
Processed Iteration 1300,episodic return 3107.200451258171, reward_pressure: 0.8290000000000007
Processed Iteration 1350,episodic return 2954.809222808158, reward_pressure: 0.8309999999999996
Processed Iteration 1400,episodic return 3062.6480188745813, reward_pressure: 0.7810000000000002
Processed Iteration 1450,episodic return 3056.8033588259923, reward_pressure: 0.7310000000000001
Processed Iteration 1500,episodic return 3114.374463474235, reward_pressure: 0.741
Processed Iteration 1550,episodic return 3222.015169888309, reward_pressure: 0.7209999999999995
Processed Iteration 1600,episodic return 3207.294578056176, reward_pressure: 0.7380000000000002
Processed Iteration 1650,episodic return 3180.4131275915156, reward_pressure: 0.7389999999999999
Processed Iteration 1700,episodic return 3168.962131222702, reward_pressure: 0.7109999999999999
Processed Iteration 1750,episodic return 3199.6953387412095, reward_pressure: 0.6609999999999993
Processed Iteration 1800,episodic return 3297.7825688774274, reward_pressure: 0.6989999999999996
Processed Iteration 1850,episodic return 3145.602808487917, reward_pressure: 0.6509999999999992
Processed Iteration 1900,episodic return 3166.7588342471217, reward_pressure: 0.6269999999999992
Processed Iteration 1950,episodic return 3194.188429191103, reward_pressure: 0.6240000000000007
Processed Iteration 2000,episodic return 3231.932732824088, reward_pressure: 0.5740000000000002
