Processed Iteration 50,episodic return -153.7874465415683, reward_pressure: 1.0
Processed Iteration 100,episodic return 327.8459848094156, reward_pressure: 1.0
Processed Iteration 150,episodic return 582.3180882652821, reward_pressure: 1.0
Processed Iteration 200,episodic return 708.2584147708958, reward_pressure: 1.0
Processed Iteration 250,episodic return 784.8228356562474, reward_pressure: 1.0
Processed Iteration 300,episodic return 892.400133256298, reward_pressure: 1.0
Processed Iteration 350,episodic return 950.5975651704143, reward_pressure: 1.0
Processed Iteration 400,episodic return 949.1701340679945, reward_pressure: 1.0
Processed Iteration 450,episodic return 956.2145195992615, reward_pressure: 1.0
Processed Iteration 500,episodic return 955.6684238404767, reward_pressure: 0.9530000000000007
Processed Iteration 550,episodic return 990.330205308633, reward_pressure: 1.0
Processed Iteration 600,episodic return 961.321531612145, reward_pressure: 1.0
Processed Iteration 650,episodic return 1001.3209604199815, reward_pressure: 0.9500000000000006
Processed Iteration 700,episodic return 1008.0647331158247, reward_pressure: 0.8999999999999991
Processed Iteration 750,episodic return 1039.088078837275, reward_pressure: 0.9180000000000006
Processed Iteration 800,episodic return 1055.0094804122264, reward_pressure: 0.9470000000000006
Processed Iteration 850,episodic return 1046.6985933821013, reward_pressure: 0.920999999999999
Processed Iteration 900,episodic return 1035.6667569976237, reward_pressure: 0.8710000000000008
Processed Iteration 950,episodic return 1027.847777426048, reward_pressure: 0.8350000000000005
Processed Iteration 1000,episodic return 1040.744009067244, reward_pressure: 0.8359999999999996
Processed Iteration 1050,episodic return 1050.750384742237, reward_pressure: 0.7860000000000003
Processed Iteration 1100,episodic return 1015.8960663892472, reward_pressure: 0.7360000000000002
Processed Iteration 1150,episodic return 971.865679961719, reward_pressure: 0.6859999999999993
Processed Iteration 1200,episodic return 1015.2698883860062, reward_pressure: 0.6359999999999999
Processed Iteration 1250,episodic return 1043.6324839855356, reward_pressure: 0.5860000000000002
Processed Iteration 1300,episodic return 1046.3628568702343, reward_pressure: 0.5700000000000002
Processed Iteration 1350,episodic return 1034.917681440415, reward_pressure: 0.5800000000000002
Processed Iteration 1400,episodic return 1019.0448866146951, reward_pressure: 0.5299999999999997
Processed Iteration 1450,episodic return 1026.3267484958515, reward_pressure: 0.47999999999999965
Processed Iteration 1500,episodic return 992.9035240886084, reward_pressure: 0.42999999999999927
Processed Iteration 1550,episodic return 989.0399002415393, reward_pressure: 0.38
Processed Iteration 1600,episodic return 961.0793348306541, reward_pressure: 0.3299999999999994
Processed Iteration 1650,episodic return 966.940316993318, reward_pressure: 0.2799999999999998
Processed Iteration 1700,episodic return 987.9462189334986, reward_pressure: 0.22999999999999957
Processed Iteration 1750,episodic return 955.1309128354137, reward_pressure: 0.17999999999999963
Processed Iteration 1800,episodic return 974.4768680950733, reward_pressure: 0.12999999999999962
Processed Iteration 1850,episodic return 976.1481828186385, reward_pressure: 0.07999999999999972
Processed Iteration 1900,episodic return 1007.3619911197841, reward_pressure: 0.0299999999999998
Processed Iteration 1950,episodic return 1002.8805628236482, reward_pressure: 0.0
Processed Iteration 2000,episodic return 979.3907285202462, reward_pressure: 0.0
