Processed Iteration 50,episodic return 131.21268336595568, reward_pressure: 1.0
Processed Iteration 100,episodic return 583.2862379219583, reward_pressure: 1.0
Processed Iteration 150,episodic return 1027.9946309601196, reward_pressure: 0.9710000000000008
Processed Iteration 200,episodic return 1042.196264687248, reward_pressure: 0.920999999999999
Processed Iteration 250,episodic return 1052.9442513163879, reward_pressure: 0.8710000000000008
Processed Iteration 300,episodic return 1058.4984457220899, reward_pressure: 0.8209999999999995
Processed Iteration 350,episodic return 1066.225280240194, reward_pressure: 0.7710000000000001
Processed Iteration 400,episodic return 1072.5742686727688, reward_pressure: 0.721
Processed Iteration 450,episodic return 1078.6517291324299, reward_pressure: 0.670999999999999
Processed Iteration 500,episodic return 1081.7553154102707, reward_pressure: 0.6210000000000007
Processed Iteration 550,episodic return 1082.8597626234148, reward_pressure: 0.5710000000000001
Processed Iteration 600,episodic return 1085.361727033756, reward_pressure: 0.5209999999999998
Processed Iteration 650,episodic return 1081.543081232764, reward_pressure: 0.5449999999999999
Processed Iteration 700,episodic return 1084.4217216425372, reward_pressure: 0.5049999999999999
Processed Iteration 750,episodic return 1084.8470131352015, reward_pressure: 0.45499999999999935
Processed Iteration 800,episodic return 1084.0703858889078, reward_pressure: 0.40499999999999964
Processed Iteration 850,episodic return 1082.4510622143587, reward_pressure: 0.3549999999999997
Processed Iteration 900,episodic return 1083.668405585129, reward_pressure: 0.3049999999999994
Processed Iteration 950,episodic return 1084.2563025462546, reward_pressure: 0.25499999999999984
Processed Iteration 1000,episodic return 1085.5010367967125, reward_pressure: 0.20499999999999946
Processed Iteration 1050,episodic return 1085.5228472056467, reward_pressure: 0.15499999999999953
Processed Iteration 1100,episodic return 1033.0299084725273, reward_pressure: 0.10499999999999966
Processed Iteration 1150,episodic return 848.2664639380074, reward_pressure: 0.054999999999999695
Processed Iteration 1200,episodic return 430.519049101709, reward_pressure: 0.008999999999999968
Processed Iteration 1250,episodic return 834.7535887752395, reward_pressure: 0.15200000000000005
Processed Iteration 1300,episodic return 1534.3771367151726, reward_pressure: 0.3349999999999998
Processed Iteration 1350,episodic return 1513.7212237772465, reward_pressure: 0.5340000000000004
Processed Iteration 1400,episodic return 1481.5367617784993, reward_pressure: 0.5159999999999999
Processed Iteration 1450,episodic return 1551.6803058542123, reward_pressure: 0.4659999999999995
Processed Iteration 1500,episodic return 1593.5853230703997, reward_pressure: 0.4159999999999998
Processed Iteration 1550,episodic return 1536.758205026256, reward_pressure: 0.366
Processed Iteration 1600,episodic return 1433.0136558780473, reward_pressure: 0.3160000000000003
Processed Iteration 1650,episodic return 1626.9483821826266, reward_pressure: 0.29500000000000026
Processed Iteration 1700,episodic return 1680.3766515759767, reward_pressure: 0.27099999999999996
Processed Iteration 1750,episodic return 1622.0974368822076, reward_pressure: 0.22099999999999984
Processed Iteration 1800,episodic return 1602.8095458034481, reward_pressure: 0.17100000000000024
Processed Iteration 1850,episodic return 1571.436058449502, reward_pressure: 0.12099999999999986
Processed Iteration 1900,episodic return 1705.169295883562, reward_pressure: 0.07099999999999991
Processed Iteration 1950,episodic return 1677.3048202264843, reward_pressure: 0.021000000000000015
Processed Iteration 2000,episodic return 1748.917284949248, reward_pressure: 0.043000000000000024
Processed Iteration 2050,episodic return 1761.0100047619062, reward_pressure: 0.08499999999999998
Processed Iteration 2100,episodic return 1758.86034201709, reward_pressure: 0.16799999999999998
Processed Iteration 2150,episodic return 1748.444407335733, reward_pressure: 0.38799999999999996
Processed Iteration 2200,episodic return 1578.681521912395, reward_pressure: 0.36199999999999993
Processed Iteration 2250,episodic return 1449.8851707817396, reward_pressure: 0.31200000000000033
Processed Iteration 2300,episodic return 1884.2214253206755, reward_pressure: 0.262
Processed Iteration 2350,episodic return 1433.2074067097305, reward_pressure: 0.21199999999999988
Processed Iteration 2400,episodic return 1343.3985696956938, reward_pressure: 0.16200000000000017
Processed Iteration 2450,episodic return 883.6479456222961, reward_pressure: 0.11199999999999992
Processed Iteration 2500,episodic return 745.8933219283484, reward_pressure: 0.06199999999999994
Processed Iteration 2550,episodic return 992.2998789204784, reward_pressure: 0.012000000000000009
Processed Iteration 2600,episodic return 1575.394026660496, reward_pressure: 3.3306690738754695e-18
Processed Iteration 2650,episodic return 1547.4636043367032, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1528.225358481154, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1713.963805916768, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1678.7466549673597, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1702.4427604213415, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1705.3518133886187, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1704.6846161690587, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1820.8637928855721, reward_pressure: 0.0
