Processed Iteration 50,episodic return -112.88712083299068, reward_pressure: 1.0
Processed Iteration 100,episodic return 418.9048232122482, reward_pressure: 1.0
Processed Iteration 150,episodic return 959.9763425415435, reward_pressure: 1.0
Processed Iteration 200,episodic return 1498.4325963575182, reward_pressure: 1.0
Processed Iteration 250,episodic return 1933.6922466468498, reward_pressure: 1.0
Processed Iteration 300,episodic return 1985.2780510990299, reward_pressure: 1.0
Processed Iteration 350,episodic return 2179.0249245162577, reward_pressure: 1.0
Processed Iteration 400,episodic return 2305.9596571494753, reward_pressure: 1.0
Processed Iteration 450,episodic return 2456.311334982098, reward_pressure: 0.9889999999999998
Processed Iteration 500,episodic return 2593.800609950639, reward_pressure: 0.9790000000000003
Processed Iteration 550,episodic return 2641.9751459603367, reward_pressure: 0.9920000000000004
Processed Iteration 600,episodic return 2710.473422484289, reward_pressure: 0.9649999999999997
Processed Iteration 650,episodic return 2712.1110799222624, reward_pressure: 0.9850000000000009
Processed Iteration 700,episodic return 2670.6348723910864, reward_pressure: 0.9349999999999993
Processed Iteration 750,episodic return 2746.9430614472985, reward_pressure: 0.9430000000000005
Processed Iteration 800,episodic return 2617.624190762041, reward_pressure: 0.9069999999999991
Processed Iteration 850,episodic return 2528.740552357435, reward_pressure: 0.8570000000000008
Processed Iteration 900,episodic return 2724.5651103972114, reward_pressure: 0.8069999999999997
Processed Iteration 950,episodic return 2751.085070958157, reward_pressure: 0.7569999999999999
Processed Iteration 1000,episodic return 2694.6580889442293, reward_pressure: 0.7069999999999997
Processed Iteration 1050,episodic return 2674.888561201124, reward_pressure: 0.6569999999999994
Processed Iteration 1100,episodic return 2568.101914718476, reward_pressure: 0.6070000000000004
Processed Iteration 1150,episodic return 2661.0006567364694, reward_pressure: 0.5569999999999999
Processed Iteration 1200,episodic return 2759.6835851941055, reward_pressure: 0.507
Processed Iteration 1250,episodic return 2748.9350970301357, reward_pressure: 0.519
Processed Iteration 1300,episodic return 2805.043614319366, reward_pressure: 0.5239999999999997
Processed Iteration 1350,episodic return 2817.3140564905216, reward_pressure: 0.47399999999999953
Processed Iteration 1400,episodic return 2794.4992986735456, reward_pressure: 0.4239999999999995
Processed Iteration 1450,episodic return 2667.3516522605137, reward_pressure: 0.3739999999999999
Processed Iteration 1500,episodic return 2644.812565616411, reward_pressure: 0.3239999999999993
Processed Iteration 1550,episodic return 2348.8737246002675, reward_pressure: 0.27399999999999985
Processed Iteration 1600,episodic return 2148.441294897005, reward_pressure: 0.22399999999999948
Processed Iteration 1650,episodic return 2624.6932802627907, reward_pressure: 0.17399999999999963
Processed Iteration 1700,episodic return 2418.2845740762496, reward_pressure: 0.12399999999999962
Processed Iteration 1750,episodic return 2394.5796367657877, reward_pressure: 0.07399999999999975
Processed Iteration 1800,episodic return 2128.351818060666, reward_pressure: 0.023999999999999848
Processed Iteration 1850,episodic return 2219.548487248146, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2390.0884975522117, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2195.3384503974644, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1969.7755455722486, reward_pressure: 0.0
