Processed Iteration 50,episodic return -112.47530770208401, reward_pressure: 1.0
Processed Iteration 100,episodic return 943.4938204515524, reward_pressure: 1.0
Processed Iteration 150,episodic return 1406.0582069428656, reward_pressure: 1.0
Processed Iteration 200,episodic return 1959.2057358729476, reward_pressure: 1.0
Processed Iteration 250,episodic return 2329.367078368779, reward_pressure: 1.0
Processed Iteration 300,episodic return 2657.9916424912576, reward_pressure: 1.0
Processed Iteration 350,episodic return 2582.1591321770034, reward_pressure: 0.9690000000000007
Processed Iteration 400,episodic return 2706.0210982832045, reward_pressure: 0.918999999999999
Processed Iteration 450,episodic return 2974.613934762843, reward_pressure: 0.9729999999999999
Processed Iteration 500,episodic return 3170.953352419368, reward_pressure: 0.995
Processed Iteration 550,episodic return 3340.321577751103, reward_pressure: 1.0
Processed Iteration 600,episodic return 3362.310799321148, reward_pressure: 0.9799999999999998
Processed Iteration 650,episodic return 3451.5567953394698, reward_pressure: 0.982000000000001
Processed Iteration 700,episodic return 3505.167798907845, reward_pressure: 0.9319999999999992
Processed Iteration 750,episodic return 3451.20696821465, reward_pressure: 0.8820000000000001
Processed Iteration 800,episodic return 3491.4636106777593, reward_pressure: 0.8319999999999996
Processed Iteration 850,episodic return 3305.875514975203, reward_pressure: 0.7820000000000001
Processed Iteration 900,episodic return 3362.9634574289535, reward_pressure: 0.7320000000000002
Processed Iteration 950,episodic return 3473.7158686003922, reward_pressure: 0.6819999999999992
Processed Iteration 1000,episodic return 3450.3005212883627, reward_pressure: 0.6320000000000001
Processed Iteration 1050,episodic return 3549.286850020425, reward_pressure: 0.5820000000000002
Processed Iteration 1100,episodic return 3435.121375179296, reward_pressure: 0.5319999999999997
Processed Iteration 1150,episodic return 3232.908023512511, reward_pressure: 0.48199999999999965
Processed Iteration 1200,episodic return 3348.4612586861253, reward_pressure: 0.4319999999999993
Processed Iteration 1250,episodic return 3306.4164286313403, reward_pressure: 0.382
Processed Iteration 1300,episodic return 3377.809841610643, reward_pressure: 0.33199999999999946
Processed Iteration 1350,episodic return 3433.941844264234, reward_pressure: 0.28199999999999975
Processed Iteration 1400,episodic return 3322.4454094891753, reward_pressure: 0.2319999999999996
Processed Iteration 1450,episodic return 3454.057225858073, reward_pressure: 0.18199999999999966
Processed Iteration 1500,episodic return 3514.4649942047636, reward_pressure: 0.1319999999999996
Processed Iteration 1550,episodic return 3468.642710255628, reward_pressure: 0.08199999999999971
Processed Iteration 1600,episodic return 3350.3000607330164, reward_pressure: 0.031999999999999786
Processed Iteration 1650,episodic return 3272.364761624572, reward_pressure: 0.0
Processed Iteration 1700,episodic return 3498.1550707081133, reward_pressure: 0.0
Processed Iteration 1750,episodic return 3498.7644075473004, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3544.9739304329337, reward_pressure: 0.011
Processed Iteration 1850,episodic return 3509.384246719444, reward_pressure: 0.03900000000000002
Processed Iteration 1900,episodic return 3444.2506693905116, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3515.151151017854, reward_pressure: 0.0
Processed Iteration 2000,episodic return 3483.9692917271564, reward_pressure: 0.0
