Processed Iteration 50,episodic return -122.88483464507462, reward_pressure: 1.0
Processed Iteration 100,episodic return 497.0095970477583, reward_pressure: 1.0
Processed Iteration 150,episodic return 1558.630331588083, reward_pressure: 1.0
Processed Iteration 200,episodic return 2481.4033239148275, reward_pressure: 1.0
Processed Iteration 250,episodic return 2805.303697429707, reward_pressure: 1.0
Processed Iteration 300,episodic return 3005.7903033202792, reward_pressure: 1.0
Processed Iteration 350,episodic return 3288.875014708001, reward_pressure: 1.0
Processed Iteration 400,episodic return 3131.4185160387365, reward_pressure: 1.0
Processed Iteration 450,episodic return 3887.400455304592, reward_pressure: 0.9827999999999991
Processed Iteration 500,episodic return 4139.967526446355, reward_pressure: 0.9644000000000004
Processed Iteration 550,episodic return 4179.643857021584, reward_pressure: 0.9783999999999995
Processed Iteration 600,episodic return 4431.442303145488, reward_pressure: 0.9584000000000005
Processed Iteration 650,episodic return 4368.332685946085, reward_pressure: 0.9383999999999999
Processed Iteration 700,episodic return 4187.235270107775, reward_pressure: 0.9184000000000008
Processed Iteration 750,episodic return 4067.6111928337277, reward_pressure: 0.8983999999999994
Processed Iteration 800,episodic return 4407.4979851873095, reward_pressure: 0.8783999999999998
Processed Iteration 850,episodic return 4297.925260864209, reward_pressure: 0.8583999999999997
Processed Iteration 900,episodic return 4314.260300684713, reward_pressure: 0.8384000000000004
Processed Iteration 950,episodic return 4146.140319510692, reward_pressure: 0.8183999999999999
Processed Iteration 1000,episodic return 4278.25483626591, reward_pressure: 0.7984
Processed Iteration 1050,episodic return 4268.079353775296, reward_pressure: 0.7784000000000002
Processed Iteration 1100,episodic return 4239.113025914433, reward_pressure: 0.7583999999999992
Processed Iteration 1150,episodic return 4100.948111820601, reward_pressure: 0.7383999999999993
Processed Iteration 1200,episodic return 4414.970478757754, reward_pressure: 0.7183999999999995
Processed Iteration 1250,episodic return 4440.398728265467, reward_pressure: 0.6983999999999995
Processed Iteration 1300,episodic return 4306.705612952897, reward_pressure: 0.6783999999999996
Processed Iteration 1350,episodic return 4360.721401942612, reward_pressure: 0.6584
Processed Iteration 1400,episodic return 4138.782227630423, reward_pressure: 0.6384000000000004
Processed Iteration 1450,episodic return 4477.388590749053, reward_pressure: 0.6184000000000002
Processed Iteration 1500,episodic return 4309.427219112022, reward_pressure: 0.5984000000000002
Processed Iteration 1550,episodic return 4433.42019412646, reward_pressure: 0.5783999999999992
Processed Iteration 1600,episodic return 4375.8493982249265, reward_pressure: 0.558399999999999
Processed Iteration 1650,episodic return 4427.809408161742, reward_pressure: 0.5383999999999992
Processed Iteration 1700,episodic return 4401.973772914484, reward_pressure: 0.5183999999999996
Processed Iteration 1750,episodic return 4304.05360599325, reward_pressure: 0.49839999999999995
Processed Iteration 1800,episodic return 4386.369562864001, reward_pressure: 0.47840000000000016
Processed Iteration 1850,episodic return 4539.403924366627, reward_pressure: 0.4583999999999995
Processed Iteration 1900,episodic return 4218.4555454647025, reward_pressure: 0.438399999999999
Processed Iteration 1950,episodic return 4483.703304113947, reward_pressure: 0.41839999999999944
Processed Iteration 2000,episodic return 4486.577682015575, reward_pressure: 0.398399999999999
