Processed Iteration 50,episodic return -58.05160563131014, reward_pressure: 1.0
Processed Iteration 100,episodic return 901.880546879772, reward_pressure: 1.0
Processed Iteration 150,episodic return 2197.337612304185, reward_pressure: 1.0
Processed Iteration 200,episodic return 3035.439661807661, reward_pressure: 1.0
Processed Iteration 250,episodic return 3455.3793781035642, reward_pressure: 1.0
Processed Iteration 300,episodic return 3919.774571800794, reward_pressure: 1.0
Processed Iteration 350,episodic return 3959.174257070959, reward_pressure: 1.0
Processed Iteration 400,episodic return 4168.133208221842, reward_pressure: 1.0
Processed Iteration 450,episodic return 4285.6922102362905, reward_pressure: 1.0
Processed Iteration 500,episodic return 4067.8231496364256, reward_pressure: 0.980399999999999
Processed Iteration 550,episodic return 4251.24471146291, reward_pressure: 0.9604000000000006
Processed Iteration 600,episodic return 4228.18765132928, reward_pressure: 0.9403999999999997
Processed Iteration 650,episodic return 4272.830137686446, reward_pressure: 0.9204000000000011
Processed Iteration 700,episodic return 4234.394154491258, reward_pressure: 0.9003999999999992
Processed Iteration 750,episodic return 4269.885411964272, reward_pressure: 0.8804000000000002
Processed Iteration 800,episodic return 4300.323413453143, reward_pressure: 0.8603999999999995
Processed Iteration 850,episodic return 4094.2950249412465, reward_pressure: 0.8404000000000005
Processed Iteration 900,episodic return 4314.005318125233, reward_pressure: 0.8204000000000002
Processed Iteration 950,episodic return 4210.772987698264, reward_pressure: 0.8104000000000003
Processed Iteration 1000,episodic return 4288.332267724154, reward_pressure: 0.8099999999999997
Processed Iteration 1050,episodic return 4317.725460071451, reward_pressure: 0.7900000000000007
Processed Iteration 1100,episodic return 4303.933462096806, reward_pressure: 0.769999999999999
Processed Iteration 1150,episodic return 4315.133708449036, reward_pressure: 0.7499999999999996
Processed Iteration 1200,episodic return 4291.109352677972, reward_pressure: 0.7299999999999994
Processed Iteration 1250,episodic return 4255.320698865221, reward_pressure: 0.7099999999999995
Processed Iteration 1300,episodic return 4055.2306568460444, reward_pressure: 0.6899999999999996
Processed Iteration 1350,episodic return 4274.329855052304, reward_pressure: 0.6699999999999997
Processed Iteration 1400,episodic return 4341.570947956251, reward_pressure: 0.6584
Processed Iteration 1450,episodic return 4373.423695553465, reward_pressure: 0.6516000000000003
Processed Iteration 1500,episodic return 4395.771636764561, reward_pressure: 0.6316000000000005
Processed Iteration 1550,episodic return 4138.7954092320315, reward_pressure: 0.6116000000000003
Processed Iteration 1600,episodic return 4283.927629713926, reward_pressure: 0.5915999999999991
Processed Iteration 1650,episodic return 4143.969007380248, reward_pressure: 0.5715999999999994
Processed Iteration 1700,episodic return 4299.749132357549, reward_pressure: 0.5515999999999992
Processed Iteration 1750,episodic return 4228.322323629484, reward_pressure: 0.5315999999999994
Processed Iteration 1800,episodic return 4339.819281417223, reward_pressure: 0.5115999999999997
Processed Iteration 1850,episodic return 4286.584408036778, reward_pressure: 0.4916000000000001
Processed Iteration 1900,episodic return 4306.368426262439, reward_pressure: 0.4716000000000002
Processed Iteration 1950,episodic return 4211.686511813019, reward_pressure: 0.45159999999999884
Processed Iteration 2000,episodic return 4248.479736237773, reward_pressure: 0.4315999999999992
