Processed Iteration 50,episodic return 66.95022437163345, reward_pressure: 0.0
Processed Iteration 100,episodic return 66.29478543809034, reward_pressure: 0.0
Processed Iteration 150,episodic return 62.204513140911885, reward_pressure: 0.0
Processed Iteration 200,episodic return 72.46842497459669, reward_pressure: 0.0
Processed Iteration 250,episodic return 52.10851329301207, reward_pressure: 0.0
Processed Iteration 300,episodic return 53.53986149010657, reward_pressure: 0.0
Processed Iteration 350,episodic return 52.4135863908151, reward_pressure: 0.0
Processed Iteration 400,episodic return 50.979423748086084, reward_pressure: 0.0
Processed Iteration 450,episodic return 48.91017797651742, reward_pressure: 0.0
Processed Iteration 500,episodic return 51.450373157039536, reward_pressure: 0.0
Processed Iteration 550,episodic return 49.26949377490577, reward_pressure: 0.0
Processed Iteration 600,episodic return 51.27599994568871, reward_pressure: 0.0
Processed Iteration 650,episodic return 46.698962105831264, reward_pressure: 0.0
Processed Iteration 700,episodic return 47.18662479708009, reward_pressure: 0.0
Processed Iteration 750,episodic return 50.830734160669174, reward_pressure: 0.0
Processed Iteration 800,episodic return 48.175742301147565, reward_pressure: 0.0
Processed Iteration 850,episodic return 50.991790819123054, reward_pressure: 0.0
Processed Iteration 900,episodic return 51.0282359213302, reward_pressure: 0.0
Processed Iteration 950,episodic return 50.84914911016098, reward_pressure: 0.0
Processed Iteration 1000,episodic return 52.126652314836605, reward_pressure: 0.0
Processed Iteration 1050,episodic return 52.33648126213536, reward_pressure: 0.0
Processed Iteration 1100,episodic return 51.03438464554785, reward_pressure: 0.0
Processed Iteration 1150,episodic return 54.118993050498254, reward_pressure: 0.0
Processed Iteration 1200,episodic return 53.734555022179045, reward_pressure: 0.0
Processed Iteration 1250,episodic return 50.833206034003126, reward_pressure: 0.0
Processed Iteration 1300,episodic return 52.30350198336031, reward_pressure: 0.0
Processed Iteration 1350,episodic return 35.37792747514237, reward_pressure: 0.0
Processed Iteration 1400,episodic return 33.50608570216286, reward_pressure: 0.0
Processed Iteration 1450,episodic return 48.184516483987075, reward_pressure: 0.0
Processed Iteration 1500,episodic return 48.416423264640486, reward_pressure: 0.0
Processed Iteration 1550,episodic return 47.902455862093085, reward_pressure: 0.0
Processed Iteration 1600,episodic return 50.8308068640675, reward_pressure: 0.0
Processed Iteration 1650,episodic return 47.63824092861606, reward_pressure: 0.0
Processed Iteration 1700,episodic return 48.7312141897627, reward_pressure: 0.0
Processed Iteration 1750,episodic return 51.79208641095261, reward_pressure: 0.0
Processed Iteration 1800,episodic return 53.21460022038312, reward_pressure: 0.0
Processed Iteration 1850,episodic return 48.701431916711236, reward_pressure: 0.0
Processed Iteration 1900,episodic return 48.72813199043381, reward_pressure: 0.0
Processed Iteration 1950,episodic return 49.27296603017762, reward_pressure: 0.0
Processed Iteration 2000,episodic return 49.47031881820228, reward_pressure: 0.0
