Processed Iteration 50,episodic return -140.0265259415985, reward_pressure: 1.0
Processed Iteration 100,episodic return 354.15180618616154, reward_pressure: 1.0
Processed Iteration 150,episodic return 591.1197861302728, reward_pressure: 1.0
Processed Iteration 200,episodic return 812.6733103609184, reward_pressure: 1.0
Processed Iteration 250,episodic return 861.443244246631, reward_pressure: 0.9955999999999993
Processed Iteration 300,episodic return 926.0265362729515, reward_pressure: 0.9932000000000001
Processed Iteration 350,episodic return 901.2516527363675, reward_pressure: 1.0
Processed Iteration 400,episodic return 862.8406190574035, reward_pressure: 0.9859999999999991
Processed Iteration 450,episodic return 947.4540768349549, reward_pressure: 0.9743999999999993
Processed Iteration 500,episodic return 955.0381389044222, reward_pressure: 0.9716000000000006
Processed Iteration 550,episodic return 990.4187178123877, reward_pressure: 0.9515999999999997
Processed Iteration 600,episodic return 1015.2848534665172, reward_pressure: 0.975599999999999
Processed Iteration 650,episodic return 1000.906886984514, reward_pressure: 0.998
Processed Iteration 700,episodic return 972.269372285535, reward_pressure: 0.9819999999999992
Processed Iteration 750,episodic return 970.6271483138394, reward_pressure: 0.9620000000000006
Processed Iteration 800,episodic return 1021.8206171091535, reward_pressure: 0.9456000000000002
Processed Iteration 850,episodic return 996.3141308705584, reward_pressure: 0.9767999999999991
Processed Iteration 900,episodic return 955.560629069786, reward_pressure: 0.9632000000000006
Processed Iteration 950,episodic return 968.6838970294257, reward_pressure: 0.9431999999999996
Processed Iteration 1000,episodic return 997.8389403682477, reward_pressure: 0.923200000000001
Processed Iteration 1050,episodic return 1004.9406156147982, reward_pressure: 0.9031999999999992
Processed Iteration 1100,episodic return 985.8053327656265, reward_pressure: 0.8832000000000002
Processed Iteration 1150,episodic return 1010.6921137978663, reward_pressure: 0.8631999999999995
Processed Iteration 1200,episodic return 987.0614291120822, reward_pressure: 0.8432000000000008
Processed Iteration 1250,episodic return 1002.1995143042179, reward_pressure: 0.8352000000000007
Processed Iteration 1300,episodic return 983.2707468133525, reward_pressure: 0.8280000000000001
Processed Iteration 1350,episodic return 993.5010165220112, reward_pressure: 0.8079999999999997
Processed Iteration 1400,episodic return 1002.1890009793506, reward_pressure: 0.7880000000000007
Processed Iteration 1450,episodic return 968.5555761201904, reward_pressure: 0.7679999999999987
Processed Iteration 1500,episodic return 1015.1113369302825, reward_pressure: 0.7479999999999996
Processed Iteration 1550,episodic return 1024.87104420833, reward_pressure: 0.7279999999999994
Processed Iteration 1600,episodic return 994.6830096068153, reward_pressure: 0.7079999999999997
Processed Iteration 1650,episodic return 971.3422704519428, reward_pressure: 0.6879999999999997
Processed Iteration 1700,episodic return 990.6669235649881, reward_pressure: 0.6679999999999998
Processed Iteration 1750,episodic return 994.8610770026366, reward_pressure: 0.6480000000000002
Processed Iteration 1800,episodic return 984.039477288262, reward_pressure: 0.6280000000000004
Processed Iteration 1850,episodic return 997.9705518552867, reward_pressure: 0.6080000000000004
Processed Iteration 1900,episodic return 984.5025191532224, reward_pressure: 0.5879999999999991
Processed Iteration 1950,episodic return 999.6412023622513, reward_pressure: 0.5679999999999992
Processed Iteration 2000,episodic return 974.9011801825425, reward_pressure: 0.5479999999999993
