Processed Iteration 50,episodic return -171.14357367754045, reward_pressure: 1.0
Processed Iteration 100,episodic return 246.66835439879662, reward_pressure: 1.0
Processed Iteration 150,episodic return 862.517990101106, reward_pressure: 1.0
Processed Iteration 200,episodic return 1263.7187013400708, reward_pressure: 1.0
Processed Iteration 250,episodic return 1655.9358961919754, reward_pressure: 1.0
Processed Iteration 300,episodic return 2111.95732178206, reward_pressure: 1.0
Processed Iteration 350,episodic return 2160.733193962685, reward_pressure: 1.0
Processed Iteration 400,episodic return 2243.323623245208, reward_pressure: 0.9710000000000008
Processed Iteration 450,episodic return 2323.658182832653, reward_pressure: 0.996
Processed Iteration 500,episodic return 2482.378928535708, reward_pressure: 0.9849999999999999
Processed Iteration 550,episodic return 2494.2886561075475, reward_pressure: 1.0
Processed Iteration 600,episodic return 2523.442988262352, reward_pressure: 0.9640000000000007
Processed Iteration 650,episodic return 2346.3219151463286, reward_pressure: 0.913999999999999
Processed Iteration 700,episodic return 2355.6638628522032, reward_pressure: 0.8640000000000009
Processed Iteration 750,episodic return 2411.5098366786615, reward_pressure: 0.8139999999999996
Processed Iteration 800,episodic return 2285.260385239899, reward_pressure: 0.7639999999999999
Processed Iteration 850,episodic return 2358.7452476762646, reward_pressure: 0.714
Processed Iteration 900,episodic return 2242.232607957073, reward_pressure: 0.6639999999999993
Processed Iteration 950,episodic return 2324.4364369835844, reward_pressure: 0.6140000000000004
Processed Iteration 1000,episodic return 2233.6854319619397, reward_pressure: 0.564
Processed Iteration 1050,episodic return 2481.0345454291105, reward_pressure: 0.543
Processed Iteration 1100,episodic return 2205.8774334155746, reward_pressure: 0.5209999999999998
Processed Iteration 1150,episodic return 2304.0956224284573, reward_pressure: 0.47099999999999953
Processed Iteration 1200,episodic return 2315.9496352136257, reward_pressure: 0.42099999999999954
Processed Iteration 1250,episodic return 2433.671891923621, reward_pressure: 0.4469999999999994
Processed Iteration 1300,episodic return 2207.7272287578276, reward_pressure: 0.4029999999999997
Processed Iteration 1350,episodic return 2274.9446987920483, reward_pressure: 0.3529999999999998
Processed Iteration 1400,episodic return 2442.9661086181254, reward_pressure: 0.3029999999999994
Processed Iteration 1450,episodic return 2409.5425474377516, reward_pressure: 0.2529999999999999
Processed Iteration 1500,episodic return 2375.4622005456854, reward_pressure: 0.2029999999999995
Processed Iteration 1550,episodic return 2360.2625268312795, reward_pressure: 0.15299999999999953
Processed Iteration 1600,episodic return 2271.946442638846, reward_pressure: 0.10299999999999965
Processed Iteration 1650,episodic return 2410.6966106170707, reward_pressure: 0.05299999999999969
Processed Iteration 1700,episodic return 2519.41690941472, reward_pressure: 0.002999999999999981
Processed Iteration 1750,episodic return 2261.608090561914, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2373.494256427656, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2308.0427028487, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2393.884451607193, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2268.9165930084255, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2266.5368917812157, reward_pressure: 0.0
