Processed Iteration 50,episodic return -154.3361665945782, reward_pressure: 1.0
Processed Iteration 100,episodic return 526.0820685946912, reward_pressure: 1.0
Processed Iteration 150,episodic return 1126.461842905684, reward_pressure: 1.0
Processed Iteration 200,episodic return 1683.764990057444, reward_pressure: 1.0
Processed Iteration 250,episodic return 1840.677533038806, reward_pressure: 1.0
Processed Iteration 300,episodic return 2046.6386630553545, reward_pressure: 0.9889999999999998
Processed Iteration 350,episodic return 2201.947402316173, reward_pressure: 0.9710000000000008
Processed Iteration 400,episodic return 2184.2309591086005, reward_pressure: 0.920999999999999
Processed Iteration 450,episodic return 2248.6984003494763, reward_pressure: 0.8710000000000008
Processed Iteration 500,episodic return 2420.300526094409, reward_pressure: 0.8440000000000006
Processed Iteration 550,episodic return 2420.8586688356586, reward_pressure: 0.8269999999999996
Processed Iteration 600,episodic return 2560.1793863715375, reward_pressure: 0.7770000000000001
Processed Iteration 650,episodic return 2518.8060916373947, reward_pressure: 0.727
Processed Iteration 700,episodic return 2603.4149337017793, reward_pressure: 0.676999999999999
Processed Iteration 750,episodic return 2543.358571069018, reward_pressure: 0.6320000000000001
Processed Iteration 800,episodic return 2617.690851873611, reward_pressure: 0.6449999999999995
Processed Iteration 850,episodic return 2583.4194141259954, reward_pressure: 0.5950000000000003
Processed Iteration 900,episodic return 2649.9115198313807, reward_pressure: 0.5720000000000002
Processed Iteration 950,episodic return 2561.8394197676175, reward_pressure: 0.5780000000000001
Processed Iteration 1000,episodic return 2592.1451904270425, reward_pressure: 0.5279999999999996
Processed Iteration 1050,episodic return 2660.8651093497774, reward_pressure: 0.4779999999999996
Processed Iteration 1100,episodic return 2654.7369534681434, reward_pressure: 0.4279999999999993
Processed Iteration 1150,episodic return 2778.519012788127, reward_pressure: 0.38899999999999957
Processed Iteration 1200,episodic return 2614.5652291582173, reward_pressure: 0.3890000000000002
Processed Iteration 1250,episodic return 2666.774177540312, reward_pressure: 0.33899999999999963
Processed Iteration 1300,episodic return 2729.1377866854914, reward_pressure: 0.2889999999999996
Processed Iteration 1350,episodic return 2559.563465248172, reward_pressure: 0.2389999999999997
Processed Iteration 1400,episodic return 2583.5673861661658, reward_pressure: 0.18899999999999967
Processed Iteration 1450,episodic return 2461.57257913608, reward_pressure: 0.13899999999999957
Processed Iteration 1500,episodic return 2372.336905088264, reward_pressure: 0.08899999999999969
Processed Iteration 1550,episodic return 2458.528023166748, reward_pressure: 0.03899999999999973
Processed Iteration 1600,episodic return 2439.305949953871, reward_pressure: 0.0
Processed Iteration 1650,episodic return 2366.98597718981, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2564.290544185535, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2342.915456895472, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2413.1631674235905, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2513.287469504805, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2365.316758696932, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2354.8078460588135, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2454.977637669284, reward_pressure: 0.0
