Processed Iteration 50,episodic return -92.13499773356766, reward_pressure: 1.0
Processed Iteration 100,episodic return 432.51966253614063, reward_pressure: 1.0
Processed Iteration 150,episodic return 714.8847667381442, reward_pressure: 1.0
Processed Iteration 200,episodic return 919.3416884396784, reward_pressure: 1.0
Processed Iteration 250,episodic return 973.5321663109556, reward_pressure: 1.0
Processed Iteration 300,episodic return 946.1440414533884, reward_pressure: 0.9883999999999991
Processed Iteration 350,episodic return 946.5230897437846, reward_pressure: 0.9684000000000006
Processed Iteration 400,episodic return 993.6613817726978, reward_pressure: 0.9483999999999998
Processed Iteration 450,episodic return 1010.745671360705, reward_pressure: 0.9699999999999993
Processed Iteration 500,episodic return 1016.8866013431741, reward_pressure: 0.9696000000000005
Processed Iteration 550,episodic return 1032.077108815621, reward_pressure: 0.9739999999999992
Processed Iteration 600,episodic return 1033.9962234984112, reward_pressure: 0.9660000000000006
Processed Iteration 650,episodic return 1045.7457574137673, reward_pressure: 0.9459999999999998
Processed Iteration 700,episodic return 1013.3816037111084, reward_pressure: 0.9260000000000009
Processed Iteration 750,episodic return 1024.4854297309678, reward_pressure: 0.9059999999999991
Processed Iteration 800,episodic return 1008.7376054855281, reward_pressure: 0.8860000000000003
Processed Iteration 850,episodic return 1022.4659704970297, reward_pressure: 0.8659999999999995
Processed Iteration 900,episodic return 1008.8796312352449, reward_pressure: 0.8460000000000005
Processed Iteration 950,episodic return 1017.7752534701128, reward_pressure: 0.8260000000000001
Processed Iteration 1000,episodic return 1016.6294810234156, reward_pressure: 0.8059999999999998
Processed Iteration 1050,episodic return 998.4679458114026, reward_pressure: 0.7860000000000005
Processed Iteration 1100,episodic return 1001.3881947405359, reward_pressure: 0.7659999999999987
Processed Iteration 1150,episodic return 984.2775286089147, reward_pressure: 0.7459999999999997
Processed Iteration 1200,episodic return 1003.6128348627191, reward_pressure: 0.7259999999999992
Processed Iteration 1250,episodic return 966.5697713982548, reward_pressure: 0.7059999999999996
Processed Iteration 1300,episodic return 947.5302394193772, reward_pressure: 0.6859999999999996
Processed Iteration 1350,episodic return 983.6444445931999, reward_pressure: 0.6659999999999999
Processed Iteration 1400,episodic return 985.6611528120002, reward_pressure: 0.6460000000000004
Processed Iteration 1450,episodic return 1024.3500973698904, reward_pressure: 0.6260000000000003
Processed Iteration 1500,episodic return 991.0070131151971, reward_pressure: 0.6060000000000003
Processed Iteration 1550,episodic return 1012.12356448077, reward_pressure: 0.5859999999999992
Processed Iteration 1600,episodic return 1006.4531128775337, reward_pressure: 0.5659999999999991
Processed Iteration 1650,episodic return 969.891786159209, reward_pressure: 0.5459999999999993
Processed Iteration 1700,episodic return 948.9670151231601, reward_pressure: 0.5259999999999995
Processed Iteration 1750,episodic return 966.619958899333, reward_pressure: 0.5059999999999999
Processed Iteration 1800,episodic return 925.5911055453965, reward_pressure: 0.48600000000000015
Processed Iteration 1850,episodic return 939.0865576418936, reward_pressure: 0.4659999999999998
Processed Iteration 1900,episodic return 970.9059456468241, reward_pressure: 0.44599999999999895
Processed Iteration 1950,episodic return 989.1082608313158, reward_pressure: 0.4259999999999994
Processed Iteration 2000,episodic return 920.7477192879197, reward_pressure: 0.405999999999999
