Processed Iteration 50,episodic return 110.63705917650677, reward_pressure: 1.0
Processed Iteration 100,episodic return 153.04825737492942, reward_pressure: 1.0
Processed Iteration 150,episodic return 181.5030852365448, reward_pressure: 1.0
Processed Iteration 200,episodic return 234.13571221439, reward_pressure: 1.0
Processed Iteration 250,episodic return 259.7359818958512, reward_pressure: 1.0
Processed Iteration 300,episodic return 290.7360364248652, reward_pressure: 1.0
Processed Iteration 350,episodic return 328.7917325771663, reward_pressure: 1.0
Processed Iteration 400,episodic return 393.3388480016453, reward_pressure: 1.0
Processed Iteration 450,episodic return 431.6643936995158, reward_pressure: 1.0
Processed Iteration 500,episodic return 485.39017267313744, reward_pressure: 0.9990000000000001
Processed Iteration 550,episodic return 455.3550699238562, reward_pressure: 0.9490000000000005
Processed Iteration 600,episodic return 1853.1154133221362, reward_pressure: 0.987
Processed Iteration 650,episodic return 518.4927208730343, reward_pressure: 0.9720000000000009
Processed Iteration 700,episodic return 1482.3628116329876, reward_pressure: 0.921999999999999
Processed Iteration 750,episodic return 615.7162474427994, reward_pressure: 0.8720000000000008
Processed Iteration 800,episodic return 444.67371451151513, reward_pressure: 0.8219999999999996
Processed Iteration 850,episodic return 330.69039359154254, reward_pressure: 0.772
Processed Iteration 900,episodic return 343.3369888269033, reward_pressure: 0.7219999999999999
Processed Iteration 950,episodic return 461.6740393996952, reward_pressure: 0.671999999999999
Processed Iteration 1000,episodic return 300.94498294920135, reward_pressure: 0.6220000000000006
Processed Iteration 1050,episodic return 335.32320001526847, reward_pressure: 0.5720000000000001
Processed Iteration 1100,episodic return 350.8874747846257, reward_pressure: 0.5219999999999998
Processed Iteration 1150,episodic return 458.37877146309046, reward_pressure: 0.47199999999999953
Processed Iteration 1200,episodic return 750.6678699162818, reward_pressure: 0.49499999999999994
Processed Iteration 1250,episodic return 674.3755479133774, reward_pressure: 0.45499999999999935
Processed Iteration 1300,episodic return 2253.5339348133934, reward_pressure: 0.4969999999999999
Processed Iteration 1350,episodic return 6249.609927676527, reward_pressure: 0.4899999999999999
Processed Iteration 1400,episodic return 6812.141571039399, reward_pressure: 0.7139999999999996
Processed Iteration 1450,episodic return 1256.5623792058932, reward_pressure: 0.7310000000000001
Processed Iteration 1500,episodic return 2602.149879976771, reward_pressure: 0.680999999999999
Processed Iteration 1550,episodic return 1870.9572202268691, reward_pressure: 0.6310000000000002
Processed Iteration 1600,episodic return 758.5194517451205, reward_pressure: 0.5810000000000002
Processed Iteration 1650,episodic return 651.3548339791756, reward_pressure: 0.5309999999999997
Processed Iteration 1700,episodic return 528.5537035491815, reward_pressure: 0.48099999999999965
Processed Iteration 1750,episodic return 424.0065971270526, reward_pressure: 0.43099999999999933
Processed Iteration 1800,episodic return 336.9316974837197, reward_pressure: 0.38099999999999995
Processed Iteration 1850,episodic return 348.38361179586104, reward_pressure: 0.33099999999999946
Processed Iteration 1900,episodic return 452.2037751798418, reward_pressure: 0.28099999999999975
Processed Iteration 1950,episodic return 275.34480995737897, reward_pressure: 0.2309999999999996
Processed Iteration 2000,episodic return 187.95995849670405, reward_pressure: 0.18099999999999966
