Processed Iteration 50,episodic return -169.08228698286766, reward_pressure: 1.0
Processed Iteration 100,episodic return -27.9990171917755, reward_pressure: 1.0
Processed Iteration 150,episodic return 422.2158315393884, reward_pressure: 1.0
Processed Iteration 200,episodic return 729.3989676611541, reward_pressure: 1.0
Processed Iteration 250,episodic return 858.1535523004958, reward_pressure: 1.0
Processed Iteration 300,episodic return 917.2618407390052, reward_pressure: 1.0
Processed Iteration 350,episodic return 972.2373592259987, reward_pressure: 1.0
Processed Iteration 400,episodic return 981.2905161643705, reward_pressure: 1.0
Processed Iteration 450,episodic return 975.2941961103041, reward_pressure: 1.0
Processed Iteration 500,episodic return 1015.6682646920705, reward_pressure: 0.9840000000000009
Processed Iteration 550,episodic return 1033.4014258715067, reward_pressure: 0.9399999999999994
Processed Iteration 600,episodic return 1035.7814083409794, reward_pressure: 0.9980000000000001
Processed Iteration 650,episodic return 1008.4107363623822, reward_pressure: 0.9480000000000004
Processed Iteration 700,episodic return 1074.7912582717988, reward_pressure: 0.9150000000000005
Processed Iteration 750,episodic return 1086.0288965179489, reward_pressure: 0.9369999999999995
Processed Iteration 800,episodic return 1078.9506124006691, reward_pressure: 0.9829999999999999
Processed Iteration 850,episodic return 1104.9507893866912, reward_pressure: 1.0
Processed Iteration 900,episodic return 1045.4411744793108, reward_pressure: 0.9560000000000006
Processed Iteration 950,episodic return 1039.1194551273068, reward_pressure: 0.9059999999999993
Processed Iteration 1000,episodic return 1063.0571470690766, reward_pressure: 0.8560000000000008
Processed Iteration 1050,episodic return 1061.9533988411515, reward_pressure: 0.8059999999999998
Processed Iteration 1100,episodic return 1017.8285817827698, reward_pressure: 0.7559999999999999
Processed Iteration 1150,episodic return 1084.1916004472366, reward_pressure: 0.7059999999999996
Processed Iteration 1200,episodic return 1082.7445804070458, reward_pressure: 0.7439999999999999
Processed Iteration 1250,episodic return 1042.8102717315733, reward_pressure: 0.7059999999999996
Processed Iteration 1300,episodic return 1021.4583724038022, reward_pressure: 0.6559999999999994
Processed Iteration 1350,episodic return 1025.7318035155572, reward_pressure: 0.6060000000000003
Processed Iteration 1400,episodic return 1000.7725458224794, reward_pressure: 0.5559999999999999
Processed Iteration 1450,episodic return 1059.2743936530758, reward_pressure: 0.5059999999999999
Processed Iteration 1500,episodic return 1036.7018769914387, reward_pressure: 0.45599999999999935
Processed Iteration 1550,episodic return 1038.2803318322158, reward_pressure: 0.40599999999999964
Processed Iteration 1600,episodic return 1027.2939978321174, reward_pressure: 0.3559999999999998
Processed Iteration 1650,episodic return 1013.9080470993904, reward_pressure: 0.3059999999999994
Processed Iteration 1700,episodic return 1034.5016863187595, reward_pressure: 0.2559999999999999
Processed Iteration 1750,episodic return 1028.3125182789604, reward_pressure: 0.20599999999999943
Processed Iteration 1800,episodic return 1081.8568447723785, reward_pressure: 0.15599999999999953
Processed Iteration 1850,episodic return 1010.0140211536313, reward_pressure: 0.10599999999999966
Processed Iteration 1900,episodic return 1027.9602648735704, reward_pressure: 0.055999999999999696
Processed Iteration 1950,episodic return 985.4751961660253, reward_pressure: 0.005999999999999962
Processed Iteration 2000,episodic return 993.6278565694083, reward_pressure: 0.0
