Processed Iteration 50,episodic return -56.05249165362976, reward_pressure: 1.0
Processed Iteration 100,episodic return 475.76956912349783, reward_pressure: 1.0
Processed Iteration 150,episodic return 1085.0068756337546, reward_pressure: 1.0
Processed Iteration 200,episodic return 1818.1608751761569, reward_pressure: 1.0
Processed Iteration 250,episodic return 2248.261921763094, reward_pressure: 1.0
Processed Iteration 300,episodic return 2090.0881214457772, reward_pressure: 1.0
Processed Iteration 350,episodic return 2712.809325240451, reward_pressure: 1.0
Processed Iteration 400,episodic return 2949.4359280192675, reward_pressure: 1.0
Processed Iteration 450,episodic return 3014.9277221759803, reward_pressure: 1.0
Processed Iteration 500,episodic return 3300.443119026068, reward_pressure: 0.9819999999999992
Processed Iteration 550,episodic return 3602.4421037079896, reward_pressure: 0.9620000000000006
Processed Iteration 600,episodic return 3391.662974278459, reward_pressure: 0.9419999999999996
Processed Iteration 650,episodic return 3321.4436435971984, reward_pressure: 0.922000000000001
Processed Iteration 700,episodic return 3232.427604849859, reward_pressure: 0.9019999999999991
Processed Iteration 750,episodic return 4062.456908673701, reward_pressure: 0.9568000000000002
Processed Iteration 800,episodic return 4325.929770251916, reward_pressure: 1.0
Processed Iteration 850,episodic return 4435.838892791798, reward_pressure: 1.0
Processed Iteration 900,episodic return 4585.199530053321, reward_pressure: 0.9987999999999998
Processed Iteration 950,episodic return 4509.073443522856, reward_pressure: 0.9787999999999993
Processed Iteration 1000,episodic return 4472.620526029941, reward_pressure: 0.9731999999999992
Processed Iteration 1050,episodic return 4489.135909667894, reward_pressure: 0.9668000000000007
Processed Iteration 1100,episodic return 4666.129096074967, reward_pressure: 0.9751999999999991
Processed Iteration 1150,episodic return 4595.22023191771, reward_pressure: 0.9648000000000007
Processed Iteration 1200,episodic return 4432.987550772695, reward_pressure: 0.9447999999999998
Processed Iteration 1250,episodic return 4544.133954583956, reward_pressure: 0.9248000000000011
Processed Iteration 1300,episodic return 4477.067647579871, reward_pressure: 0.9079999999999997
Processed Iteration 1350,episodic return 4657.628409680086, reward_pressure: 0.9168000000000005
Processed Iteration 1400,episodic return 4581.991015629957, reward_pressure: 0.8967999999999998
Processed Iteration 1450,episodic return 4602.377962910788, reward_pressure: 0.8767999999999997
Processed Iteration 1500,episodic return 4592.962016294336, reward_pressure: 0.8568000000000001
Processed Iteration 1550,episodic return 4695.537541269663, reward_pressure: 0.8495999999999997
Processed Iteration 1600,episodic return 4672.402532516609, reward_pressure: 0.8504000000000005
Processed Iteration 1650,episodic return 4764.010724313801, reward_pressure: 0.8348000000000008
Processed Iteration 1700,episodic return 4812.527110189118, reward_pressure: 0.8531999999999996
Processed Iteration 1750,episodic return 4722.0726937231275, reward_pressure: 0.8951999999999991
Processed Iteration 1800,episodic return 4510.24588367178, reward_pressure: 0.8840000000000002
Processed Iteration 1850,episodic return 4509.714573128278, reward_pressure: 0.8639999999999997
Processed Iteration 1900,episodic return 4437.21838756669, reward_pressure: 0.8440000000000006
Processed Iteration 1950,episodic return 4504.394107682516, reward_pressure: 0.8240000000000002
Processed Iteration 2000,episodic return 4296.058018835698, reward_pressure: 0.8039999999999998
