Processed Iteration 50,episodic return -52.58736844414505, reward_pressure: 1.0
Processed Iteration 100,episodic return 667.1564145398958, reward_pressure: 1.0
Processed Iteration 150,episodic return 919.8890077455098, reward_pressure: 1.0
Processed Iteration 200,episodic return 1289.9668438500555, reward_pressure: 1.0
Processed Iteration 250,episodic return 1514.7846347858724, reward_pressure: 1.0
Processed Iteration 300,episodic return 1741.6559957139034, reward_pressure: 1.0
Processed Iteration 350,episodic return 2075.694733596415, reward_pressure: 1.0
Processed Iteration 400,episodic return 2211.651486935776, reward_pressure: 1.0
Processed Iteration 450,episodic return 2281.212147000315, reward_pressure: 0.9987999999999999
Processed Iteration 500,episodic return 2339.502800405998, reward_pressure: 1.0
Processed Iteration 550,episodic return 2503.6362804894643, reward_pressure: 0.9927999999999995
Processed Iteration 600,episodic return 2518.3372539617103, reward_pressure: 0.9971999999999995
Processed Iteration 650,episodic return 2658.263845104654, reward_pressure: 0.9868000000000002
Processed Iteration 700,episodic return 2636.5686887269635, reward_pressure: 0.993199999999999
Processed Iteration 750,episodic return 2614.1051960794225, reward_pressure: 0.9732000000000005
Processed Iteration 800,episodic return 2634.546814652992, reward_pressure: 0.9531999999999996
Processed Iteration 850,episodic return 2617.4905144224135, reward_pressure: 0.9332000000000008
Processed Iteration 900,episodic return 2647.075142596617, reward_pressure: 0.9144000000000001
Processed Iteration 950,episodic return 2666.766604679547, reward_pressure: 0.9188000000000008
Processed Iteration 1000,episodic return 2646.6196881678234, reward_pressure: 0.9052
Processed Iteration 1050,episodic return 2646.8850207038618, reward_pressure: 0.9148000000000002
Processed Iteration 1100,episodic return 2591.24772171734, reward_pressure: 0.8948000000000002
Processed Iteration 1150,episodic return 2598.963423175383, reward_pressure: 0.8747999999999994
Processed Iteration 1200,episodic return 2715.719545896065, reward_pressure: 0.8548000000000004
Processed Iteration 1250,episodic return 2790.455469348, reward_pressure: 0.8351999999999998
Processed Iteration 1300,episodic return 2837.5187992369088, reward_pressure: 0.8396000000000005
Processed Iteration 1350,episodic return 2687.5879451714236, reward_pressure: 0.8196000000000001
Processed Iteration 1400,episodic return 2700.5152391919532, reward_pressure: 0.7995999999999998
Processed Iteration 1450,episodic return 2773.896379868776, reward_pressure: 0.7831999999999998
Processed Iteration 1500,episodic return 2729.179649783565, reward_pressure: 0.7968000000000004
Processed Iteration 1550,episodic return 2669.1629013886018, reward_pressure: 0.7767999999999999
Processed Iteration 1600,episodic return 2570.7307993868103, reward_pressure: 0.7567999999999995
Processed Iteration 1650,episodic return 2728.967728921662, reward_pressure: 0.7367999999999992
Processed Iteration 1700,episodic return 2728.1497729562016, reward_pressure: 0.7167999999999995
Processed Iteration 1750,episodic return 2727.7440065411874, reward_pressure: 0.6967999999999995
Processed Iteration 1800,episodic return 2835.1543329225237, reward_pressure: 0.6951999999999997
Processed Iteration 1850,episodic return 2851.1688294459495, reward_pressure: 0.6847999999999997
Processed Iteration 1900,episodic return 2775.3129402582213, reward_pressure: 0.6648
Processed Iteration 1950,episodic return 2826.506826865804, reward_pressure: 0.6448000000000004
Processed Iteration 2000,episodic return 2745.2483857839293, reward_pressure: 0.6248000000000001
