Processed Iteration 50,episodic return 114.80764599963571, reward_pressure: 0.0
Processed Iteration 100,episodic return 195.47871369764886, reward_pressure: 0.0
Processed Iteration 150,episodic return 180.3032275896677, reward_pressure: 0.0
Processed Iteration 200,episodic return 201.92064627939905, reward_pressure: 0.0
Processed Iteration 250,episodic return 313.1295466679612, reward_pressure: 0.0
Processed Iteration 300,episodic return 355.79345557337297, reward_pressure: 0.0
Processed Iteration 350,episodic return 339.7448019886127, reward_pressure: 0.0
Processed Iteration 400,episodic return 523.4257976130702, reward_pressure: 0.0
Processed Iteration 450,episodic return 849.9880905422614, reward_pressure: 0.0
Processed Iteration 500,episodic return 862.6025112515596, reward_pressure: 0.0
Processed Iteration 550,episodic return 715.3625332862399, reward_pressure: 0.0
Processed Iteration 600,episodic return 1055.4156297173033, reward_pressure: 0.0
Processed Iteration 650,episodic return 737.0235839110329, reward_pressure: 0.0
Processed Iteration 700,episodic return 688.3021996878082, reward_pressure: 0.0
Processed Iteration 750,episodic return 694.7576847248863, reward_pressure: 0.0
Processed Iteration 800,episodic return 540.0538439085525, reward_pressure: 0.0
Processed Iteration 850,episodic return 541.563190481224, reward_pressure: 0.0
Processed Iteration 900,episodic return 546.6053961789571, reward_pressure: 0.0
Processed Iteration 950,episodic return 633.5038394017953, reward_pressure: 0.0
Processed Iteration 1000,episodic return 540.8974748635079, reward_pressure: 0.0
Processed Iteration 1050,episodic return 786.6886977028918, reward_pressure: 0.0
Processed Iteration 1100,episodic return 1074.391014909262, reward_pressure: 0.0
Processed Iteration 1150,episodic return 871.1411098539154, reward_pressure: 0.0
Processed Iteration 1200,episodic return 556.0544906037157, reward_pressure: 0.0
Processed Iteration 1250,episodic return 861.7143504394917, reward_pressure: 0.0
Processed Iteration 1300,episodic return 1360.8426803675416, reward_pressure: 0.0
Processed Iteration 1350,episodic return 1014.1360658122419, reward_pressure: 0.0
Processed Iteration 1400,episodic return 1348.0070137831108, reward_pressure: 0.0
Processed Iteration 1450,episodic return 1715.1962533653452, reward_pressure: 0.0
Processed Iteration 1500,episodic return 1615.1879701034125, reward_pressure: 0.0
Processed Iteration 1550,episodic return 1576.6961263495293, reward_pressure: 0.0
Processed Iteration 1600,episodic return 1093.5694637196623, reward_pressure: 0.0
Processed Iteration 1650,episodic return 986.9010924163157, reward_pressure: 0.0
Processed Iteration 1700,episodic return 930.0878929262323, reward_pressure: 0.0
Processed Iteration 1750,episodic return 869.6556766371326, reward_pressure: 0.0
Processed Iteration 1800,episodic return 928.4350384072375, reward_pressure: 0.0
Processed Iteration 1850,episodic return 734.8312843546902, reward_pressure: 0.0
Processed Iteration 1900,episodic return 676.5492260887504, reward_pressure: 0.0
Processed Iteration 1950,episodic return 597.4653150688144, reward_pressure: 0.0
Processed Iteration 2000,episodic return 854.3924627556803, reward_pressure: 0.0
Processed Iteration 2050,episodic return 752.0134235858361, reward_pressure: 0.0
Processed Iteration 2100,episodic return 901.9604662678404, reward_pressure: 0.0
Processed Iteration 2150,episodic return 808.5698454940481, reward_pressure: 0.0
Processed Iteration 2200,episodic return 965.2660733660464, reward_pressure: 0.0
Processed Iteration 2250,episodic return 944.691855909438, reward_pressure: 0.0
Processed Iteration 2300,episodic return 905.719245419783, reward_pressure: 0.0
Processed Iteration 2350,episodic return 910.9999696607779, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1034.3626214487413, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1155.4068667591935, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1190.3693867992722, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1461.0134723605197, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1378.0765299185148, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1110.346310947588, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1205.969299125864, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1487.9272103130054, reward_pressure: 0.0
Processed Iteration 2800,episodic return 792.4783966014209, reward_pressure: 0.0
Processed Iteration 2850,episodic return 925.9386349258843, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1144.7593193415785, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1448.8639038628585, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1226.761453789776, reward_pressure: 0.0
