Processed Iteration 50,episodic return -169.15524940607807, reward_pressure: 1.0
Processed Iteration 100,episodic return 252.47418928899842, reward_pressure: 1.0
Processed Iteration 150,episodic return 1324.292930537234, reward_pressure: 1.0
Processed Iteration 200,episodic return 2422.8323434163844, reward_pressure: 1.0
Processed Iteration 250,episodic return 3186.4176483420592, reward_pressure: 1.0
Processed Iteration 300,episodic return 3836.302365218464, reward_pressure: 1.0
Processed Iteration 350,episodic return 4000.952488621786, reward_pressure: 1.0
Processed Iteration 400,episodic return 4040.438001982726, reward_pressure: 0.9919999999999989
Processed Iteration 450,episodic return 4196.486147933732, reward_pressure: 0.9779999999999993
Processed Iteration 500,episodic return 4302.683839876732, reward_pressure: 1.0
Processed Iteration 550,episodic return 4230.666986938194, reward_pressure: 0.982399999999999
Processed Iteration 600,episodic return 4334.959666217775, reward_pressure: 0.9675999999999996
Processed Iteration 650,episodic return 4205.516349776296, reward_pressure: 0.9968
Processed Iteration 700,episodic return 4368.3968863707605, reward_pressure: 0.9996
Processed Iteration 750,episodic return 4445.107264697841, reward_pressure: 0.9984000000000001
Processed Iteration 800,episodic return 4404.315225156221, reward_pressure: 0.9964000000000002
Processed Iteration 850,episodic return 4357.291743885404, reward_pressure: 0.9915999999999989
Processed Iteration 900,episodic return 4419.565972165246, reward_pressure: 0.9716000000000006
Processed Iteration 950,episodic return 4470.517950596544, reward_pressure: 0.9515999999999997
Processed Iteration 1000,episodic return 4354.072351215774, reward_pressure: 0.9667999999999991
Processed Iteration 1050,episodic return 4430.847507525782, reward_pressure: 0.9676000000000006
Processed Iteration 1100,episodic return 4324.694833689412, reward_pressure: 0.9475999999999998
Processed Iteration 1150,episodic return 4370.284260933409, reward_pressure: 0.9276000000000009
Processed Iteration 1200,episodic return 4272.0163689459705, reward_pressure: 0.9075999999999991
Processed Iteration 1250,episodic return 4376.893928074461, reward_pressure: 0.8876000000000005
Processed Iteration 1300,episodic return 4363.915032597027, reward_pressure: 0.8675999999999995
Processed Iteration 1350,episodic return 4213.411270263258, reward_pressure: 0.8476000000000005
Processed Iteration 1400,episodic return 4198.192152205843, reward_pressure: 0.8276
Processed Iteration 1450,episodic return 4192.1531889686, reward_pressure: 0.8075999999999998
Processed Iteration 1500,episodic return 4361.885889949445, reward_pressure: 0.7876000000000006
Processed Iteration 1550,episodic return 4083.326575710361, reward_pressure: 0.7675999999999986
Processed Iteration 1600,episodic return 4254.501687438205, reward_pressure: 0.7475999999999996
Processed Iteration 1650,episodic return 4220.92684295338, reward_pressure: 0.7275999999999994
Processed Iteration 1700,episodic return 4341.101842051747, reward_pressure: 0.7075999999999997
Processed Iteration 1750,episodic return 4276.575758227148, reward_pressure: 0.6875999999999997
Processed Iteration 1800,episodic return 3988.0879764482524, reward_pressure: 0.6675999999999997
Processed Iteration 1850,episodic return 4301.607493036901, reward_pressure: 0.6476000000000003
Processed Iteration 1900,episodic return 4318.404911262645, reward_pressure: 0.6276000000000004
Processed Iteration 1950,episodic return 4279.3134261163805, reward_pressure: 0.6076000000000004
Processed Iteration 2000,episodic return 4356.539638439254, reward_pressure: 0.587599999999999
