Processed Iteration 50,episodic return 88.38074961344942, reward_pressure: 1.0
Processed Iteration 100,episodic return 308.87975170733563, reward_pressure: 1.0
Processed Iteration 150,episodic return 781.2326660917067, reward_pressure: 1.0
Processed Iteration 200,episodic return 1003.1671923906979, reward_pressure: 1.0
Processed Iteration 250,episodic return 1007.7447868379609, reward_pressure: 1.0
Processed Iteration 300,episodic return 1011.8752315044445, reward_pressure: 1.0
Processed Iteration 350,episodic return 1015.6659382467033, reward_pressure: 1.0
Processed Iteration 400,episodic return 1015.5010553271792, reward_pressure: 1.0
Processed Iteration 450,episodic return 1016.2699479647006, reward_pressure: 1.0
Processed Iteration 500,episodic return 1016.4676039790297, reward_pressure: 1.0
Processed Iteration 550,episodic return 1016.3135971494386, reward_pressure: 1.0
Processed Iteration 600,episodic return 1017.5055818971371, reward_pressure: 1.0
Processed Iteration 650,episodic return 1016.1929761639069, reward_pressure: 1.0
Processed Iteration 700,episodic return 1015.0381773142352, reward_pressure: 1.0
Processed Iteration 750,episodic return 1017.4568969954137, reward_pressure: 1.0
Processed Iteration 800,episodic return 1017.9294490105276, reward_pressure: 1.0
Processed Iteration 850,episodic return 1019.1825677339614, reward_pressure: 1.0
Processed Iteration 900,episodic return 1017.1334123356492, reward_pressure: 1.0
Processed Iteration 950,episodic return 1016.4048800718078, reward_pressure: 1.0
Processed Iteration 1000,episodic return 1022.6194684161924, reward_pressure: 1.0
Processed Iteration 1050,episodic return 1044.097002553052, reward_pressure: 1.0
Processed Iteration 1100,episodic return 1067.343321450492, reward_pressure: 1.0
Processed Iteration 1150,episodic return 1075.7197339589302, reward_pressure: 1.0
Processed Iteration 1200,episodic return 1109.2842118703932, reward_pressure: 1.0
Processed Iteration 1250,episodic return 1119.238688218473, reward_pressure: 1.0
Processed Iteration 1300,episodic return 1102.721726386845, reward_pressure: 1.0
Processed Iteration 1350,episodic return 1126.0993773287767, reward_pressure: 1.0
Processed Iteration 1400,episodic return 1145.902108186829, reward_pressure: 1.0
Processed Iteration 1450,episodic return 1178.543172772441, reward_pressure: 1.0
Processed Iteration 1500,episodic return 1200.4901047948697, reward_pressure: 1.0
Processed Iteration 1550,episodic return 1199.4548631324367, reward_pressure: 1.0
Processed Iteration 1600,episodic return 1176.2950963574451, reward_pressure: 1.0
Processed Iteration 1650,episodic return 1173.777738533733, reward_pressure: 1.0
Processed Iteration 1700,episodic return 1200.6633383385406, reward_pressure: 1.0
Processed Iteration 1750,episodic return 1178.7659050968132, reward_pressure: 1.0
Processed Iteration 1800,episodic return 1193.6030643342333, reward_pressure: 1.0
Processed Iteration 1850,episodic return 1221.089947640105, reward_pressure: 1.0
Processed Iteration 1900,episodic return 1231.9325808190079, reward_pressure: 1.0
Processed Iteration 1950,episodic return 1246.1894913902345, reward_pressure: 1.0
Processed Iteration 2000,episodic return 1339.9484168199808, reward_pressure: 1.0
Processed Iteration 2050,episodic return 1395.9008244612821, reward_pressure: 1.0
Processed Iteration 2100,episodic return 1461.6584316544927, reward_pressure: 1.0
Processed Iteration 2150,episodic return 1486.8523993093913, reward_pressure: 1.0
Processed Iteration 2200,episodic return 1455.9155418298403, reward_pressure: 1.0
Processed Iteration 2250,episodic return 1427.4288485550912, reward_pressure: 1.0
Processed Iteration 2300,episodic return 1400.2933834634307, reward_pressure: 1.0
Processed Iteration 2350,episodic return 1299.9344038374868, reward_pressure: 1.0
Processed Iteration 2400,episodic return 1322.0399451617518, reward_pressure: 1.0
Processed Iteration 2450,episodic return 1284.3862261501993, reward_pressure: 1.0
Processed Iteration 2500,episodic return 1297.894586327543, reward_pressure: 1.0
Processed Iteration 2550,episodic return 1362.3202283723792, reward_pressure: 1.0
Processed Iteration 2600,episodic return 1338.0332121047818, reward_pressure: 1.0
Processed Iteration 2650,episodic return 1335.4680933644281, reward_pressure: 1.0
Processed Iteration 2700,episodic return 1366.2238149323398, reward_pressure: 1.0
Processed Iteration 2750,episodic return 1284.010352418173, reward_pressure: 1.0
Processed Iteration 2800,episodic return 1320.822537099557, reward_pressure: 1.0
Processed Iteration 2850,episodic return 1375.3405041505291, reward_pressure: 1.0
Processed Iteration 2900,episodic return 1424.0751062191982, reward_pressure: 1.0
Processed Iteration 2950,episodic return 1449.965727157993, reward_pressure: 1.0
Processed Iteration 3000,episodic return 1546.3861261410952, reward_pressure: 1.0
