Processed Iteration 50,episodic return -108.31104347805162, reward_pressure: 1.0
Processed Iteration 100,episodic return 592.000721914005, reward_pressure: 1.0
Processed Iteration 150,episodic return 1504.8185464482315, reward_pressure: 1.0
Processed Iteration 200,episodic return 2231.573904152445, reward_pressure: 1.0
Processed Iteration 250,episodic return 2518.7663709762805, reward_pressure: 1.0
Processed Iteration 300,episodic return 2728.788884588336, reward_pressure: 1.0
Processed Iteration 350,episodic return 2828.193381821171, reward_pressure: 0.9971999999999995
Processed Iteration 400,episodic return 2825.908828025575, reward_pressure: 0.9948
Processed Iteration 450,episodic return 2805.937624619249, reward_pressure: 0.9851999999999991
Processed Iteration 500,episodic return 2821.31986174352, reward_pressure: 0.9960000000000001
Processed Iteration 550,episodic return 2852.578983546682, reward_pressure: 0.9851999999999993
Processed Iteration 600,episodic return 2851.2403455560266, reward_pressure: 0.9987999999999998
Processed Iteration 650,episodic return 2828.552235766744, reward_pressure: 0.9787999999999993
Processed Iteration 700,episodic return 2852.2562052779513, reward_pressure: 0.9588000000000005
Processed Iteration 750,episodic return 2830.4828225231267, reward_pressure: 0.9387999999999999
Processed Iteration 800,episodic return 2819.6091762512456, reward_pressure: 0.9188000000000008
Processed Iteration 850,episodic return 2813.2081393331678, reward_pressure: 0.8987999999999994
Processed Iteration 900,episodic return 2850.8595287436474, reward_pressure: 0.8787999999999999
Processed Iteration 950,episodic return 2742.7343593365654, reward_pressure: 0.8652000000000002
Processed Iteration 1000,episodic return 2819.5032260022936, reward_pressure: 0.8747999999999994
Processed Iteration 1050,episodic return 2858.8181905313313, reward_pressure: 0.8548000000000004
Processed Iteration 1100,episodic return 2796.2280666934766, reward_pressure: 0.8347999999999999
Processed Iteration 1150,episodic return 2775.9952834551714, reward_pressure: 0.8147999999999996
Processed Iteration 1200,episodic return 2818.902417124614, reward_pressure: 0.7948000000000006
Processed Iteration 1250,episodic return 2909.302816146059, reward_pressure: 0.7935999999999998
Processed Iteration 1300,episodic return 2838.9075575890834, reward_pressure: 0.7864000000000005
Processed Iteration 1350,episodic return 2835.2743407102685, reward_pressure: 0.7663999999999987
Processed Iteration 1400,episodic return 2821.2066678744986, reward_pressure: 0.7463999999999996
Processed Iteration 1450,episodic return 2826.640318483725, reward_pressure: 0.7263999999999993
Processed Iteration 1500,episodic return 2813.4448422765754, reward_pressure: 0.7063999999999997
Processed Iteration 1550,episodic return 2864.271146702181, reward_pressure: 0.6863999999999997
Processed Iteration 1600,episodic return 2854.16575144719, reward_pressure: 0.6663999999999999
Processed Iteration 1650,episodic return 2822.856178900774, reward_pressure: 0.6464000000000003
Processed Iteration 1700,episodic return 2840.910321297001, reward_pressure: 0.6264000000000003
Processed Iteration 1750,episodic return 2829.1635475599173, reward_pressure: 0.6168000000000002
Processed Iteration 1800,episodic return 2861.126464116402, reward_pressure: 0.6096000000000004
Processed Iteration 1850,episodic return 2820.3198911086592, reward_pressure: 0.589599999999999
Processed Iteration 1900,episodic return 2857.5620986762165, reward_pressure: 0.5695999999999993
Processed Iteration 1950,episodic return 2844.9066246724165, reward_pressure: 0.5495999999999992
Processed Iteration 2000,episodic return 2820.310005856476, reward_pressure: 0.5295999999999994
