Processed Iteration 50,episodic return -113.83521967176583, reward_pressure: 1.0
Processed Iteration 100,episodic return 503.6453566730945, reward_pressure: 1.0
Processed Iteration 150,episodic return 1204.856583272033, reward_pressure: 1.0
Processed Iteration 200,episodic return 1596.378495109956, reward_pressure: 1.0
Processed Iteration 250,episodic return 1775.4863131768975, reward_pressure: 1.0
Processed Iteration 300,episodic return 2067.391732688052, reward_pressure: 1.0
Processed Iteration 350,episodic return 2302.070106630266, reward_pressure: 1.0
Processed Iteration 400,episodic return 2519.403935328897, reward_pressure: 0.976
Processed Iteration 450,episodic return 2666.2869634085137, reward_pressure: 1.0
Processed Iteration 500,episodic return 2734.0884184872425, reward_pressure: 1.0
Processed Iteration 550,episodic return 2864.2994215663057, reward_pressure: 0.9829999999999999
Processed Iteration 600,episodic return 2967.3522642499156, reward_pressure: 0.9780000000000009
Processed Iteration 650,episodic return 2982.309382399447, reward_pressure: 1.0
Processed Iteration 700,episodic return 3215.4063115470462, reward_pressure: 1.0
Processed Iteration 750,episodic return 3567.4097041878226, reward_pressure: 1.0
Processed Iteration 800,episodic return 3823.5566616815217, reward_pressure: 1.0
Processed Iteration 850,episodic return 3849.9446136927645, reward_pressure: 1.0
Processed Iteration 900,episodic return 3671.2530271393944, reward_pressure: 0.9790000000000009
Processed Iteration 950,episodic return 3699.8782284823706, reward_pressure: 0.9289999999999992
Processed Iteration 1000,episodic return 3768.679007195949, reward_pressure: 0.8790000000000003
Processed Iteration 1050,episodic return 3648.392406882872, reward_pressure: 0.8289999999999996
Processed Iteration 1100,episodic return 3787.7549341906265, reward_pressure: 0.7790000000000002
Processed Iteration 1150,episodic return 3841.0722854487085, reward_pressure: 0.7809999999999998
Processed Iteration 1200,episodic return 3778.164009539434, reward_pressure: 0.769
Processed Iteration 1250,episodic return 3743.4702417402486, reward_pressure: 0.7189999999999999
Processed Iteration 1300,episodic return 3812.6176382772746, reward_pressure: 0.668999999999999
Processed Iteration 1350,episodic return 3771.383003869019, reward_pressure: 0.6190000000000004
Processed Iteration 1400,episodic return 3786.528174901978, reward_pressure: 0.569
Processed Iteration 1450,episodic return 3740.5302300541225, reward_pressure: 0.6449999999999992
Processed Iteration 1500,episodic return 3635.7133698426187, reward_pressure: 0.6050000000000004
Processed Iteration 1550,episodic return 3842.6172287396607, reward_pressure: 0.5559999999999999
Processed Iteration 1600,episodic return 3848.7093949129803, reward_pressure: 0.5990000000000004
Processed Iteration 1650,episodic return 3760.0034194925865, reward_pressure: 0.5489999999999999
Processed Iteration 1700,episodic return 3621.7739622657646, reward_pressure: 0.4989999999999999
Processed Iteration 1750,episodic return 3727.176833149172, reward_pressure: 0.44899999999999934
Processed Iteration 1800,episodic return 3745.587500470361, reward_pressure: 0.39899999999999963
Processed Iteration 1850,episodic return 3600.283717762128, reward_pressure: 0.3489999999999997
Processed Iteration 1900,episodic return 3687.780852468475, reward_pressure: 0.2989999999999994
Processed Iteration 1950,episodic return 3674.3076142764867, reward_pressure: 0.24899999999999983
Processed Iteration 2000,episodic return 3744.1110890376335, reward_pressure: 0.19899999999999948
