Processed Iteration 50,episodic return -125.37567621261711, reward_pressure: 1.0
Processed Iteration 100,episodic return 645.3437573609585, reward_pressure: 1.0
Processed Iteration 150,episodic return 1359.9166781473066, reward_pressure: 1.0
Processed Iteration 200,episodic return 2012.9548394211567, reward_pressure: 1.0
Processed Iteration 250,episodic return 2396.6487364008826, reward_pressure: 1.0
Processed Iteration 300,episodic return 2384.7636735364354, reward_pressure: 0.987599999999999
Processed Iteration 350,episodic return 2944.5070634306903, reward_pressure: 0.9987999999999999
Processed Iteration 400,episodic return 3346.2824603411404, reward_pressure: 1.0
Processed Iteration 450,episodic return 3627.017800750473, reward_pressure: 1.0
Processed Iteration 500,episodic return 4073.2111852862054, reward_pressure: 1.0
Processed Iteration 550,episodic return 4173.74005476701, reward_pressure: 1.0
Processed Iteration 600,episodic return 4124.797524523904, reward_pressure: 0.9971999999999995
Processed Iteration 650,episodic return 4324.544246325251, reward_pressure: 0.9876000000000001
Processed Iteration 700,episodic return 4404.430649519527, reward_pressure: 1.0
Processed Iteration 750,episodic return 4248.561923129592, reward_pressure: 0.9939999999999994
Processed Iteration 800,episodic return 4502.831205036039, reward_pressure: 1.0
Processed Iteration 850,episodic return 4480.183557768717, reward_pressure: 0.9919999999999989
Processed Iteration 900,episodic return 4444.952026551307, reward_pressure: 0.9720000000000004
Processed Iteration 950,episodic return 4353.558930537108, reward_pressure: 0.9519999999999997
Processed Iteration 1000,episodic return 4360.814642505291, reward_pressure: 0.9320000000000008
Processed Iteration 1050,episodic return 4469.382696340794, reward_pressure: 0.9119999999999997
Processed Iteration 1100,episodic return 4332.6160299913745, reward_pressure: 0.8920000000000003
Processed Iteration 1150,episodic return 4372.529327903175, reward_pressure: 0.892399999999999
Processed Iteration 1200,episodic return 4284.236365527654, reward_pressure: 0.8876000000000005
Processed Iteration 1250,episodic return 4257.606664462856, reward_pressure: 0.8675999999999995
Processed Iteration 1300,episodic return 4246.615049048823, reward_pressure: 0.8476000000000005
Processed Iteration 1350,episodic return 4304.613818093801, reward_pressure: 0.8276
Processed Iteration 1400,episodic return 4272.824175574546, reward_pressure: 0.8075999999999998
Processed Iteration 1450,episodic return 4218.490446109856, reward_pressure: 0.7876000000000006
Processed Iteration 1500,episodic return 4199.24711596579, reward_pressure: 0.7675999999999986
Processed Iteration 1550,episodic return 4110.1972242539405, reward_pressure: 0.7475999999999996
Processed Iteration 1600,episodic return 4303.305064591147, reward_pressure: 0.7275999999999994
Processed Iteration 1650,episodic return 4208.050750633539, reward_pressure: 0.7075999999999997
Processed Iteration 1700,episodic return 4402.055945707774, reward_pressure: 0.6875999999999997
Processed Iteration 1750,episodic return 4167.186911006135, reward_pressure: 0.6675999999999997
Processed Iteration 1800,episodic return 4336.899446660899, reward_pressure: 0.6476000000000003
Processed Iteration 1850,episodic return 4321.674146453859, reward_pressure: 0.6276000000000004
Processed Iteration 1900,episodic return 4336.936197962397, reward_pressure: 0.6076000000000004
Processed Iteration 1950,episodic return 4329.743431014925, reward_pressure: 0.587599999999999
Processed Iteration 2000,episodic return 4251.4662514310885, reward_pressure: 0.5675999999999992
