Processed Iteration 50,episodic return 186.08575239731428, reward_pressure: 1.0
Processed Iteration 100,episodic return 504.31209173221004, reward_pressure: 1.0
Processed Iteration 150,episodic return 752.3624228620938, reward_pressure: 1.0
Processed Iteration 200,episodic return 838.5388196230866, reward_pressure: 0.9950000000000003
Processed Iteration 250,episodic return 882.9311599029205, reward_pressure: 0.9890000000000001
Processed Iteration 300,episodic return 1228.0004140318335, reward_pressure: 1.0
Processed Iteration 350,episodic return 1207.0781579428287, reward_pressure: 0.9920000000000004
Processed Iteration 400,episodic return 1399.4295015916948, reward_pressure: 0.9619999999999999
Processed Iteration 450,episodic return 1455.6881176858128, reward_pressure: 0.9880000000000007
Processed Iteration 500,episodic return 1415.9287292905199, reward_pressure: 0.998
Processed Iteration 550,episodic return 1489.2960480348067, reward_pressure: 0.9780000000000009
Processed Iteration 600,episodic return 1566.5733827686759, reward_pressure: 1.0
Processed Iteration 650,episodic return 1568.4351775397213, reward_pressure: 0.9840000000000009
Processed Iteration 700,episodic return 1596.8170599480718, reward_pressure: 0.9669999999999996
Processed Iteration 750,episodic return 1503.2514614644804, reward_pressure: 0.983000000000001
Processed Iteration 800,episodic return 1707.1689089618171, reward_pressure: 0.995
Processed Iteration 850,episodic return 1651.6518735784432, reward_pressure: 1.0
Processed Iteration 900,episodic return 1566.7127145357806, reward_pressure: 0.9530000000000007
Processed Iteration 950,episodic return 1564.3201065626542, reward_pressure: 0.9029999999999991
Processed Iteration 1000,episodic return 1552.561377897588, reward_pressure: 0.8530000000000009
Processed Iteration 1050,episodic return 1704.2740576063193, reward_pressure: 0.8029999999999998
Processed Iteration 1100,episodic return 1705.0297673499406, reward_pressure: 0.753
Processed Iteration 1150,episodic return 1685.1421303080301, reward_pressure: 0.7229999999999995
Processed Iteration 1200,episodic return 1652.4616234619943, reward_pressure: 0.7300000000000001
Processed Iteration 1250,episodic return 1624.5201977895072, reward_pressure: 0.7379999999999999
Processed Iteration 1300,episodic return 1609.2422301563565, reward_pressure: 0.7119999999999999
Processed Iteration 1350,episodic return 1588.6693377686236, reward_pressure: 0.6619999999999994
Processed Iteration 1400,episodic return 1702.766712976125, reward_pressure: 0.6120000000000004
Processed Iteration 1450,episodic return 1566.6134466431915, reward_pressure: 0.5619999999999998
Processed Iteration 1500,episodic return 1605.0363994325296, reward_pressure: 0.5119999999999999
Processed Iteration 1550,episodic return 1670.4450387519514, reward_pressure: 0.4619999999999994
Processed Iteration 1600,episodic return 1653.0817814558231, reward_pressure: 0.4119999999999997
Processed Iteration 1650,episodic return 1660.4074913558861, reward_pressure: 0.36199999999999977
Processed Iteration 1700,episodic return 1758.2155113046235, reward_pressure: 0.31199999999999933
Processed Iteration 1750,episodic return 1667.7010199207155, reward_pressure: 0.2619999999999999
Processed Iteration 1800,episodic return 1699.569293420634, reward_pressure: 0.2119999999999994
Processed Iteration 1850,episodic return 1692.1166878353565, reward_pressure: 0.16199999999999953
Processed Iteration 1900,episodic return 1551.4823969705074, reward_pressure: 0.11199999999999966
Processed Iteration 1950,episodic return 1637.8934569796352, reward_pressure: 0.06199999999999971
Processed Iteration 2000,episodic return 1573.6132528810558, reward_pressure: 0.011999999999999926
