Processed Iteration 50,episodic return 149.46815196141378, reward_pressure: 1.0
Processed Iteration 100,episodic return 293.4240149689796, reward_pressure: 1.0
Processed Iteration 150,episodic return 485.28785486669904, reward_pressure: 1.0
Processed Iteration 200,episodic return 736.4547723481344, reward_pressure: 0.987999999999999
Processed Iteration 250,episodic return 1034.5486725482276, reward_pressure: 0.9868000000000002
Processed Iteration 300,episodic return 1062.7028689457093, reward_pressure: 1.0
Processed Iteration 350,episodic return 1068.5978320763763, reward_pressure: 1.0
Processed Iteration 400,episodic return 1091.9522043717918, reward_pressure: 1.0
Processed Iteration 450,episodic return 1082.6450785149218, reward_pressure: 1.0
Processed Iteration 500,episodic return 1109.3865728493347, reward_pressure: 1.0
Processed Iteration 550,episodic return 1091.4503409640458, reward_pressure: 0.9995999999999999
Processed Iteration 600,episodic return 1109.812737050213, reward_pressure: 0.9795999999999992
Processed Iteration 650,episodic return 1109.485224156789, reward_pressure: 0.9596000000000007
Processed Iteration 700,episodic return 1114.4394819768675, reward_pressure: 0.960399999999999
Processed Iteration 750,episodic return 1116.5389901264216, reward_pressure: 0.9732000000000005
Processed Iteration 800,episodic return 1113.4680181701672, reward_pressure: 0.9531999999999996
Processed Iteration 850,episodic return 1113.7285618989024, reward_pressure: 0.9332000000000008
Processed Iteration 900,episodic return 1119.7771917180526, reward_pressure: 0.9484000000000005
Processed Iteration 950,episodic return 1121.737146635531, reward_pressure: 0.9852000000000001
Processed Iteration 1000,episodic return 1117.210959758474, reward_pressure: 0.9883999999999991
Processed Iteration 1050,episodic return 1115.3209309157967, reward_pressure: 0.9684000000000006
Processed Iteration 1100,episodic return 1111.6960184467398, reward_pressure: 0.9483999999999998
Processed Iteration 1150,episodic return 1094.5044270514074, reward_pressure: 0.9284000000000009
Processed Iteration 1200,episodic return 1031.0018449387055, reward_pressure: 0.9083999999999992
Processed Iteration 1250,episodic return 1112.1798893798498, reward_pressure: 0.8884000000000004
Processed Iteration 1300,episodic return 1112.8638194116031, reward_pressure: 0.8683999999999995
Processed Iteration 1350,episodic return 1098.2426561344334, reward_pressure: 0.8484000000000006
Processed Iteration 1400,episodic return 1123.6271739125991, reward_pressure: 0.8308000000000004
Processed Iteration 1450,episodic return 1121.7148601580736, reward_pressure: 0.8376000000000002
Processed Iteration 1500,episodic return 1115.5338103264307, reward_pressure: 0.8175999999999998
Processed Iteration 1550,episodic return 1116.6045911463998, reward_pressure: 0.7976000000000002
Processed Iteration 1600,episodic return 1105.1573804447842, reward_pressure: 0.7839999999999998
Processed Iteration 1650,episodic return 1120.4248309504767, reward_pressure: 0.7960000000000005
Processed Iteration 1700,episodic return 1059.9714173562702, reward_pressure: 0.7759999999999999
Processed Iteration 1750,episodic return 1101.0082561001955, reward_pressure: 0.7559999999999996
Processed Iteration 1800,episodic return 1120.9757643646062, reward_pressure: 0.7583999999999987
Processed Iteration 1850,episodic return 1098.5127220372776, reward_pressure: 0.7415999999999996
Processed Iteration 1900,episodic return 1121.5355719185961, reward_pressure: 0.7215999999999991
Processed Iteration 1950,episodic return 1078.1475252503747, reward_pressure: 0.7015999999999997
Processed Iteration 2000,episodic return 1121.179495438769, reward_pressure: 0.6815999999999997
