Processed Iteration 50,episodic return 85.20608829552586, reward_pressure: 1.0
Processed Iteration 100,episodic return 296.7529530790403, reward_pressure: 1.0
Processed Iteration 150,episodic return 476.1616358995953, reward_pressure: 1.0
Processed Iteration 200,episodic return 771.9820391904736, reward_pressure: 1.0
Processed Iteration 250,episodic return 1035.4422336551302, reward_pressure: 0.9650000000000007
Processed Iteration 300,episodic return 1046.1806652854661, reward_pressure: 0.914999999999999
Processed Iteration 350,episodic return 1055.736129405893, reward_pressure: 0.865000000000001
Processed Iteration 400,episodic return 1068.5642463029533, reward_pressure: 0.8149999999999997
Processed Iteration 450,episodic return 1071.2093620513288, reward_pressure: 0.765
Processed Iteration 500,episodic return 1072.7249491690518, reward_pressure: 0.7149999999999999
Processed Iteration 550,episodic return 1075.2201891189259, reward_pressure: 0.6649999999999991
Processed Iteration 600,episodic return 1077.5609260197334, reward_pressure: 0.6150000000000004
Processed Iteration 650,episodic return 1080.9554311886282, reward_pressure: 0.57
Processed Iteration 700,episodic return 1085.5094245420726, reward_pressure: 0.5950000000000003
Processed Iteration 750,episodic return 1072.723331128076, reward_pressure: 0.5449999999999998
Processed Iteration 800,episodic return 1055.778939091923, reward_pressure: 0.5210000000000001
Processed Iteration 850,episodic return 1057.934398033434, reward_pressure: 0.5429999999999998
Processed Iteration 900,episodic return 1085.3822137760556, reward_pressure: 0.5359999999999997
Processed Iteration 950,episodic return 1091.4555381634318, reward_pressure: 0.4859999999999997
Processed Iteration 1000,episodic return 1101.4065887773595, reward_pressure: 0.43599999999999917
Processed Iteration 1050,episodic return 1105.0109263866989, reward_pressure: 0.38600000000000007
Processed Iteration 1100,episodic return 1105.4108244987472, reward_pressure: 0.3359999999999995
Processed Iteration 1150,episodic return 1109.1305852631888, reward_pressure: 0.28599999999999964
Processed Iteration 1200,episodic return 1107.2907974100299, reward_pressure: 0.23599999999999965
Processed Iteration 1250,episodic return 1120.3870942730143, reward_pressure: 0.2619999999999995
Processed Iteration 1300,episodic return 1007.9430875780722, reward_pressure: 0.27099999999999985
Processed Iteration 1350,episodic return 753.2054055222238, reward_pressure: 0.22099999999999945
Processed Iteration 1400,episodic return 735.3298266930994, reward_pressure: 0.17099999999999962
Processed Iteration 1450,episodic return 763.2882529462008, reward_pressure: 0.12099999999999964
Processed Iteration 1500,episodic return 695.8416393206746, reward_pressure: 0.07099999999999976
Processed Iteration 1550,episodic return 587.7281574633803, reward_pressure: 0.020999999999999873
Processed Iteration 1600,episodic return 564.2899098987699, reward_pressure: 0.0
Processed Iteration 1650,episodic return 607.7975466870365, reward_pressure: 0.0
Processed Iteration 1700,episodic return 556.8502827595054, reward_pressure: 0.0
Processed Iteration 1750,episodic return 547.4131090080655, reward_pressure: 0.0
Processed Iteration 1800,episodic return 565.0545804497738, reward_pressure: 0.0
Processed Iteration 1850,episodic return 542.6864111834611, reward_pressure: 0.0
Processed Iteration 1900,episodic return 562.1621269500495, reward_pressure: 0.0
Processed Iteration 1950,episodic return 553.1962210020671, reward_pressure: 0.0
Processed Iteration 2000,episodic return 642.1607595483629, reward_pressure: 0.0
Processed Iteration 2050,episodic return 741.7456410813512, reward_pressure: 0.0
Processed Iteration 2100,episodic return 788.7817373612754, reward_pressure: 0.0
Processed Iteration 2150,episodic return 840.1459141146405, reward_pressure: 0.0
Processed Iteration 2200,episodic return 721.2011642416147, reward_pressure: 0.0
Processed Iteration 2250,episodic return 646.3241100063436, reward_pressure: 0.0
Processed Iteration 2300,episodic return 568.3634139898775, reward_pressure: 0.0
Processed Iteration 2350,episodic return 564.7035277407037, reward_pressure: 0.0
Processed Iteration 2400,episodic return 639.9467126226533, reward_pressure: 0.0
Processed Iteration 2450,episodic return 534.3282147455736, reward_pressure: 0.0
Processed Iteration 2500,episodic return 465.56803255814026, reward_pressure: 0.0
Processed Iteration 2550,episodic return 473.83338064969905, reward_pressure: 0.0
Processed Iteration 2600,episodic return 451.77960213209064, reward_pressure: 0.0
Processed Iteration 2650,episodic return 449.2698162981994, reward_pressure: 0.0
Processed Iteration 2700,episodic return 466.8984311613071, reward_pressure: 0.0
Processed Iteration 2750,episodic return 476.60952085174495, reward_pressure: 0.0
Processed Iteration 2800,episodic return 483.6012227862029, reward_pressure: 0.0
Processed Iteration 2850,episodic return 481.3313297165247, reward_pressure: 0.0
Processed Iteration 2900,episodic return 455.88294960798027, reward_pressure: 0.0
Processed Iteration 2950,episodic return 456.1066657151319, reward_pressure: 0.0
Processed Iteration 3000,episodic return 441.44233480647256, reward_pressure: 0.0
