Processed Iteration 50,episodic return -106.27040811073734, reward_pressure: 1.0
Processed Iteration 100,episodic return 795.4876437813931, reward_pressure: 1.0
Processed Iteration 150,episodic return 1812.6550794970617, reward_pressure: 1.0
Processed Iteration 200,episodic return 2382.5097368871825, reward_pressure: 1.0
Processed Iteration 250,episodic return 2613.314964260992, reward_pressure: 1.0
Processed Iteration 300,episodic return 2686.431591441867, reward_pressure: 0.978000000000001
Processed Iteration 350,episodic return 2701.9498824911034, reward_pressure: 0.9430000000000004
Processed Iteration 400,episodic return 2753.5000034720665, reward_pressure: 0.9349999999999993
Processed Iteration 450,episodic return 2773.5175060160705, reward_pressure: 0.9669999999999999
Processed Iteration 500,episodic return 2836.1038614201093, reward_pressure: 1.0
Processed Iteration 550,episodic return 2672.8685228438612, reward_pressure: 0.9890000000000007
Processed Iteration 600,episodic return 2818.6371294475302, reward_pressure: 0.9389999999999996
Processed Iteration 650,episodic return 2760.435000894118, reward_pressure: 0.8889999999999998
Processed Iteration 700,episodic return 2744.3867317439394, reward_pressure: 0.8839999999999995
Processed Iteration 750,episodic return 2816.843082642339, reward_pressure: 0.9460000000000002
Processed Iteration 800,episodic return 2732.707531803986, reward_pressure: 0.8959999999999994
Processed Iteration 850,episodic return 2862.4631971322856, reward_pressure: 0.8460000000000004
Processed Iteration 900,episodic return 2885.5112031004123, reward_pressure: 0.7959999999999999
Processed Iteration 950,episodic return 2798.9283766132535, reward_pressure: 0.7460000000000001
Processed Iteration 1000,episodic return 2633.55180293178, reward_pressure: 0.6959999999999994
Processed Iteration 1050,episodic return 2846.7449983212227, reward_pressure: 0.6459999999999994
Processed Iteration 1100,episodic return 2823.2396952184336, reward_pressure: 0.5960000000000004
Processed Iteration 1150,episodic return 2794.012202112991, reward_pressure: 0.5459999999999998
Processed Iteration 1200,episodic return 2747.922260703669, reward_pressure: 0.4959999999999999
Processed Iteration 1250,episodic return 2563.8010870806797, reward_pressure: 0.4459999999999993
Processed Iteration 1300,episodic return 2717.987719737586, reward_pressure: 0.3959999999999998
Processed Iteration 1350,episodic return 2700.612247004053, reward_pressure: 0.34599999999999975
Processed Iteration 1400,episodic return 2752.456833829613, reward_pressure: 0.29599999999999943
Processed Iteration 1450,episodic return 2757.309686839648, reward_pressure: 0.2459999999999998
Processed Iteration 1500,episodic return 2695.7544651766807, reward_pressure: 0.19599999999999956
Processed Iteration 1550,episodic return 2608.9103471012386, reward_pressure: 0.14599999999999955
Processed Iteration 1600,episodic return 2753.832289429778, reward_pressure: 0.09599999999999968
Processed Iteration 1650,episodic return 2773.098639263667, reward_pressure: 0.045999999999999694
Processed Iteration 1700,episodic return 2818.640720395895, reward_pressure: 0.0
Processed Iteration 1750,episodic return 2693.965055837047, reward_pressure: 0.0
Processed Iteration 1800,episodic return 2832.610924248411, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2898.8300170343864, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2838.0383277375395, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2886.4161328365676, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2940.506545928305, reward_pressure: 0.023000000000000007
