Processed Iteration 50,episodic return -60.62041154251011, reward_pressure: 1.0
Processed Iteration 100,episodic return 566.7788126478046, reward_pressure: 1.0
Processed Iteration 150,episodic return 1649.487632801032, reward_pressure: 1.0
Processed Iteration 200,episodic return 2485.6658865073837, reward_pressure: 1.0
Processed Iteration 250,episodic return 3142.951406297602, reward_pressure: 1.0
Processed Iteration 300,episodic return 2868.134931492288, reward_pressure: 1.0
Processed Iteration 350,episodic return 3189.5611234515154, reward_pressure: 0.9880000000000005
Processed Iteration 400,episodic return 3461.473724639966, reward_pressure: 1.0
Processed Iteration 450,episodic return 3767.800380733983, reward_pressure: 0.9910000000000005
Processed Iteration 500,episodic return 3536.1603607145157, reward_pressure: 0.9639999999999997
Processed Iteration 550,episodic return 4130.052230821846, reward_pressure: 0.9860000000000008
Processed Iteration 600,episodic return 3618.6216777965014, reward_pressure: 0.9359999999999994
Processed Iteration 650,episodic return 3508.1425782135657, reward_pressure: 0.8859999999999999
Processed Iteration 700,episodic return 3764.958037098153, reward_pressure: 0.8359999999999996
Processed Iteration 750,episodic return 3848.6869225990017, reward_pressure: 0.7860000000000003
Processed Iteration 800,episodic return 3442.016696806926, reward_pressure: 0.7360000000000002
Processed Iteration 850,episodic return 3689.643671916367, reward_pressure: 0.6859999999999993
Processed Iteration 900,episodic return 3827.630867992132, reward_pressure: 0.6359999999999999
Processed Iteration 950,episodic return 4023.3757062835207, reward_pressure: 0.5860000000000002
Processed Iteration 1000,episodic return 3952.1998762364824, reward_pressure: 0.5359999999999997
Processed Iteration 1050,episodic return 3762.2161148351233, reward_pressure: 0.4859999999999997
Processed Iteration 1100,episodic return 3873.9041448060934, reward_pressure: 0.43599999999999917
Processed Iteration 1150,episodic return 3725.5200664822523, reward_pressure: 0.38600000000000007
Processed Iteration 1200,episodic return 3681.4920635414815, reward_pressure: 0.3359999999999995
Processed Iteration 1250,episodic return 3878.110283906699, reward_pressure: 0.28599999999999964
Processed Iteration 1300,episodic return 3378.326970491721, reward_pressure: 0.23599999999999965
Processed Iteration 1350,episodic return 3622.966690284243, reward_pressure: 0.18599999999999967
Processed Iteration 1400,episodic return 3665.5154331598997, reward_pressure: 0.1359999999999996
Processed Iteration 1450,episodic return 3787.6096758737554, reward_pressure: 0.08599999999999969
Processed Iteration 1500,episodic return 3451.852203494214, reward_pressure: 0.035999999999999754
Processed Iteration 1550,episodic return 3561.643881644049, reward_pressure: 0.0
Processed Iteration 1600,episodic return 3370.5387420968937, reward_pressure: 0.0
Processed Iteration 1650,episodic return 3976.429484843303, reward_pressure: 0.0
Processed Iteration 1700,episodic return 3196.14988348259, reward_pressure: 0.0
Processed Iteration 1750,episodic return 3972.2608175021924, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3817.8044088740317, reward_pressure: 0.0
Processed Iteration 1850,episodic return 3317.2871229243783, reward_pressure: 0.0
Processed Iteration 1900,episodic return 3752.811101146339, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3408.6367778814847, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4022.6331956628774, reward_pressure: 0.0
