Processed Iteration 50,episodic return -123.79153971228514, reward_pressure: 1.0
Processed Iteration 100,episodic return 373.4016545190165, reward_pressure: 1.0
Processed Iteration 150,episodic return 1517.5510600039127, reward_pressure: 1.0
Processed Iteration 200,episodic return 2304.6791719018906, reward_pressure: 1.0
Processed Iteration 250,episodic return 2713.7320105747262, reward_pressure: 1.0
Processed Iteration 300,episodic return 2767.0974312251747, reward_pressure: 1.0
Processed Iteration 350,episodic return 3030.5248955945954, reward_pressure: 1.0
Processed Iteration 400,episodic return 3135.696210634326, reward_pressure: 1.0
Processed Iteration 450,episodic return 3371.4818127311564, reward_pressure: 0.9890000000000007
Processed Iteration 500,episodic return 3475.56824719727, reward_pressure: 1.0
Processed Iteration 550,episodic return 3484.241103109106, reward_pressure: 1.0
Processed Iteration 600,episodic return 3434.2771266853147, reward_pressure: 0.9520000000000006
Processed Iteration 650,episodic return 3472.566253697115, reward_pressure: 0.9019999999999991
Processed Iteration 700,episodic return 3374.787356333852, reward_pressure: 0.8520000000000008
Processed Iteration 750,episodic return 3357.5746401616984, reward_pressure: 0.829000000000001
Processed Iteration 800,episodic return 3478.498141573875, reward_pressure: 0.8229999999999995
Processed Iteration 850,episodic return 3467.914407377339, reward_pressure: 0.7730000000000001
Processed Iteration 900,episodic return 3450.3242759920713, reward_pressure: 0.723
Processed Iteration 950,episodic return 3366.056118142103, reward_pressure: 0.6729999999999989
Processed Iteration 1000,episodic return 3369.76403990216, reward_pressure: 0.6230000000000007
Processed Iteration 1050,episodic return 3245.375778166008, reward_pressure: 0.5730000000000001
Processed Iteration 1100,episodic return 3226.5002723275907, reward_pressure: 0.5229999999999998
Processed Iteration 1150,episodic return 3242.335841476489, reward_pressure: 0.47299999999999953
Processed Iteration 1200,episodic return 3258.811957382555, reward_pressure: 0.4229999999999995
Processed Iteration 1250,episodic return 3216.425361632139, reward_pressure: 0.37299999999999983
Processed Iteration 1300,episodic return 3435.6753882583325, reward_pressure: 0.39999999999999963
Processed Iteration 1350,episodic return 3375.218385964593, reward_pressure: 0.3499999999999997
Processed Iteration 1400,episodic return 3256.0224245650766, reward_pressure: 0.2999999999999994
Processed Iteration 1450,episodic return 3198.5526031914724, reward_pressure: 0.24999999999999986
Processed Iteration 1500,episodic return 3017.8791871568105, reward_pressure: 0.19999999999999946
Processed Iteration 1550,episodic return 3096.7353711231267, reward_pressure: 0.14999999999999955
Processed Iteration 1600,episodic return 2947.691626414404, reward_pressure: 0.09999999999999966
Processed Iteration 1650,episodic return 2682.042610082227, reward_pressure: 0.07899999999999967
Processed Iteration 1700,episodic return 2641.271355477528, reward_pressure: 0.07099999999999976
Processed Iteration 1750,episodic return 2529.0948858429156, reward_pressure: 0.020999999999999873
Processed Iteration 1800,episodic return 2462.574395711128, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2725.277719302029, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2742.760668386601, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2492.458262307429, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2917.095726586101, reward_pressure: 0.0
