Processed Iteration 50,episodic return -63.1236388719742, reward_pressure: 1.0
Processed Iteration 100,episodic return 421.43667306103873, reward_pressure: 1.0
Processed Iteration 150,episodic return 614.9715873567042, reward_pressure: 1.0
Processed Iteration 200,episodic return 769.956712846535, reward_pressure: 1.0
Processed Iteration 250,episodic return 765.7481389793277, reward_pressure: 0.990799999999999
Processed Iteration 300,episodic return 816.1596303888734, reward_pressure: 0.9708000000000006
Processed Iteration 350,episodic return 849.9218004699251, reward_pressure: 0.9912000000000001
Processed Iteration 400,episodic return 852.8833976631157, reward_pressure: 0.9891999999999994
Processed Iteration 450,episodic return 881.8556365507617, reward_pressure: 1.0
Processed Iteration 500,episodic return 899.7947480452052, reward_pressure: 1.0
Processed Iteration 550,episodic return 931.2463000613494, reward_pressure: 1.0
Processed Iteration 600,episodic return 958.527391549271, reward_pressure: 0.9839999999999991
Processed Iteration 650,episodic return 962.6475313648474, reward_pressure: 0.9640000000000006
Processed Iteration 700,episodic return 923.8470765460951, reward_pressure: 0.9480000000000003
Processed Iteration 750,episodic return 959.0935805248871, reward_pressure: 0.9560000000000001
Processed Iteration 800,episodic return 977.8930103819591, reward_pressure: 0.9360000000000004
Processed Iteration 850,episodic return 962.3057202180978, reward_pressure: 0.9160000000000004
Processed Iteration 900,episodic return 974.8778366051447, reward_pressure: 0.8959999999999999
Processed Iteration 950,episodic return 978.8853593295612, reward_pressure: 0.8759999999999996
Processed Iteration 1000,episodic return 979.5928848463012, reward_pressure: 0.8560000000000002
Processed Iteration 1050,episodic return 986.3055851077638, reward_pressure: 0.8736000000000002
Processed Iteration 1100,episodic return 1002.016896437691, reward_pressure: 0.916000000000001
Processed Iteration 1150,episodic return 980.0207806268359, reward_pressure: 0.9156000000000009
Processed Iteration 1200,episodic return 1007.3578634592982, reward_pressure: 0.9379999999999995
Processed Iteration 1250,episodic return 964.4529905935752, reward_pressure: 0.922000000000001
Processed Iteration 1300,episodic return 956.8844147025729, reward_pressure: 0.9019999999999991
Processed Iteration 1350,episodic return 919.1274029804058, reward_pressure: 0.8820000000000001
Processed Iteration 1400,episodic return 936.9309352575398, reward_pressure: 0.8619999999999997
Processed Iteration 1450,episodic return 983.0281483304784, reward_pressure: 0.8483999999999997
Processed Iteration 1500,episodic return 1006.1761838384191, reward_pressure: 0.8536000000000005
Processed Iteration 1550,episodic return 994.122205693718, reward_pressure: 0.8336
Processed Iteration 1600,episodic return 957.7455686922317, reward_pressure: 0.8135999999999995
Processed Iteration 1650,episodic return 998.3821020268649, reward_pressure: 0.7936000000000005
Processed Iteration 1700,episodic return 988.5712719777446, reward_pressure: 0.7735999999999996
Processed Iteration 1750,episodic return 1005.7756733823338, reward_pressure: 0.7535999999999996
Processed Iteration 1800,episodic return 992.4292525796034, reward_pressure: 0.7335999999999993
Processed Iteration 1850,episodic return 986.7511989488829, reward_pressure: 0.7135999999999996
Processed Iteration 1900,episodic return 977.2208898920499, reward_pressure: 0.6935999999999994
Processed Iteration 1950,episodic return 969.8634313595304, reward_pressure: 0.6735999999999998
Processed Iteration 2000,episodic return 990.807601328117, reward_pressure: 0.6763999999999997
