Processed Iteration 50,episodic return 140.69939627004035, reward_pressure: 1.0
Processed Iteration 100,episodic return 362.09031070967, reward_pressure: 1.0
Processed Iteration 150,episodic return 483.75570985846855, reward_pressure: 1.0
Processed Iteration 200,episodic return 871.8335730723334, reward_pressure: 1.0
Processed Iteration 250,episodic return 1109.3133025482014, reward_pressure: 1.0
Processed Iteration 300,episodic return 1272.2581065754855, reward_pressure: 1.0
Processed Iteration 350,episodic return 1370.1800689306756, reward_pressure: 1.0
Processed Iteration 400,episodic return 1347.9415783407267, reward_pressure: 0.9620000000000006
Processed Iteration 450,episodic return 1535.091763391357, reward_pressure: 0.9430000000000007
Processed Iteration 500,episodic return 1538.20512591505, reward_pressure: 0.99
Processed Iteration 550,episodic return 1544.3216644464417, reward_pressure: 0.9980000000000001
Processed Iteration 600,episodic return 1538.6283260941036, reward_pressure: 0.9639999999999997
Processed Iteration 650,episodic return 1608.3954167342783, reward_pressure: 1.0
Processed Iteration 700,episodic return 1660.4686053846212, reward_pressure: 1.0
Processed Iteration 750,episodic return 1629.6730957495863, reward_pressure: 1.0
Processed Iteration 800,episodic return 1683.4654063563307, reward_pressure: 0.9910000000000005
Processed Iteration 850,episodic return 1568.300574167694, reward_pressure: 0.9930000000000004
Processed Iteration 900,episodic return 1572.1216031672272, reward_pressure: 0.943
Processed Iteration 950,episodic return 1614.0360069644842, reward_pressure: 0.8929999999999996
Processed Iteration 1000,episodic return 1745.617944622829, reward_pressure: 0.8430000000000001
Processed Iteration 1050,episodic return 1663.3245007058288, reward_pressure: 0.7930000000000001
Processed Iteration 1100,episodic return 1569.890835205755, reward_pressure: 0.7430000000000002
Processed Iteration 1150,episodic return 1604.5448276483282, reward_pressure: 0.7129999999999995
Processed Iteration 1200,episodic return 1581.908075193251, reward_pressure: 0.7370000000000002
Processed Iteration 1250,episodic return 1478.0869647151624, reward_pressure: 0.6869999999999992
Processed Iteration 1300,episodic return 1614.5266760693933, reward_pressure: 0.6369999999999999
Processed Iteration 1350,episodic return 1517.003144683262, reward_pressure: 0.5870000000000002
Processed Iteration 1400,episodic return 1700.6764783385079, reward_pressure: 0.5780000000000003
Processed Iteration 1450,episodic return 1699.7040050623534, reward_pressure: 0.5720000000000001
Processed Iteration 1500,episodic return 1744.6116016040448, reward_pressure: 0.5219999999999998
Processed Iteration 1550,episodic return 1675.9794504623123, reward_pressure: 0.47199999999999953
Processed Iteration 1600,episodic return 1690.4114028416263, reward_pressure: 0.42199999999999954
Processed Iteration 1650,episodic return 1770.9280871439134, reward_pressure: 0.3719999999999999
Processed Iteration 1700,episodic return 1681.0339352772323, reward_pressure: 0.32199999999999934
Processed Iteration 1750,episodic return 1814.5014920081223, reward_pressure: 0.33899999999999975
Processed Iteration 1800,episodic return 1637.4472262803984, reward_pressure: 0.31099999999999933
Processed Iteration 1850,episodic return 1676.0937219660989, reward_pressure: 0.27399999999999963
Processed Iteration 1900,episodic return 1734.1964520138777, reward_pressure: 0.28699999999999964
Processed Iteration 1950,episodic return 1693.2089004206819, reward_pressure: 0.23699999999999968
Processed Iteration 2000,episodic return 1688.6386556003113, reward_pressure: 0.18699999999999967
