Processed Iteration 50,episodic return -29.670659873497094, reward_pressure: 1.0
Processed Iteration 100,episodic return 815.5162854314221, reward_pressure: 1.0
Processed Iteration 150,episodic return 1534.4064425497488, reward_pressure: 1.0
Processed Iteration 200,episodic return 1890.3215922075815, reward_pressure: 1.0
Processed Iteration 250,episodic return 1577.9272734530189, reward_pressure: 0.9630000000000006
Processed Iteration 300,episodic return 1993.3423458607708, reward_pressure: 0.9259999999999999
Processed Iteration 350,episodic return 1888.890678971541, reward_pressure: 1.0
Processed Iteration 400,episodic return 2302.4368001905964, reward_pressure: 0.9990000000000001
Processed Iteration 450,episodic return 2400.429364191747, reward_pressure: 1.0
Processed Iteration 500,episodic return 2349.2535741560127, reward_pressure: 0.9880000000000007
Processed Iteration 550,episodic return 2493.383261260549, reward_pressure: 1.0
Processed Iteration 600,episodic return 2570.684530213335, reward_pressure: 0.9960000000000002
Processed Iteration 650,episodic return 2515.589960164633, reward_pressure: 0.9460000000000002
Processed Iteration 700,episodic return 2527.337046993595, reward_pressure: 0.8959999999999994
Processed Iteration 750,episodic return 2727.785041036448, reward_pressure: 0.9380000000000005
Processed Iteration 800,episodic return 2660.9809280054483, reward_pressure: 0.9109999999999991
Processed Iteration 850,episodic return 2649.3695333658384, reward_pressure: 0.9500000000000006
Processed Iteration 900,episodic return 2727.018166022926, reward_pressure: 0.8999999999999991
Processed Iteration 950,episodic return 2652.1553291494097, reward_pressure: 0.8500000000000008
Processed Iteration 1000,episodic return 2669.2043984479374, reward_pressure: 0.7999999999999997
Processed Iteration 1050,episodic return 2699.151658806451, reward_pressure: 0.7499999999999999
Processed Iteration 1100,episodic return 2682.196917422673, reward_pressure: 0.6999999999999997
Processed Iteration 1150,episodic return 2676.06705319908, reward_pressure: 0.6499999999999992
Processed Iteration 1200,episodic return 2549.1552651045213, reward_pressure: 0.6000000000000004
Processed Iteration 1250,episodic return 2634.647152354542, reward_pressure: 0.5499999999999999
Processed Iteration 1300,episodic return 2609.9553833984846, reward_pressure: 0.49999999999999994
Processed Iteration 1350,episodic return 2618.754282922613, reward_pressure: 0.44999999999999934
Processed Iteration 1400,episodic return 2724.8668693895434, reward_pressure: 0.39999999999999963
Processed Iteration 1450,episodic return 2762.411899850953, reward_pressure: 0.3699999999999997
Processed Iteration 1500,episodic return 2722.989565583528, reward_pressure: 0.38
Processed Iteration 1550,episodic return 2736.152978202468, reward_pressure: 0.3299999999999994
Processed Iteration 1600,episodic return 2748.8436987868185, reward_pressure: 0.2799999999999998
Processed Iteration 1650,episodic return 2697.732503180019, reward_pressure: 0.22999999999999957
Processed Iteration 1700,episodic return 2684.0375645496424, reward_pressure: 0.17999999999999963
Processed Iteration 1750,episodic return 2639.7298701485356, reward_pressure: 0.13799999999999957
Processed Iteration 1800,episodic return 2623.9664079784498, reward_pressure: 0.14199999999999957
Processed Iteration 1850,episodic return 2715.610689651201, reward_pressure: 0.0919999999999997
Processed Iteration 1900,episodic return 2669.3430597753827, reward_pressure: 0.04199999999999971
Processed Iteration 1950,episodic return 2724.997111750043, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2704.1167637283897, reward_pressure: 0.0
