Processed Iteration 50,episodic return -101.04090218385505, reward_pressure: 1.0
Processed Iteration 100,episodic return 277.32984705447836, reward_pressure: 1.0
Processed Iteration 150,episodic return 577.6383060242445, reward_pressure: 1.0
Processed Iteration 200,episodic return 1220.0410068309338, reward_pressure: 1.0
Processed Iteration 250,episodic return 1886.50097822416, reward_pressure: 1.0
Processed Iteration 300,episodic return 2166.7109916192544, reward_pressure: 1.0
Processed Iteration 350,episodic return 2914.300362099079, reward_pressure: 1.0
Processed Iteration 400,episodic return 3387.873873561504, reward_pressure: 1.0
Processed Iteration 450,episodic return 3669.4384750603163, reward_pressure: 0.9929999999999999
Processed Iteration 500,episodic return 3860.1289758208936, reward_pressure: 1.0
Processed Iteration 550,episodic return 4068.2931059804787, reward_pressure: 0.9929999999999999
Processed Iteration 600,episodic return 4095.6683566188985, reward_pressure: 1.0
Processed Iteration 650,episodic return 4361.482725329294, reward_pressure: 1.0
Processed Iteration 700,episodic return 4225.479808745643, reward_pressure: 0.981000000000001
Processed Iteration 750,episodic return 4357.046257443017, reward_pressure: 0.9309999999999993
Processed Iteration 800,episodic return 4471.317501223739, reward_pressure: 0.8810000000000002
Processed Iteration 850,episodic return 4385.416046801854, reward_pressure: 0.8309999999999996
Processed Iteration 900,episodic return 4186.026116552964, reward_pressure: 0.7810000000000002
Processed Iteration 950,episodic return 4199.91483969779, reward_pressure: 0.7310000000000001
Processed Iteration 1000,episodic return 4466.332495837991, reward_pressure: 0.680999999999999
Processed Iteration 1050,episodic return 4477.00842044185, reward_pressure: 0.6310000000000002
Processed Iteration 1100,episodic return 4302.811728974776, reward_pressure: 0.5810000000000002
Processed Iteration 1150,episodic return 4276.575994458385, reward_pressure: 0.5309999999999997
Processed Iteration 1200,episodic return 4603.37100586531, reward_pressure: 0.48099999999999965
Processed Iteration 1250,episodic return 4428.12328413171, reward_pressure: 0.43099999999999933
Processed Iteration 1300,episodic return 4319.115690490351, reward_pressure: 0.42999999999999944
Processed Iteration 1350,episodic return 4596.0013371961195, reward_pressure: 0.4199999999999996
Processed Iteration 1400,episodic return 4271.21062221498, reward_pressure: 0.3699999999999999
Processed Iteration 1450,episodic return 4500.327865916441, reward_pressure: 0.3199999999999993
Processed Iteration 1500,episodic return 4419.7186647876215, reward_pressure: 0.2699999999999999
Processed Iteration 1550,episodic return 4423.013817167878, reward_pressure: 0.21999999999999942
Processed Iteration 1600,episodic return 4408.650694351617, reward_pressure: 0.16999999999999965
Processed Iteration 1650,episodic return 4424.733453305978, reward_pressure: 0.11999999999999965
Processed Iteration 1700,episodic return 4431.890045608969, reward_pressure: 0.06999999999999976
Processed Iteration 1750,episodic return 4113.3337354956475, reward_pressure: 0.01999999999999988
Processed Iteration 1800,episodic return 4377.798622951596, reward_pressure: 0.0
Processed Iteration 1850,episodic return 4336.187689429928, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4443.5077353840015, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4571.29001935446, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4500.654622652998, reward_pressure: 0.0
