Processed Iteration 50,episodic return -36.254438704675024, reward_pressure: 1.0
Processed Iteration 100,episodic return 413.8863121741373, reward_pressure: 1.0
Processed Iteration 150,episodic return 631.0864707913877, reward_pressure: 1.0
Processed Iteration 200,episodic return 772.6445187655836, reward_pressure: 1.0
Processed Iteration 250,episodic return 857.2800858906402, reward_pressure: 1.0
Processed Iteration 300,episodic return 905.1370824032829, reward_pressure: 1.0
Processed Iteration 350,episodic return 932.856874527123, reward_pressure: 1.0
Processed Iteration 400,episodic return 958.253472888899, reward_pressure: 1.0
Processed Iteration 450,episodic return 978.0404323920354, reward_pressure: 1.0
Processed Iteration 500,episodic return 947.682465546102, reward_pressure: 0.984799999999999
Processed Iteration 550,episodic return 999.6999361824604, reward_pressure: 0.9687999999999998
Processed Iteration 600,episodic return 1029.3541588678097, reward_pressure: 0.976
Processed Iteration 650,episodic return 1012.8924475464993, reward_pressure: 0.9663999999999995
Processed Iteration 700,episodic return 1017.1669738701007, reward_pressure: 0.9736000000000005
Processed Iteration 750,episodic return 990.6222119210835, reward_pressure: 0.9535999999999997
Processed Iteration 800,episodic return 990.2253934535937, reward_pressure: 0.9336000000000009
Processed Iteration 850,episodic return 980.8168593966066, reward_pressure: 0.9136
Processed Iteration 900,episodic return 1000.129095411843, reward_pressure: 0.8936000000000003
Processed Iteration 950,episodic return 1010.4383173368516, reward_pressure: 0.8735999999999994
Processed Iteration 1000,episodic return 998.7403004171158, reward_pressure: 0.8536000000000005
Processed Iteration 1050,episodic return 988.6611246037401, reward_pressure: 0.8336
Processed Iteration 1100,episodic return 1018.3659794427331, reward_pressure: 0.8135999999999995
Processed Iteration 1150,episodic return 999.1819042848213, reward_pressure: 0.7936000000000005
Processed Iteration 1200,episodic return 1009.8491397457715, reward_pressure: 0.7735999999999996
Processed Iteration 1250,episodic return 959.9383774102289, reward_pressure: 0.7535999999999996
Processed Iteration 1300,episodic return 965.5537814113782, reward_pressure: 0.7335999999999993
Processed Iteration 1350,episodic return 977.9700380545511, reward_pressure: 0.7135999999999996
Processed Iteration 1400,episodic return 960.514020195854, reward_pressure: 0.6935999999999994
Processed Iteration 1450,episodic return 1003.2729333931134, reward_pressure: 0.6735999999999998
Processed Iteration 1500,episodic return 958.8762964852133, reward_pressure: 0.6536000000000002
Processed Iteration 1550,episodic return 998.6775952238164, reward_pressure: 0.6336000000000005
Processed Iteration 1600,episodic return 996.4694138571153, reward_pressure: 0.6136000000000003
Processed Iteration 1650,episodic return 977.9894447036132, reward_pressure: 0.5935999999999995
Processed Iteration 1700,episodic return 1019.3401132224407, reward_pressure: 0.5735999999999993
Processed Iteration 1750,episodic return 1002.4967865652922, reward_pressure: 0.5535999999999991
Processed Iteration 1800,episodic return 986.1786563762034, reward_pressure: 0.5335999999999994
Processed Iteration 1850,episodic return 983.5002143237812, reward_pressure: 0.5135999999999997
Processed Iteration 1900,episodic return 953.3825273290654, reward_pressure: 0.49360000000000004
Processed Iteration 1950,episodic return 907.7675568053419, reward_pressure: 0.4736000000000003
Processed Iteration 2000,episodic return 909.2876806441583, reward_pressure: 0.4535999999999987
