Processed Iteration 50,episodic return 167.67343714703355, reward_pressure: 1.0
Processed Iteration 100,episodic return 327.55808453076935, reward_pressure: 1.0
Processed Iteration 150,episodic return 464.60829886889843, reward_pressure: 1.0
Processed Iteration 200,episodic return 684.8198416295457, reward_pressure: 0.9979999999999997
Processed Iteration 250,episodic return 915.3658049565652, reward_pressure: 0.9787999999999993
Processed Iteration 300,episodic return 1046.6278274898464, reward_pressure: 0.9956
Processed Iteration 350,episodic return 1156.7661848757557, reward_pressure: 1.0
Processed Iteration 400,episodic return 1240.9903437442342, reward_pressure: 1.0
Processed Iteration 450,episodic return 1328.5864878463387, reward_pressure: 0.9996
Processed Iteration 500,episodic return 1321.0102060748457, reward_pressure: 0.9995999999999999
Processed Iteration 550,episodic return 1369.1470352597614, reward_pressure: 0.9996
Processed Iteration 600,episodic return 1464.4008429190458, reward_pressure: 1.0
Processed Iteration 650,episodic return 1420.3234292104305, reward_pressure: 1.0
Processed Iteration 700,episodic return 1511.6025450560994, reward_pressure: 0.9987999999999998
Processed Iteration 750,episodic return 1441.2010899878078, reward_pressure: 0.9787999999999993
Processed Iteration 800,episodic return 1468.5102473032932, reward_pressure: 0.9655999999999996
Processed Iteration 850,episodic return 1475.3019964011512, reward_pressure: 1.0
Processed Iteration 900,episodic return 1575.668658438592, reward_pressure: 0.9799999999999991
Processed Iteration 950,episodic return 1416.119099625627, reward_pressure: 0.9600000000000007
Processed Iteration 1000,episodic return 1622.8004777866233, reward_pressure: 0.9399999999999996
Processed Iteration 1050,episodic return 1439.7792409228255, reward_pressure: 0.920000000000001
Processed Iteration 1100,episodic return 1529.1260512056936, reward_pressure: 0.8999999999999991
Processed Iteration 1150,episodic return 1549.0419371675532, reward_pressure: 0.8800000000000001
Processed Iteration 1200,episodic return 1507.1713701215238, reward_pressure: 0.8599999999999995
Processed Iteration 1250,episodic return 1585.8296769200301, reward_pressure: 0.8400000000000005
Processed Iteration 1300,episodic return 1553.8856468023923, reward_pressure: 0.8200000000000002
Processed Iteration 1350,episodic return 1612.2246491422814, reward_pressure: 0.8044000000000004
Processed Iteration 1400,episodic return 1517.8129113057012, reward_pressure: 0.8391999999999998
Processed Iteration 1450,episodic return 1481.729197884684, reward_pressure: 0.8560000000000002
Processed Iteration 1500,episodic return 1449.4220217481854, reward_pressure: 0.836
Processed Iteration 1550,episodic return 1527.4163650342516, reward_pressure: 0.8159999999999995
Processed Iteration 1600,episodic return 1474.9833674194845, reward_pressure: 0.7960000000000005
Processed Iteration 1650,episodic return 1543.324259548324, reward_pressure: 0.7759999999999999
Processed Iteration 1700,episodic return 1439.065801217172, reward_pressure: 0.7559999999999996
Processed Iteration 1750,episodic return 1390.1872209790422, reward_pressure: 0.7359999999999992
Processed Iteration 1800,episodic return 1481.73222328638, reward_pressure: 0.7159999999999995
Processed Iteration 1850,episodic return 1497.399772543557, reward_pressure: 0.6959999999999994
Processed Iteration 1900,episodic return 1533.6863633035798, reward_pressure: 0.6759999999999997
Processed Iteration 1950,episodic return 1549.66825714141, reward_pressure: 0.6560000000000001
Processed Iteration 2000,episodic return 1605.5038664945323, reward_pressure: 0.6476000000000002
