Processed Iteration 50,episodic return 121.37300862620806, reward_pressure: 1.0
Processed Iteration 100,episodic return 128.07948445773152, reward_pressure: 1.0
Processed Iteration 150,episodic return 139.7711094580158, reward_pressure: 0.976000000000001
Processed Iteration 200,episodic return 160.2081314943476, reward_pressure: 0.925999999999999
Processed Iteration 250,episodic return 181.41863257427914, reward_pressure: 0.9619999999999999
Processed Iteration 300,episodic return 199.9150930876058, reward_pressure: 0.9860000000000008
Processed Iteration 350,episodic return 244.20465950019704, reward_pressure: 0.943
Processed Iteration 400,episodic return 302.79660617973036, reward_pressure: 0.993
Processed Iteration 450,episodic return 297.4120382179745, reward_pressure: 1.0
Processed Iteration 500,episodic return 332.95615417581297, reward_pressure: 0.9990000000000001
Processed Iteration 550,episodic return 426.630444318222, reward_pressure: 1.0
Processed Iteration 600,episodic return 857.4461696677013, reward_pressure: 0.9990000000000001
Processed Iteration 650,episodic return 783.2615638978341, reward_pressure: 0.9660000000000007
Processed Iteration 700,episodic return 1022.144329934116, reward_pressure: 0.9159999999999989
Processed Iteration 750,episodic return 1175.4189571333882, reward_pressure: 0.866000000000001
Processed Iteration 800,episodic return 1176.4368787738201, reward_pressure: 0.8849999999999991
Processed Iteration 850,episodic return 3067.4229570793527, reward_pressure: 0.865000000000001
Processed Iteration 900,episodic return 1595.094645481537, reward_pressure: 0.8149999999999997
Processed Iteration 950,episodic return 4135.999287499001, reward_pressure: 0.8510000000000005
Processed Iteration 1000,episodic return 4261.3276455114255, reward_pressure: 0.993
Processed Iteration 1050,episodic return 2579.8605043905864, reward_pressure: 0.997
Processed Iteration 1100,episodic return 2505.9775863174027, reward_pressure: 0.9650000000000007
Processed Iteration 1150,episodic return 2050.7044007551654, reward_pressure: 0.914999999999999
Processed Iteration 1200,episodic return 2639.0635586630233, reward_pressure: 0.865000000000001
Processed Iteration 1250,episodic return 4721.473501022216, reward_pressure: 0.8149999999999997
Processed Iteration 1300,episodic return 6475.434521924634, reward_pressure: 0.7829999999999997
Processed Iteration 1350,episodic return 1264.074889475385, reward_pressure: 0.7820000000000001
Processed Iteration 1400,episodic return 4730.147099178583, reward_pressure: 0.7320000000000002
Processed Iteration 1450,episodic return 7430.25714862784, reward_pressure: 0.7639999999999999
Processed Iteration 1500,episodic return 5285.882011076007, reward_pressure: 0.9490000000000005
Processed Iteration 1550,episodic return 1066.5568783595054, reward_pressure: 0.8989999999999992
Processed Iteration 1600,episodic return 5831.462965815146, reward_pressure: 0.8490000000000006
Processed Iteration 1650,episodic return 5946.19688009999, reward_pressure: 0.8400000000000007
Processed Iteration 1700,episodic return 7269.005219258159, reward_pressure: 0.8930000000000002
Processed Iteration 1750,episodic return 5555.131417628023, reward_pressure: 0.9339999999999992
Processed Iteration 1800,episodic return 7492.530875384347, reward_pressure: 0.884
Processed Iteration 1850,episodic return 7153.892441000312, reward_pressure: 0.8339999999999996
Processed Iteration 1900,episodic return 8520.794288784049, reward_pressure: 0.7840000000000003
Processed Iteration 1950,episodic return 8538.513559063815, reward_pressure: 0.7919999999999999
Processed Iteration 2000,episodic return 8441.623030030847, reward_pressure: 0.758
