Processed Iteration 50,episodic return 7.7568590287331585, reward_pressure: 0.0
Processed Iteration 100,episodic return 6.020524792422322, reward_pressure: 0.0
Processed Iteration 150,episodic return 5.601548736604396, reward_pressure: 0.0
Processed Iteration 200,episodic return 5.7269733276361, reward_pressure: 0.0
Processed Iteration 250,episodic return 5.4544623846909674, reward_pressure: 0.0
Processed Iteration 300,episodic return 5.6962963502589705, reward_pressure: 0.0
Processed Iteration 350,episodic return 5.1418886861393105, reward_pressure: 0.0
Processed Iteration 400,episodic return 5.269253021014862, reward_pressure: 0.0
Processed Iteration 450,episodic return 5.478024026042805, reward_pressure: 0.0
Processed Iteration 500,episodic return 5.670980961528439, reward_pressure: 0.0
Processed Iteration 550,episodic return 5.496601306935386, reward_pressure: 0.0
Processed Iteration 600,episodic return 5.88024272384372, reward_pressure: 0.0
Processed Iteration 650,episodic return 5.639122887550084, reward_pressure: 0.0
Processed Iteration 700,episodic return 5.27078746018901, reward_pressure: 0.0
Processed Iteration 750,episodic return 5.094261341480097, reward_pressure: 0.0
Processed Iteration 800,episodic return 5.379955557818797, reward_pressure: 0.0
Processed Iteration 850,episodic return 4.777941905897883, reward_pressure: 0.0
Processed Iteration 900,episodic return 4.54659163965809, reward_pressure: 0.0
Processed Iteration 950,episodic return 4.575509054812653, reward_pressure: 0.0
Processed Iteration 1000,episodic return 3.831191795786381, reward_pressure: 0.0
Processed Iteration 1050,episodic return 4.190913828015581, reward_pressure: 0.0
Processed Iteration 1100,episodic return 4.394123306755539, reward_pressure: 0.0
Processed Iteration 1150,episodic return 4.217235056653703, reward_pressure: 0.0
Processed Iteration 1200,episodic return 3.6144865541948485, reward_pressure: 0.0
Processed Iteration 1250,episodic return 3.341241787832548, reward_pressure: 0.0
Processed Iteration 1300,episodic return 3.260175526550163, reward_pressure: 0.0
Processed Iteration 1350,episodic return 3.114683972736511, reward_pressure: 0.0
Processed Iteration 1400,episodic return 3.682606018975178, reward_pressure: 0.0
Processed Iteration 1450,episodic return 2.973236603517613, reward_pressure: 0.0
Processed Iteration 1500,episodic return 3.069043357760303, reward_pressure: 0.0
Processed Iteration 1550,episodic return 3.264874491635341, reward_pressure: 0.0
Processed Iteration 1600,episodic return 3.3745501472807233, reward_pressure: 0.0
Processed Iteration 1650,episodic return 3.3981869027649805, reward_pressure: 0.0
Processed Iteration 1700,episodic return 3.37554469047948, reward_pressure: 0.0
Processed Iteration 1750,episodic return 3.202940581963231, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3.1058468427125288, reward_pressure: 0.0
Processed Iteration 1850,episodic return 3.3263458650232183, reward_pressure: 0.0
Processed Iteration 1900,episodic return 3.2735883632634044, reward_pressure: 0.0
Processed Iteration 1950,episodic return 3.1316613431329507, reward_pressure: 0.0
Processed Iteration 2000,episodic return 2.972578334986872, reward_pressure: 0.0
Processed Iteration 2050,episodic return 3.0590478042047486, reward_pressure: 0.0
Processed Iteration 2100,episodic return 3.130229137238384, reward_pressure: 0.0
Processed Iteration 2150,episodic return 3.1957683998471786, reward_pressure: 0.0
Processed Iteration 2200,episodic return 3.185826421886547, reward_pressure: 0.0
Processed Iteration 2250,episodic return 3.015774304468254, reward_pressure: 0.0
Processed Iteration 2300,episodic return 3.0293595155811466, reward_pressure: 0.0
Processed Iteration 2350,episodic return 2.9284199970219036, reward_pressure: 0.0
Processed Iteration 2400,episodic return 2.9541758737929977, reward_pressure: 0.0
Processed Iteration 2450,episodic return 2.765889567091355, reward_pressure: 0.0
Processed Iteration 2500,episodic return 3.0234740777375437, reward_pressure: 0.0
Processed Iteration 2550,episodic return 2.9744043728408025, reward_pressure: 0.0
Processed Iteration 2600,episodic return 2.9283004095615333, reward_pressure: 0.0
Processed Iteration 2650,episodic return 2.693837953993625, reward_pressure: 0.0
Processed Iteration 2700,episodic return 2.9281043006276466, reward_pressure: 0.0
Processed Iteration 2750,episodic return 3.063547857851599, reward_pressure: 0.0
Processed Iteration 2800,episodic return 3.1737104003139383, reward_pressure: 0.0
Processed Iteration 2850,episodic return 2.834320171069458, reward_pressure: 0.0
Processed Iteration 2900,episodic return 2.551931274834581, reward_pressure: 0.0
Processed Iteration 2950,episodic return 2.357560759524266, reward_pressure: 0.0
Processed Iteration 3000,episodic return 2.461473487707828, reward_pressure: 0.0
