Processed Iteration 50,episodic return -112.61283713915216, reward_pressure: 1.0
Processed Iteration 100,episodic return 610.3435801958097, reward_pressure: 1.0
Processed Iteration 150,episodic return 1304.2080862185164, reward_pressure: 1.0
Processed Iteration 200,episodic return 1875.4842224228976, reward_pressure: 1.0
Processed Iteration 250,episodic return 2550.0988254897334, reward_pressure: 1.0
Processed Iteration 300,episodic return 2795.720725336498, reward_pressure: 1.0
Processed Iteration 350,episodic return 3100.4583316659227, reward_pressure: 1.0
Processed Iteration 400,episodic return 3170.944845429774, reward_pressure: 1.0
Processed Iteration 450,episodic return 3538.130463110369, reward_pressure: 0.9790000000000009
Processed Iteration 500,episodic return 3671.548612887634, reward_pressure: 0.9609999999999999
Processed Iteration 550,episodic return 3577.2013299949376, reward_pressure: 0.9870000000000008
Processed Iteration 600,episodic return 3090.888381177907, reward_pressure: 0.9579999999999999
Processed Iteration 650,episodic return 3679.452264589898, reward_pressure: 1.0
Processed Iteration 700,episodic return 3962.074159689416, reward_pressure: 0.9880000000000007
Processed Iteration 750,episodic return 3906.306819947337, reward_pressure: 0.9379999999999995
Processed Iteration 800,episodic return 4265.485284855828, reward_pressure: 0.8879999999999998
Processed Iteration 850,episodic return 4285.801865989125, reward_pressure: 0.8379999999999996
Processed Iteration 900,episodic return 4496.177062098658, reward_pressure: 0.7880000000000003
Processed Iteration 950,episodic return 4437.948800436336, reward_pressure: 0.7380000000000002
Processed Iteration 1000,episodic return 4314.996098701625, reward_pressure: 0.6879999999999993
Processed Iteration 1050,episodic return 4213.092210562406, reward_pressure: 0.6379999999999998
Processed Iteration 1100,episodic return 4302.927755332262, reward_pressure: 0.5880000000000003
Processed Iteration 1150,episodic return 4440.923715798735, reward_pressure: 0.5379999999999998
Processed Iteration 1200,episodic return 4502.033785767337, reward_pressure: 0.48799999999999977
Processed Iteration 1250,episodic return 4441.332379908606, reward_pressure: 0.43799999999999917
Processed Iteration 1300,episodic return 4222.626652252793, reward_pressure: 0.3880000000000001
Processed Iteration 1350,episodic return 4244.489829259608, reward_pressure: 0.3379999999999995
Processed Iteration 1400,episodic return 4176.684034034422, reward_pressure: 0.2879999999999996
Processed Iteration 1450,episodic return 4287.988106009481, reward_pressure: 0.23799999999999968
Processed Iteration 1500,episodic return 4503.973405622699, reward_pressure: 0.1879999999999997
Processed Iteration 1550,episodic return 4350.017364669779, reward_pressure: 0.13799999999999957
Processed Iteration 1600,episodic return 4087.3556352828023, reward_pressure: 0.08799999999999969
Processed Iteration 1650,episodic return 4403.795418538912, reward_pressure: 0.037999999999999735
Processed Iteration 1700,episodic return 4364.568140070509, reward_pressure: 0.0
Processed Iteration 1750,episodic return 4183.392492759085, reward_pressure: 0.0
Processed Iteration 1800,episodic return 3806.980059342917, reward_pressure: 0.0
Processed Iteration 1850,episodic return 4494.16390021035, reward_pressure: 0.0
Processed Iteration 1900,episodic return 4312.497453676126, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4310.131430763576, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4356.455656035196, reward_pressure: 0.0
