Processed Iteration 50,episodic return -106.36147605496097, reward_pressure: 1.0
Processed Iteration 100,episodic return 404.82839309569675, reward_pressure: 1.0
Processed Iteration 150,episodic return 916.9018807161499, reward_pressure: 1.0
Processed Iteration 200,episodic return 1300.0630011864255, reward_pressure: 1.0
Processed Iteration 250,episodic return 1861.1512651312569, reward_pressure: 1.0
Processed Iteration 300,episodic return 2078.2631514814198, reward_pressure: 1.0
Processed Iteration 350,episodic return 2228.721976581911, reward_pressure: 1.0
Processed Iteration 400,episodic return 2362.996375624993, reward_pressure: 1.0
Processed Iteration 450,episodic return 2593.152569194137, reward_pressure: 0.9809999999999997
Processed Iteration 500,episodic return 2557.4540791215854, reward_pressure: 0.980000000000001
Processed Iteration 550,episodic return 2651.1024911691547, reward_pressure: 0.9839999999999999
Processed Iteration 600,episodic return 2609.9057375153902, reward_pressure: 0.9849999999999998
Processed Iteration 650,episodic return 2507.1521433878884, reward_pressure: 0.981000000000001
Processed Iteration 700,episodic return 2610.2814417402255, reward_pressure: 0.9309999999999993
Processed Iteration 750,episodic return 2619.37054557872, reward_pressure: 0.8810000000000002
Processed Iteration 800,episodic return 2671.3777972157445, reward_pressure: 0.8309999999999996
Processed Iteration 850,episodic return 2563.7156385035646, reward_pressure: 0.7810000000000002
Processed Iteration 900,episodic return 2618.901119151197, reward_pressure: 0.7310000000000001
Processed Iteration 950,episodic return 2609.129074655247, reward_pressure: 0.680999999999999
Processed Iteration 1000,episodic return 2633.787889561843, reward_pressure: 0.6310000000000002
Processed Iteration 1050,episodic return 2539.862889153535, reward_pressure: 0.5810000000000002
Processed Iteration 1100,episodic return 2601.0661738934223, reward_pressure: 0.5309999999999997
Processed Iteration 1150,episodic return 2675.639070585546, reward_pressure: 0.48099999999999965
Processed Iteration 1200,episodic return 2616.3217248015617, reward_pressure: 0.43099999999999933
Processed Iteration 1250,episodic return 2629.9765819154964, reward_pressure: 0.38099999999999995
Processed Iteration 1300,episodic return 2647.6983140217217, reward_pressure: 0.33099999999999946
Processed Iteration 1350,episodic return 2713.655755902824, reward_pressure: 0.28099999999999975
Processed Iteration 1400,episodic return 2608.5140586454754, reward_pressure: 0.2309999999999996
Processed Iteration 1450,episodic return 2549.3566080383225, reward_pressure: 0.18099999999999966
Processed Iteration 1500,episodic return 2637.1819441158714, reward_pressure: 0.13099999999999962
Processed Iteration 1550,episodic return 2575.668042845035, reward_pressure: 0.08099999999999971
Processed Iteration 1600,episodic return 2679.1007825200277, reward_pressure: 0.03099999999999979
Processed Iteration 1650,episodic return 2626.052466857432, reward_pressure: 0.0
Processed Iteration 1700,episodic return 2614.9706803826352, reward_pressure: 0.012
Processed Iteration 1750,episodic return 2646.3040652642785, reward_pressure: 0.03800000000000002
Processed Iteration 1800,episodic return 2680.874162464602, reward_pressure: 0.0
Processed Iteration 1850,episodic return 2734.9386491648606, reward_pressure: 0.0
Processed Iteration 1900,episodic return 2697.1218371517816, reward_pressure: 0.0
Processed Iteration 1950,episodic return 2580.514875650017, reward_pressure: 0.001
Processed Iteration 2000,episodic return 2496.906114825986, reward_pressure: 0.04899999999999999
