Processed Iteration 50,episodic return -154.3027847578891, reward_pressure: 1.0
Processed Iteration 100,episodic return 590.0646305197474, reward_pressure: 1.0
Processed Iteration 150,episodic return 1403.5279028647399, reward_pressure: 1.0
Processed Iteration 200,episodic return 2102.471327216737, reward_pressure: 1.0
Processed Iteration 250,episodic return 2722.6748553512607, reward_pressure: 1.0
Processed Iteration 300,episodic return 2998.6442420173767, reward_pressure: 1.0
Processed Iteration 350,episodic return 3568.4334088124288, reward_pressure: 1.0
Processed Iteration 400,episodic return 4262.956530083982, reward_pressure: 1.0
Processed Iteration 450,episodic return 4524.024420232267, reward_pressure: 0.9967999999999995
Processed Iteration 500,episodic return 4267.506407725802, reward_pressure: 0.9983999999999997
Processed Iteration 550,episodic return 4281.820272706935, reward_pressure: 0.9783999999999995
Processed Iteration 600,episodic return 4391.991430972797, reward_pressure: 0.9584000000000005
Processed Iteration 650,episodic return 4322.238749359958, reward_pressure: 0.9564000000000006
Processed Iteration 700,episodic return 4510.220427839442, reward_pressure: 0.9435999999999996
Processed Iteration 750,episodic return 4446.114363735465, reward_pressure: 0.9972
Processed Iteration 800,episodic return 4581.664464499389, reward_pressure: 0.9819999999999992
Processed Iteration 850,episodic return 4556.579638327554, reward_pressure: 0.9620000000000006
Processed Iteration 900,episodic return 4527.063439517181, reward_pressure: 0.9419999999999996
Processed Iteration 950,episodic return 4570.778083164112, reward_pressure: 0.922000000000001
Processed Iteration 1000,episodic return 4577.452862154766, reward_pressure: 0.9019999999999991
Processed Iteration 1050,episodic return 4496.069985564147, reward_pressure: 0.8820000000000001
Processed Iteration 1100,episodic return 4557.2564967008375, reward_pressure: 0.8619999999999997
Processed Iteration 1150,episodic return 4597.342405487385, reward_pressure: 0.8420000000000007
Processed Iteration 1200,episodic return 4524.589939442889, reward_pressure: 0.8220000000000002
Processed Iteration 1250,episodic return 4567.979916671195, reward_pressure: 0.8036
Processed Iteration 1300,episodic return 4735.801690704492, reward_pressure: 0.8392000000000007
Processed Iteration 1350,episodic return 4582.485342806421, reward_pressure: 0.8208000000000001
Processed Iteration 1400,episodic return 4684.346881051118, reward_pressure: 0.8007999999999998
Processed Iteration 1450,episodic return 4720.660980734135, reward_pressure: 0.7808000000000004
Processed Iteration 1500,episodic return 4685.084649587548, reward_pressure: 0.7607999999999988
Processed Iteration 1550,episodic return 4641.815190534763, reward_pressure: 0.7407999999999996
Processed Iteration 1600,episodic return 4735.306607661047, reward_pressure: 0.7207999999999991
Processed Iteration 1650,episodic return 4648.824104865878, reward_pressure: 0.7007999999999996
Processed Iteration 1700,episodic return 4725.029488970801, reward_pressure: 0.6807999999999997
Processed Iteration 1750,episodic return 4621.152194076315, reward_pressure: 0.6607999999999999
Processed Iteration 1800,episodic return 4693.935865530321, reward_pressure: 0.6408000000000003
Processed Iteration 1850,episodic return 4463.311361827349, reward_pressure: 0.6208000000000001
Processed Iteration 1900,episodic return 4617.762834710876, reward_pressure: 0.6008000000000004
Processed Iteration 1950,episodic return 4444.674659133436, reward_pressure: 0.5807999999999992
Processed Iteration 2000,episodic return 4550.273658144105, reward_pressure: 0.560799999999999
