Processed Iteration 50,episodic return -143.71551579510827, reward_pressure: 1.0
Processed Iteration 100,episodic return 976.1686664601634, reward_pressure: 1.0
Processed Iteration 150,episodic return 1725.9632107501707, reward_pressure: 1.0
Processed Iteration 200,episodic return 2693.4129001446236, reward_pressure: 1.0
Processed Iteration 250,episodic return 3404.790892267465, reward_pressure: 1.0
Processed Iteration 300,episodic return 3663.618575819144, reward_pressure: 1.0
Processed Iteration 350,episodic return 3888.3592004551406, reward_pressure: 0.9831999999999991
Processed Iteration 400,episodic return 3500.3324420102044, reward_pressure: 0.9632000000000006
Processed Iteration 450,episodic return 3959.071801705702, reward_pressure: 0.9916000000000001
Processed Iteration 500,episodic return 4150.21242282761, reward_pressure: 1.0
Processed Iteration 550,episodic return 3857.2847253466684, reward_pressure: 0.9919999999999989
Processed Iteration 600,episodic return 3584.7337696756226, reward_pressure: 0.9720000000000004
Processed Iteration 650,episodic return 3544.0258480721095, reward_pressure: 0.9519999999999997
Processed Iteration 700,episodic return 3404.520558223093, reward_pressure: 0.9320000000000008
Processed Iteration 750,episodic return 3743.9392561080376, reward_pressure: 0.9119999999999997
Processed Iteration 800,episodic return 3696.8856836794675, reward_pressure: 0.8920000000000003
Processed Iteration 850,episodic return 3687.6016475157835, reward_pressure: 0.8719999999999994
Processed Iteration 900,episodic return 3869.9612838845032, reward_pressure: 0.8520000000000004
Processed Iteration 950,episodic return 3934.4909489585643, reward_pressure: 0.8320000000000001
Processed Iteration 1000,episodic return 3993.986357713829, reward_pressure: 0.8119999999999996
Processed Iteration 1050,episodic return 4011.8689646508196, reward_pressure: 0.7920000000000006
Processed Iteration 1100,episodic return 4141.4832443706455, reward_pressure: 0.8056000000000003
Processed Iteration 1150,episodic return 4093.2584827104956, reward_pressure: 0.8127999999999996
Processed Iteration 1200,episodic return 3805.0659099219165, reward_pressure: 0.7928000000000006
Processed Iteration 1250,episodic return 4026.980491424698, reward_pressure: 0.7727999999999995
Processed Iteration 1300,episodic return 3856.9002393528185, reward_pressure: 0.7527999999999996
Processed Iteration 1350,episodic return 3966.4967213407117, reward_pressure: 0.7327999999999993
Processed Iteration 1400,episodic return 4099.2529815124635, reward_pressure: 0.7127999999999995
Processed Iteration 1450,episodic return 4268.178933538001, reward_pressure: 0.7203999999999994
Processed Iteration 1500,episodic return 4066.7300956508802, reward_pressure: 0.7391999999999992
Processed Iteration 1550,episodic return 4390.436197623082, reward_pressure: 0.7824000000000002
Processed Iteration 1600,episodic return 4061.3295531634153, reward_pressure: 0.8147999999999996
Processed Iteration 1650,episodic return 4102.47115500798, reward_pressure: 0.7948000000000006
Processed Iteration 1700,episodic return 4182.963012059202, reward_pressure: 0.7747999999999997
Processed Iteration 1750,episodic return 4127.411320997979, reward_pressure: 0.7547999999999995
Processed Iteration 1800,episodic return 3801.6557487973723, reward_pressure: 0.7347999999999993
Processed Iteration 1850,episodic return 4151.089732915428, reward_pressure: 0.7147999999999997
Processed Iteration 1900,episodic return 4140.895519769758, reward_pressure: 0.6947999999999994
Processed Iteration 1950,episodic return 3966.0778463281413, reward_pressure: 0.6747999999999996
Processed Iteration 2000,episodic return 3981.07107100505, reward_pressure: 0.6548000000000002
