Processed Iteration 50,episodic return 84.88401367983596, reward_pressure: 1.0
Processed Iteration 100,episodic return 276.4514272390736, reward_pressure: 1.0
Processed Iteration 150,episodic return 492.5823086285834, reward_pressure: 1.0
Processed Iteration 200,episodic return 890.8500384548566, reward_pressure: 1.0
Processed Iteration 250,episodic return 1076.7295070651103, reward_pressure: 1.0
Processed Iteration 300,episodic return 1142.697157011455, reward_pressure: 1.0
Processed Iteration 350,episodic return 1311.5492972868708, reward_pressure: 1.0
Processed Iteration 400,episodic return 1396.232491414466, reward_pressure: 1.0
Processed Iteration 450,episodic return 1532.491123706302, reward_pressure: 1.0
Processed Iteration 500,episodic return 1528.7412689156968, reward_pressure: 0.982000000000001
Processed Iteration 550,episodic return 1544.790431137201, reward_pressure: 0.9319999999999992
Processed Iteration 600,episodic return 1524.7981862808158, reward_pressure: 0.9449999999999997
Processed Iteration 650,episodic return 1487.030839558382, reward_pressure: 0.9840000000000009
Processed Iteration 700,episodic return 1543.5906435571849, reward_pressure: 0.9789999999999998
Processed Iteration 750,episodic return 1497.8311914464011, reward_pressure: 0.9710000000000008
Processed Iteration 800,episodic return 1470.1546289772728, reward_pressure: 0.920999999999999
Processed Iteration 850,episodic return 1480.606085984432, reward_pressure: 0.8710000000000008
Processed Iteration 900,episodic return 1592.4239508276066, reward_pressure: 0.8209999999999995
Processed Iteration 950,episodic return 1616.401711227996, reward_pressure: 0.7829999999999997
Processed Iteration 1000,episodic return 1632.66173982271, reward_pressure: 0.7880000000000003
Processed Iteration 1050,episodic return 1637.5677403975706, reward_pressure: 0.7380000000000002
Processed Iteration 1100,episodic return 1509.2251682177853, reward_pressure: 0.6879999999999993
Processed Iteration 1150,episodic return 1554.7931410501758, reward_pressure: 0.6379999999999998
Processed Iteration 1200,episodic return 1620.41956720539, reward_pressure: 0.5880000000000003
Processed Iteration 1250,episodic return 1647.0450114278747, reward_pressure: 0.5379999999999998
Processed Iteration 1300,episodic return 1558.0457332223755, reward_pressure: 0.48799999999999977
Processed Iteration 1350,episodic return 1523.2639901571479, reward_pressure: 0.43799999999999917
Processed Iteration 1400,episodic return 1548.4333648240042, reward_pressure: 0.3880000000000001
Processed Iteration 1450,episodic return 1573.7427981859844, reward_pressure: 0.3379999999999995
Processed Iteration 1500,episodic return 1570.7872180406362, reward_pressure: 0.2879999999999996
Processed Iteration 1550,episodic return 1648.2836068819272, reward_pressure: 0.23799999999999968
Processed Iteration 1600,episodic return 1702.2490020403607, reward_pressure: 0.1879999999999997
Processed Iteration 1650,episodic return 1620.2350106471065, reward_pressure: 0.13799999999999957
Processed Iteration 1700,episodic return 1597.0128451950388, reward_pressure: 0.09699999999999967
Processed Iteration 1750,episodic return 1622.7376328380255, reward_pressure: 0.09099999999999969
Processed Iteration 1800,episodic return 1591.6279793999556, reward_pressure: 0.04099999999999971
Processed Iteration 1850,episodic return 1528.41576707959, reward_pressure: 0.0
Processed Iteration 1900,episodic return 1534.9708774480093, reward_pressure: 0.0
Processed Iteration 1950,episodic return 1508.4393973628569, reward_pressure: 0.0
Processed Iteration 2000,episodic return 1652.9673993507113, reward_pressure: 0.0
