Processed Iteration 50,episodic return 111.9473468748793, reward_pressure: 1.0
Processed Iteration 100,episodic return 139.02231138079523, reward_pressure: 1.0
Processed Iteration 150,episodic return 204.0346037915759, reward_pressure: 1.0
Processed Iteration 200,episodic return 222.78149735387137, reward_pressure: 0.993599999999999
Processed Iteration 250,episodic return 203.80363442673246, reward_pressure: 0.9736000000000005
Processed Iteration 300,episodic return 219.37969917183543, reward_pressure: 0.9535999999999997
Processed Iteration 350,episodic return 222.68887691019353, reward_pressure: 0.9336000000000009
Processed Iteration 400,episodic return 283.9743954372736, reward_pressure: 0.9331999999999997
Processed Iteration 450,episodic return 296.1186390656434, reward_pressure: 0.926800000000001
Processed Iteration 500,episodic return 304.4735706243454, reward_pressure: 0.9331999999999997
Processed Iteration 550,episodic return 314.9860413826264, reward_pressure: 0.926800000000001
Processed Iteration 600,episodic return 324.2157618382435, reward_pressure: 0.906799999999999
Processed Iteration 650,episodic return 363.3563789014703, reward_pressure: 0.8939999999999994
Processed Iteration 700,episodic return 372.2167751820167, reward_pressure: 0.920000000000001
Processed Iteration 750,episodic return 445.84619096141824, reward_pressure: 0.9152000000000011
Processed Iteration 800,episodic return 420.34293527220643, reward_pressure: 0.9047999999999992
Processed Iteration 850,episodic return 368.5455677326603, reward_pressure: 0.8848000000000004
Processed Iteration 900,episodic return 360.4108859515246, reward_pressure: 0.8647999999999996
Processed Iteration 950,episodic return 605.946813918359, reward_pressure: 0.9011999999999992
Processed Iteration 1000,episodic return 936.4146901087437, reward_pressure: 0.9575999999999999
Processed Iteration 1050,episodic return 1208.8231850156508, reward_pressure: 0.9928
Processed Iteration 1100,episodic return 2113.5120218359684, reward_pressure: 1.0
Processed Iteration 1150,episodic return 3756.0025958620113, reward_pressure: 0.9888000000000002
Processed Iteration 1200,episodic return 3868.104271751672, reward_pressure: 1.0
Processed Iteration 1250,episodic return 4170.437763186381, reward_pressure: 0.990399999999999
Processed Iteration 1300,episodic return 5823.53253645702, reward_pressure: 0.9704000000000005
Processed Iteration 1350,episodic return 4064.3067692282116, reward_pressure: 0.9503999999999998
Processed Iteration 1400,episodic return 6493.316827988523, reward_pressure: 0.9532000000000004
Processed Iteration 1450,episodic return 3318.48965265422, reward_pressure: 0.9467999999999998
Processed Iteration 1500,episodic return 6148.1948939358435, reward_pressure: 0.926800000000001
Processed Iteration 1550,episodic return 1161.3214839658597, reward_pressure: 0.906799999999999
Processed Iteration 1600,episodic return 2003.4611760199862, reward_pressure: 0.8868000000000005
Processed Iteration 1650,episodic return 7090.986839713767, reward_pressure: 0.8667999999999995
Processed Iteration 1700,episodic return 4699.84252587074, reward_pressure: 0.882799999999999
Processed Iteration 1750,episodic return 4068.4704538297506, reward_pressure: 0.9112000000000009
Processed Iteration 1800,episodic return 5750.3337021954385, reward_pressure: 0.9087999999999993
Processed Iteration 1850,episodic return 3860.914766822231, reward_pressure: 0.8888000000000004
Processed Iteration 1900,episodic return 5858.214294375712, reward_pressure: 0.8687999999999996
Processed Iteration 1950,episodic return 4442.939531184557, reward_pressure: 0.8488000000000006
Processed Iteration 2000,episodic return 4649.478296482829, reward_pressure: 0.8288000000000001
