Processed Iteration 50,episodic return 217.5521844538475, reward_pressure: 1.0
Processed Iteration 100,episodic return 851.9527396173672, reward_pressure: 1.0
Processed Iteration 150,episodic return 1005.6385125649759, reward_pressure: 0.989999999999999
Processed Iteration 200,episodic return 1009.7849523954886, reward_pressure: 0.9700000000000005
Processed Iteration 250,episodic return 1015.0614076482498, reward_pressure: 0.9576000000000008
Processed Iteration 300,episodic return 1018.3750755516427, reward_pressure: 0.9527999999999998
Processed Iteration 350,episodic return 1043.599991101441, reward_pressure: 0.9987999999999999
Processed Iteration 400,episodic return 1086.1484541581362, reward_pressure: 1.0
Processed Iteration 450,episodic return 1124.3578434249293, reward_pressure: 1.0
Processed Iteration 500,episodic return 1135.0630530117178, reward_pressure: 1.0
Processed Iteration 550,episodic return 1199.37846600437, reward_pressure: 1.0
Processed Iteration 600,episodic return 1201.6288482692187, reward_pressure: 1.0
Processed Iteration 650,episodic return 1214.4318494720721, reward_pressure: 0.9835999999999997
Processed Iteration 700,episodic return 1247.459078644597, reward_pressure: 1.0
Processed Iteration 750,episodic return 1228.930861219892, reward_pressure: 0.9987999999999998
Processed Iteration 800,episodic return 1229.7748540894058, reward_pressure: 0.9787999999999993
Processed Iteration 850,episodic return 1273.9844904740905, reward_pressure: 0.9908000000000001
Processed Iteration 900,episodic return 1324.8152357223255, reward_pressure: 0.9851999999999991
Processed Iteration 950,episodic return 1345.4652035779575, reward_pressure: 0.9727999999999993
Processed Iteration 1000,episodic return 1340.9510657398766, reward_pressure: 0.9724000000000005
Processed Iteration 1050,episodic return 1372.0720455316114, reward_pressure: 0.9932000000000001
Processed Iteration 1100,episodic return 1348.1220581646326, reward_pressure: 0.986399999999999
Processed Iteration 1150,episodic return 1389.9780696014723, reward_pressure: 0.9751999999999993
Processed Iteration 1200,episodic return 1372.8645346601306, reward_pressure: 0.9712000000000005
Processed Iteration 1250,episodic return 1376.402799499569, reward_pressure: 0.9511999999999997
Processed Iteration 1300,episodic return 1446.7143119843188, reward_pressure: 0.9379999999999997
Processed Iteration 1350,episodic return 1502.7437581723104, reward_pressure: 0.9332000000000008
Processed Iteration 1400,episodic return 1737.3469945201225, reward_pressure: 0.9580000000000006
Processed Iteration 1450,episodic return 1683.900426793907, reward_pressure: 0.9411999999999996
Processed Iteration 1500,episodic return 1609.9282658819766, reward_pressure: 0.921200000000001
Processed Iteration 1550,episodic return 1568.5310236672644, reward_pressure: 0.9011999999999992
Processed Iteration 1600,episodic return 1638.9778597503332, reward_pressure: 0.8812000000000002
Processed Iteration 1650,episodic return 1747.0305740718147, reward_pressure: 0.8611999999999995
Processed Iteration 1700,episodic return 1753.8801385009635, reward_pressure: 0.8547999999999996
Processed Iteration 1750,episodic return 1835.1664324209307, reward_pressure: 0.8464000000000007
Processed Iteration 1800,episodic return 1870.9072705473611, reward_pressure: 0.8264000000000001
Processed Iteration 1850,episodic return 1684.9771979240945, reward_pressure: 0.8063999999999997
Processed Iteration 1900,episodic return 1811.8649838806748, reward_pressure: 0.7864000000000005
Processed Iteration 1950,episodic return 1784.2405571903766, reward_pressure: 0.7663999999999987
Processed Iteration 2000,episodic return 1768.474097950513, reward_pressure: 0.7463999999999996
Processed Iteration 2050,episodic return 1637.1132367542245, reward_pressure: 0.7263999999999993
Processed Iteration 2100,episodic return 1841.1046602596284, reward_pressure: 0.7063999999999997
Processed Iteration 2150,episodic return 2059.222167141028, reward_pressure: 0.6863999999999997
Processed Iteration 2200,episodic return 2027.1855895208887, reward_pressure: 0.6663999999999999
Processed Iteration 2250,episodic return 1893.3781356927277, reward_pressure: 0.6464000000000003
Processed Iteration 2300,episodic return 1950.837282493564, reward_pressure: 0.6388000000000003
Processed Iteration 2350,episodic return 1976.3963696251767, reward_pressure: 0.6276000000000004
Processed Iteration 2400,episodic return 1915.556232117476, reward_pressure: 0.6076000000000004
Processed Iteration 2450,episodic return 2093.718013491858, reward_pressure: 0.587599999999999
Processed Iteration 2500,episodic return 2151.1581765228416, reward_pressure: 0.5675999999999992
Processed Iteration 2550,episodic return 2153.085520613314, reward_pressure: 0.5731999999999992
Processed Iteration 2600,episodic return 2205.2021917163433, reward_pressure: 0.5667999999999992
Processed Iteration 2650,episodic return 2169.1151737855093, reward_pressure: 0.5467999999999993
Processed Iteration 2700,episodic return 2002.0411565808452, reward_pressure: 0.5267999999999995
Processed Iteration 2750,episodic return 2131.7067473904403, reward_pressure: 0.5067999999999998
Processed Iteration 2800,episodic return 2177.4214156062826, reward_pressure: 0.48680000000000023
Processed Iteration 2850,episodic return 2165.8873466175173, reward_pressure: 0.46679999999999977
Processed Iteration 2900,episodic return 2117.6193425224446, reward_pressure: 0.4467999999999989
Processed Iteration 2950,episodic return 2095.457573471529, reward_pressure: 0.42679999999999935
Processed Iteration 3000,episodic return 2096.7416509455647, reward_pressure: 0.406799999999999
