Processed Iteration 50,episodic return -162.1229494424145, reward_pressure: 1.0
Processed Iteration 100,episodic return 524.825631572086, reward_pressure: 1.0
Processed Iteration 150,episodic return 1604.7139569407175, reward_pressure: 1.0
Processed Iteration 200,episodic return 2252.0433071252714, reward_pressure: 1.0
Processed Iteration 250,episodic return 2464.060488874715, reward_pressure: 1.0
Processed Iteration 300,episodic return 2678.820823327426, reward_pressure: 1.0
Processed Iteration 350,episodic return 2835.6109367815866, reward_pressure: 1.0
Processed Iteration 400,episodic return 2844.236800954861, reward_pressure: 0.987199999999999
Processed Iteration 450,episodic return 2846.298796733081, reward_pressure: 0.9672000000000005
Processed Iteration 500,episodic return 2854.5203391720293, reward_pressure: 0.9471999999999998
Processed Iteration 550,episodic return 2927.2364390136104, reward_pressure: 0.927200000000001
Processed Iteration 600,episodic return 2926.618417413105, reward_pressure: 0.9071999999999991
Processed Iteration 650,episodic return 2893.7784776424915, reward_pressure: 0.8872000000000004
Processed Iteration 700,episodic return 2962.2560072011674, reward_pressure: 0.8671999999999995
Processed Iteration 750,episodic return 2980.709057331765, reward_pressure: 0.8472000000000005
Processed Iteration 800,episodic return 2979.1940726121525, reward_pressure: 0.8340000000000006
Processed Iteration 850,episodic return 2959.7771566754304, reward_pressure: 0.8331999999999999
Processed Iteration 900,episodic return 2929.9532046533946, reward_pressure: 0.8131999999999997
Processed Iteration 950,episodic return 2991.49901255209, reward_pressure: 0.7932000000000007
Processed Iteration 1000,episodic return 3002.5443448947785, reward_pressure: 0.7731999999999996
Processed Iteration 1050,episodic return 2988.321229105519, reward_pressure: 0.7531999999999995
Processed Iteration 1100,episodic return 2988.0124344420205, reward_pressure: 0.7331999999999994
Processed Iteration 1150,episodic return 3048.8190094573893, reward_pressure: 0.7131999999999996
Processed Iteration 1200,episodic return 2966.089121526035, reward_pressure: 0.6931999999999995
Processed Iteration 1250,episodic return 2810.3038206836577, reward_pressure: 0.6731999999999997
Processed Iteration 1300,episodic return 2856.7256901373253, reward_pressure: 0.6532000000000002
Processed Iteration 1350,episodic return 2937.1604144460557, reward_pressure: 0.6332000000000005
Processed Iteration 1400,episodic return 2812.9820840637312, reward_pressure: 0.6132000000000002
Processed Iteration 1450,episodic return 2828.4560510716565, reward_pressure: 0.5931999999999994
Processed Iteration 1500,episodic return 2859.260373224158, reward_pressure: 0.5731999999999994
Processed Iteration 1550,episodic return 2836.4693715289654, reward_pressure: 0.5531999999999991
Processed Iteration 1600,episodic return 2845.968931726843, reward_pressure: 0.5331999999999993
Processed Iteration 1650,episodic return 2795.8844221288323, reward_pressure: 0.5131999999999998
Processed Iteration 1700,episodic return 2910.0668019926948, reward_pressure: 0.4932000000000001
Processed Iteration 1750,episodic return 2863.39215336531, reward_pressure: 0.4732000000000003
Processed Iteration 1800,episodic return 2813.4490929104795, reward_pressure: 0.45319999999999877
Processed Iteration 1850,episodic return 2809.8696172552077, reward_pressure: 0.43319999999999914
Processed Iteration 1900,episodic return 2841.5596955490605, reward_pressure: 0.41319999999999935
Processed Iteration 1950,episodic return 2821.306658155258, reward_pressure: 0.3931999999999991
Processed Iteration 2000,episodic return 2795.437207901304, reward_pressure: 0.3731999999999992
