Processed Iteration 50,episodic return 117.7836536383846, reward_pressure: 1.0
Processed Iteration 100,episodic return 374.4702410853143, reward_pressure: 1.0
Processed Iteration 150,episodic return 977.4928158146741, reward_pressure: 1.0
Processed Iteration 200,episodic return 1008.9026581182529, reward_pressure: 0.9550000000000005
Processed Iteration 250,episodic return 1041.5844472619249, reward_pressure: 0.9049999999999991
Processed Iteration 300,episodic return 1055.5668827686973, reward_pressure: 0.8550000000000008
Processed Iteration 350,episodic return 1065.926774376247, reward_pressure: 0.8049999999999997
Processed Iteration 400,episodic return 1071.627158184493, reward_pressure: 0.7549999999999999
Processed Iteration 450,episodic return 1074.2799377644344, reward_pressure: 0.7419999999999999
Processed Iteration 500,episodic return 1088.1611596914315, reward_pressure: 0.7129999999999999
Processed Iteration 550,episodic return 1100.9125905715998, reward_pressure: 0.6629999999999993
Processed Iteration 600,episodic return 1111.5453449146626, reward_pressure: 0.6599999999999995
Processed Iteration 650,episodic return 1157.9422015966147, reward_pressure: 0.748
Processed Iteration 700,episodic return 1171.5726464260538, reward_pressure: 0.7019999999999997
Processed Iteration 750,episodic return 1248.3390970061175, reward_pressure: 0.7219999999999999
Processed Iteration 800,episodic return 1249.8598607443523, reward_pressure: 0.7800000000000001
Processed Iteration 850,episodic return 1245.3103425622578, reward_pressure: 0.7989999999999998
Processed Iteration 900,episodic return 1246.6729006524931, reward_pressure: 0.7629999999999996
Processed Iteration 950,episodic return 1256.0094986938034, reward_pressure: 0.7870000000000004
Processed Iteration 1000,episodic return 1316.2864910768863, reward_pressure: 0.7760000000000001
Processed Iteration 1050,episodic return 1486.9287948030365, reward_pressure: 0.996
Processed Iteration 1100,episodic return 1618.0854129063184, reward_pressure: 0.9849999999999998
Processed Iteration 1150,episodic return 1597.4972010730053, reward_pressure: 0.9900000000000005
Processed Iteration 1200,episodic return 1658.2987324531882, reward_pressure: 0.995
Processed Iteration 1250,episodic return 1536.3297399259814, reward_pressure: 0.9570000000000006
Processed Iteration 1300,episodic return 1600.1105713833917, reward_pressure: 0.9069999999999991
Processed Iteration 1350,episodic return 1668.855231822906, reward_pressure: 0.8570000000000008
Processed Iteration 1400,episodic return 1768.179099117203, reward_pressure: 0.8200000000000007
Processed Iteration 1450,episodic return 1527.2152333548368, reward_pressure: 0.8369999999999997
Processed Iteration 1500,episodic return 1464.38031839648, reward_pressure: 0.7870000000000004
Processed Iteration 1550,episodic return 1351.0767942023565, reward_pressure: 0.7370000000000002
Processed Iteration 1600,episodic return 1299.923874020221, reward_pressure: 0.6869999999999992
Processed Iteration 1650,episodic return 1302.3613377580648, reward_pressure: 0.6369999999999999
Processed Iteration 1700,episodic return 1345.8746963378455, reward_pressure: 0.5870000000000002
Processed Iteration 1750,episodic return 1286.3605628607754, reward_pressure: 0.5369999999999997
Processed Iteration 1800,episodic return 1301.0804000032797, reward_pressure: 0.48699999999999977
Processed Iteration 1850,episodic return 1383.4677601399028, reward_pressure: 0.43699999999999917
Processed Iteration 1900,episodic return 1462.2820183406457, reward_pressure: 0.3870000000000002
Processed Iteration 1950,episodic return 1442.5332799570228, reward_pressure: 0.3369999999999995
Processed Iteration 2000,episodic return 1492.6404787110077, reward_pressure: 0.28699999999999964
Processed Iteration 2050,episodic return 1503.3284746368495, reward_pressure: 0.23699999999999968
Processed Iteration 2100,episodic return 1484.656583444601, reward_pressure: 0.18699999999999967
Processed Iteration 2150,episodic return 1512.0125473137332, reward_pressure: 0.1369999999999996
Processed Iteration 2200,episodic return 1538.0656941631762, reward_pressure: 0.08699999999999969
Processed Iteration 2250,episodic return 1554.9003136424924, reward_pressure: 0.03699999999999974
Processed Iteration 2300,episodic return 1554.1898013341251, reward_pressure: 0.0
Processed Iteration 2350,episodic return 1625.1528737367405, reward_pressure: 0.0
Processed Iteration 2400,episodic return 1720.8508020152983, reward_pressure: 0.0
Processed Iteration 2450,episodic return 1671.2647412717445, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1770.8704154757752, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1906.0170395448777, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1912.8907667638932, reward_pressure: 0.016
Processed Iteration 2650,episodic return 1987.387124669628, reward_pressure: 0.28600000000000025
Processed Iteration 2700,episodic return 1916.4899068523332, reward_pressure: 0.264
Processed Iteration 2750,episodic return 1602.5608179293683, reward_pressure: 0.21399999999999988
Processed Iteration 2800,episodic return 1590.158366425468, reward_pressure: 0.16400000000000017
Processed Iteration 2850,episodic return 1392.3345997923802, reward_pressure: 0.1139999999999999
Processed Iteration 2900,episodic return 1345.5317943244363, reward_pressure: 0.06399999999999993
Processed Iteration 2950,episodic return 1769.6006847506255, reward_pressure: 0.01400000000000001
Processed Iteration 3000,episodic return 1647.8131344423077, reward_pressure: 3.885780586188048e-18
