Processed Iteration 50,episodic return -132.55612027456564, reward_pressure: 1.0
Processed Iteration 100,episodic return 1142.4482439620756, reward_pressure: 1.0
Processed Iteration 150,episodic return 1938.7492254805445, reward_pressure: 1.0
Processed Iteration 200,episodic return 2550.3333019407114, reward_pressure: 1.0
Processed Iteration 250,episodic return 3080.2826916784975, reward_pressure: 1.0
Processed Iteration 300,episodic return 3845.640241390586, reward_pressure: 1.0
Processed Iteration 350,episodic return 3753.099945580556, reward_pressure: 0.9580000000000005
Processed Iteration 400,episodic return 3779.108200788394, reward_pressure: 0.9940000000000001
Processed Iteration 450,episodic return 4141.411318947362, reward_pressure: 1.0
Processed Iteration 500,episodic return 4082.6056995699364, reward_pressure: 0.9590000000000006
Processed Iteration 550,episodic return 4273.607332580542, reward_pressure: 0.991
Processed Iteration 600,episodic return 4499.376174407783, reward_pressure: 1.0
Processed Iteration 650,episodic return 4414.489768723462, reward_pressure: 0.9660000000000007
Processed Iteration 700,episodic return 4359.626618136985, reward_pressure: 0.9380000000000004
Processed Iteration 750,episodic return 4265.449585157204, reward_pressure: 0.9279999999999992
Processed Iteration 800,episodic return 4397.925008085598, reward_pressure: 0.8780000000000004
Processed Iteration 850,episodic return 4421.321353610675, reward_pressure: 0.8460000000000006
Processed Iteration 900,episodic return 4322.9157777329665, reward_pressure: 0.8319999999999996
Processed Iteration 950,episodic return 4036.6753752512486, reward_pressure: 0.7820000000000001
Processed Iteration 1000,episodic return 4185.290416665713, reward_pressure: 0.7320000000000002
Processed Iteration 1050,episodic return 4332.421367297128, reward_pressure: 0.7589999999999997
Processed Iteration 1100,episodic return 4221.06157985445, reward_pressure: 0.774
Processed Iteration 1150,episodic return 4238.371202378567, reward_pressure: 0.7239999999999999
Processed Iteration 1200,episodic return 4199.47640294477, reward_pressure: 0.673999999999999
Processed Iteration 1250,episodic return 4201.156901894293, reward_pressure: 0.6240000000000007
Processed Iteration 1300,episodic return 4227.104613742118, reward_pressure: 0.5740000000000002
Processed Iteration 1350,episodic return 4012.2980481545305, reward_pressure: 0.5239999999999997
Processed Iteration 1400,episodic return 4248.9330674171115, reward_pressure: 0.47399999999999953
Processed Iteration 1450,episodic return 4316.936133565277, reward_pressure: 0.4239999999999995
Processed Iteration 1500,episodic return 4132.055058867774, reward_pressure: 0.3739999999999999
Processed Iteration 1550,episodic return 4172.331167783461, reward_pressure: 0.3239999999999993
Processed Iteration 1600,episodic return 4088.4047698975705, reward_pressure: 0.27399999999999985
Processed Iteration 1650,episodic return 4356.8989995688935, reward_pressure: 0.22399999999999948
Processed Iteration 1700,episodic return 4510.40812451937, reward_pressure: 0.17399999999999963
Processed Iteration 1750,episodic return 4481.415254852535, reward_pressure: 0.12399999999999962
Processed Iteration 1800,episodic return 4529.649134761812, reward_pressure: 0.07399999999999975
Processed Iteration 1850,episodic return 4495.949307258121, reward_pressure: 0.023999999999999848
Processed Iteration 1900,episodic return 4526.829333409716, reward_pressure: 0.0
Processed Iteration 1950,episodic return 4418.499732826978, reward_pressure: 0.0
Processed Iteration 2000,episodic return 4514.345272362487, reward_pressure: 0.0
