Processed Iteration 50,episodic return -63.16645179745666, reward_pressure: 1.0
Processed Iteration 100,episodic return 815.4720124158613, reward_pressure: 1.0
Processed Iteration 150,episodic return 1346.1150085622535, reward_pressure: 1.0
Processed Iteration 200,episodic return 1827.4334556570725, reward_pressure: 1.0
Processed Iteration 250,episodic return 2198.4750899506635, reward_pressure: 1.0
Processed Iteration 300,episodic return 2543.9838727453957, reward_pressure: 1.0
Processed Iteration 350,episodic return 2960.082232739036, reward_pressure: 1.0
Processed Iteration 400,episodic return 3283.098929673107, reward_pressure: 1.0
Processed Iteration 450,episodic return 3775.5220690134515, reward_pressure: 1.0
Processed Iteration 500,episodic return 4147.060640488608, reward_pressure: 1.0
Processed Iteration 550,episodic return 3986.518005153401, reward_pressure: 0.9827999999999991
Processed Iteration 600,episodic return 3822.036450117407, reward_pressure: 0.9628000000000008
Processed Iteration 650,episodic return 3916.5828236761595, reward_pressure: 0.9427999999999996
Processed Iteration 700,episodic return 4002.79298628342, reward_pressure: 0.9287999999999998
Processed Iteration 750,episodic return 4136.275355793027, reward_pressure: 0.9691999999999991
Processed Iteration 800,episodic return 4160.837959347496, reward_pressure: 0.9660000000000006
Processed Iteration 850,episodic return 3968.1641269129136, reward_pressure: 0.9459999999999998
Processed Iteration 900,episodic return 3818.987914094955, reward_pressure: 0.9260000000000009
Processed Iteration 950,episodic return 4038.6703410523396, reward_pressure: 0.9059999999999991
Processed Iteration 1000,episodic return 4075.6426644546214, reward_pressure: 0.8860000000000003
Processed Iteration 1050,episodic return 3533.248446918401, reward_pressure: 0.8659999999999995
Processed Iteration 1100,episodic return 3801.9211162990355, reward_pressure: 0.8460000000000005
Processed Iteration 1150,episodic return 3853.4395162576757, reward_pressure: 0.8260000000000001
Processed Iteration 1200,episodic return 3787.342347288794, reward_pressure: 0.8059999999999998
Processed Iteration 1250,episodic return 3696.2298513464693, reward_pressure: 0.7860000000000005
Processed Iteration 1300,episodic return 3810.6722571625783, reward_pressure: 0.7659999999999987
Processed Iteration 1350,episodic return 3858.9126451716015, reward_pressure: 0.7459999999999997
Processed Iteration 1400,episodic return 3781.298824671814, reward_pressure: 0.7259999999999992
Processed Iteration 1450,episodic return 3812.2619944333214, reward_pressure: 0.7059999999999996
Processed Iteration 1500,episodic return 3872.4178183055155, reward_pressure: 0.6859999999999996
Processed Iteration 1550,episodic return 3850.0651374090858, reward_pressure: 0.6659999999999999
Processed Iteration 1600,episodic return 3865.263335245905, reward_pressure: 0.6460000000000004
Processed Iteration 1650,episodic return 3996.821879617302, reward_pressure: 0.6260000000000003
Processed Iteration 1700,episodic return 3953.407511796405, reward_pressure: 0.6060000000000003
Processed Iteration 1750,episodic return 3674.016243147804, reward_pressure: 0.5859999999999992
Processed Iteration 1800,episodic return 3823.7746349731287, reward_pressure: 0.5659999999999991
Processed Iteration 1850,episodic return 3769.863050711624, reward_pressure: 0.5459999999999993
Processed Iteration 1900,episodic return 3848.252768878317, reward_pressure: 0.5259999999999995
Processed Iteration 1950,episodic return 3724.830928318418, reward_pressure: 0.5059999999999999
Processed Iteration 2000,episodic return 3797.843300609933, reward_pressure: 0.48600000000000015
