Processed Iteration 50,episodic return 75.31230559237785, reward_pressure: 1.0
Processed Iteration 100,episodic return 296.24759913074007, reward_pressure: 1.0
Processed Iteration 150,episodic return 347.85985149457815, reward_pressure: 0.9930000000000004
Processed Iteration 200,episodic return 694.0326431396413, reward_pressure: 1.0
Processed Iteration 250,episodic return 877.2629415035827, reward_pressure: 0.988
Processed Iteration 300,episodic return 914.8744620115623, reward_pressure: 0.9930000000000004
Processed Iteration 350,episodic return 1091.7374903154894, reward_pressure: 1.0
Processed Iteration 400,episodic return 1077.161921293906, reward_pressure: 1.0
Processed Iteration 450,episodic return 1065.786527255739, reward_pressure: 1.0
Processed Iteration 500,episodic return 1189.4416325475147, reward_pressure: 1.0
Processed Iteration 550,episodic return 1234.4649098369557, reward_pressure: 1.0
Processed Iteration 600,episodic return 1147.9250522162672, reward_pressure: 0.9700000000000009
Processed Iteration 650,episodic return 1222.3790321127951, reward_pressure: 0.998
Processed Iteration 700,episodic return 1196.2718036460053, reward_pressure: 0.9699999999999998
Processed Iteration 750,episodic return 1193.9810608382777, reward_pressure: 1.0
Processed Iteration 800,episodic return 1251.0951004780372, reward_pressure: 0.9650000000000007
Processed Iteration 850,episodic return 1258.2206609748396, reward_pressure: 0.914999999999999
Processed Iteration 900,episodic return 1357.183926337559, reward_pressure: 0.865000000000001
Processed Iteration 950,episodic return 1290.4680284996577, reward_pressure: 0.8149999999999997
Processed Iteration 1000,episodic return 1315.9907788799737, reward_pressure: 0.765
Processed Iteration 1050,episodic return 1167.620396483961, reward_pressure: 0.7149999999999999
Processed Iteration 1100,episodic return 1337.0093337167573, reward_pressure: 0.6649999999999991
Processed Iteration 1150,episodic return 1305.688299490899, reward_pressure: 0.6259999999999998
Processed Iteration 1200,episodic return 1328.0639715274176, reward_pressure: 0.6389999999999998
Processed Iteration 1250,episodic return 1382.8851838613564, reward_pressure: 0.5890000000000003
Processed Iteration 1300,episodic return 1393.2236100392035, reward_pressure: 0.5389999999999998
Processed Iteration 1350,episodic return 1385.7096966327445, reward_pressure: 0.5389999999999998
Processed Iteration 1400,episodic return 1243.1485746743467, reward_pressure: 0.5950000000000004
Processed Iteration 1450,episodic return 1274.539861382028, reward_pressure: 0.5549999999999999
Processed Iteration 1500,episodic return 1297.8029277418843, reward_pressure: 0.5049999999999999
Processed Iteration 1550,episodic return 1195.8989576146175, reward_pressure: 0.45499999999999935
Processed Iteration 1600,episodic return 1272.4965615254482, reward_pressure: 0.40499999999999964
Processed Iteration 1650,episodic return 1245.4800531379335, reward_pressure: 0.3549999999999997
Processed Iteration 1700,episodic return 1134.3652469450794, reward_pressure: 0.3049999999999994
Processed Iteration 1750,episodic return 1204.7375763996097, reward_pressure: 0.25499999999999984
Processed Iteration 1800,episodic return 1346.5449639646883, reward_pressure: 0.20499999999999946
Processed Iteration 1850,episodic return 1336.2828338563156, reward_pressure: 0.15499999999999953
Processed Iteration 1900,episodic return 1339.0959761826205, reward_pressure: 0.12099999999999961
Processed Iteration 1950,episodic return 1380.8521735714987, reward_pressure: 0.1339999999999996
Processed Iteration 2000,episodic return 1275.2567933346616, reward_pressure: 0.0839999999999997
