Processed Iteration 50,episodic return -86.68710197139424, reward_pressure: 1.0
Processed Iteration 100,episodic return 262.6843430782103, reward_pressure: 1.0
Processed Iteration 150,episodic return 939.8116445648044, reward_pressure: 1.0
Processed Iteration 200,episodic return 1901.3636012886304, reward_pressure: 1.0
Processed Iteration 250,episodic return 2045.9533058629283, reward_pressure: 1.0
Processed Iteration 300,episodic return 2313.3305795548795, reward_pressure: 1.0
Processed Iteration 350,episodic return 2247.045599967596, reward_pressure: 0.9839999999999999
Processed Iteration 400,episodic return 2349.4257122656622, reward_pressure: 0.9690000000000007
Processed Iteration 450,episodic return 2427.1671687860908, reward_pressure: 0.918999999999999
Processed Iteration 500,episodic return 2829.3864724126324, reward_pressure: 0.9790000000000001
Processed Iteration 550,episodic return 2905.7998619954533, reward_pressure: 0.9939999999999999
Processed Iteration 600,episodic return 3028.285970272498, reward_pressure: 0.9990000000000001
Processed Iteration 650,episodic return 3076.167199872217, reward_pressure: 0.9990000000000001
Processed Iteration 700,episodic return 3195.0238214911155, reward_pressure: 0.9750000000000009
Processed Iteration 750,episodic return 3203.5289765115676, reward_pressure: 0.9940000000000001
Processed Iteration 800,episodic return 3231.637675853407, reward_pressure: 0.9560000000000006
Processed Iteration 850,episodic return 3237.847122684133, reward_pressure: 0.9059999999999993
Processed Iteration 900,episodic return 3262.9692156320943, reward_pressure: 0.8769999999999996
Processed Iteration 950,episodic return 3229.1889838981715, reward_pressure: 0.8790000000000003
Processed Iteration 1000,episodic return 3262.018757788144, reward_pressure: 0.8289999999999996
Processed Iteration 1050,episodic return 3227.965043416164, reward_pressure: 0.7790000000000002
Processed Iteration 1100,episodic return 3144.0930604016785, reward_pressure: 0.7290000000000001
Processed Iteration 1150,episodic return 3033.8828619521473, reward_pressure: 0.678999999999999
Processed Iteration 1200,episodic return 3227.1162498282333, reward_pressure: 0.6290000000000003
Processed Iteration 1250,episodic return 3097.422847152176, reward_pressure: 0.5790000000000002
Processed Iteration 1300,episodic return 3235.5708947011167, reward_pressure: 0.5379999999999998
Processed Iteration 1350,episodic return 3160.8960637257865, reward_pressure: 0.5409999999999998
Processed Iteration 1400,episodic return 3066.9697498823834, reward_pressure: 0.4909999999999998
Processed Iteration 1450,episodic return 3009.4429479416685, reward_pressure: 0.4409999999999992
Processed Iteration 1500,episodic return 3022.1792982147585, reward_pressure: 0.39100000000000007
Processed Iteration 1550,episodic return 3103.3038442888437, reward_pressure: 0.34099999999999964
Processed Iteration 1600,episodic return 3102.6035953176206, reward_pressure: 0.29099999999999954
Processed Iteration 1650,episodic return 3308.969626453298, reward_pressure: 0.2599999999999996
Processed Iteration 1700,episodic return 3483.851817336801, reward_pressure: 0.3199999999999996
Processed Iteration 1750,episodic return 3497.8270281687583, reward_pressure: 0.3299999999999994
Processed Iteration 1800,episodic return 3492.4848116134963, reward_pressure: 0.2799999999999998
Processed Iteration 1850,episodic return 3517.9948594154894, reward_pressure: 0.22999999999999957
Processed Iteration 1900,episodic return 3481.4573505857634, reward_pressure: 0.17999999999999963
Processed Iteration 1950,episodic return 3441.1652186838737, reward_pressure: 0.12999999999999962
Processed Iteration 2000,episodic return 3391.564185398866, reward_pressure: 0.07999999999999972
