Processed Iteration 50,episodic return 10.445654891166162, reward_pressure: 0.0
Processed Iteration 100,episodic return 7.815095432805567, reward_pressure: 0.0
Processed Iteration 150,episodic return 5.6425433614127805, reward_pressure: 0.0
Processed Iteration 200,episodic return 6.043378822774839, reward_pressure: 0.0
Processed Iteration 250,episodic return 4.707416573291022, reward_pressure: 0.0
Processed Iteration 300,episodic return 3.8900043666001114, reward_pressure: 0.0
Processed Iteration 350,episodic return 6.399747808577049, reward_pressure: 0.0
Processed Iteration 400,episodic return 6.857082974716511, reward_pressure: 0.0
Processed Iteration 450,episodic return 7.065678449169422, reward_pressure: 0.0
Processed Iteration 500,episodic return 7.1154630113046755, reward_pressure: 0.0
Processed Iteration 550,episodic return 7.1529775613421736, reward_pressure: 0.0
Processed Iteration 600,episodic return 7.193023914201009, reward_pressure: 0.0
Processed Iteration 650,episodic return 6.98366457335473, reward_pressure: 0.0
Processed Iteration 700,episodic return 7.362942992079477, reward_pressure: 0.0
Processed Iteration 750,episodic return 7.5512012645465925, reward_pressure: 0.0
Processed Iteration 800,episodic return 6.614291911072692, reward_pressure: 0.0
Processed Iteration 850,episodic return 4.840870483790613, reward_pressure: 0.0
Processed Iteration 900,episodic return 6.169047687538048, reward_pressure: 0.0
Processed Iteration 950,episodic return 6.553127153271535, reward_pressure: 0.0
Processed Iteration 1000,episodic return 6.63496576937892, reward_pressure: 0.0
Processed Iteration 1050,episodic return 7.139696084875326, reward_pressure: 0.0
Processed Iteration 1100,episodic return 7.8418327061153805, reward_pressure: 0.0
Processed Iteration 1150,episodic return 7.970290128526426, reward_pressure: 0.0
Processed Iteration 1200,episodic return 6.9838453316530895, reward_pressure: 0.0
Processed Iteration 1250,episodic return 7.309539571460448, reward_pressure: 0.0
Processed Iteration 1300,episodic return 7.148421916823121, reward_pressure: 0.0
Processed Iteration 1350,episodic return 7.494606445669863, reward_pressure: 0.0
Processed Iteration 1400,episodic return 8.031659524857078, reward_pressure: 0.0
Processed Iteration 1450,episodic return 7.773309764624233, reward_pressure: 0.0
Processed Iteration 1500,episodic return 7.58917445880221, reward_pressure: 0.0
Processed Iteration 1550,episodic return 7.090687148121904, reward_pressure: 0.0
Processed Iteration 1600,episodic return 26.25093831951012, reward_pressure: 0.0
Processed Iteration 1650,episodic return 167.49076362984545, reward_pressure: 0.0
Processed Iteration 1700,episodic return 277.5534370467816, reward_pressure: 0.0
Processed Iteration 1750,episodic return 348.35858283225724, reward_pressure: 0.0
Processed Iteration 1800,episodic return 497.0746899324298, reward_pressure: 0.0
Processed Iteration 1850,episodic return 627.4622172904706, reward_pressure: 0.0
Processed Iteration 1900,episodic return 738.0627640781067, reward_pressure: 0.0
Processed Iteration 1950,episodic return 759.4412190843036, reward_pressure: 0.0
Processed Iteration 2000,episodic return 924.6239227172792, reward_pressure: 0.0
Processed Iteration 2050,episodic return 823.5792844897792, reward_pressure: 0.0
Processed Iteration 2100,episodic return 824.5377753329501, reward_pressure: 0.0
Processed Iteration 2150,episodic return 943.14225163633, reward_pressure: 0.0
Processed Iteration 2200,episodic return 831.7369212058178, reward_pressure: 0.0
Processed Iteration 2250,episodic return 1074.3216175728444, reward_pressure: 0.0
Processed Iteration 2300,episodic return 1037.3642251794001, reward_pressure: 0.0
Processed Iteration 2350,episodic return 547.6812045531357, reward_pressure: 0.0
Processed Iteration 2400,episodic return 689.4956071382215, reward_pressure: 0.0
Processed Iteration 2450,episodic return 999.5735237444119, reward_pressure: 0.0
Processed Iteration 2500,episodic return 1026.1044967122523, reward_pressure: 0.0
Processed Iteration 2550,episodic return 1487.1700443302643, reward_pressure: 0.0
Processed Iteration 2600,episodic return 1661.5606428364292, reward_pressure: 0.0
Processed Iteration 2650,episodic return 1564.4507129205494, reward_pressure: 0.0
Processed Iteration 2700,episodic return 1378.9717679415037, reward_pressure: 0.0
Processed Iteration 2750,episodic return 1689.151392643295, reward_pressure: 0.0
Processed Iteration 2800,episodic return 1707.8830198829728, reward_pressure: 0.0
Processed Iteration 2850,episodic return 1473.9268745040724, reward_pressure: 0.0
Processed Iteration 2900,episodic return 1509.3043073598412, reward_pressure: 0.0
Processed Iteration 2950,episodic return 1590.5613650791743, reward_pressure: 0.0
Processed Iteration 3000,episodic return 1514.34435767689, reward_pressure: 0.0
